"Time (s)","Frequency (Hz)","Speed (m/s)"
3.116306977E0,NaN,NaN
3.126307186E0,1.995677655E3,-7.363900745E-1
3.136307394E0,1.998199493E3,-3.063619410E-1
3.146307603E0,NaN,NaN
3.156307811E0,NaN,NaN
3.166308019E0,NaN,NaN
3.176308228E0,NaN,NaN
3.186308436E0,1.993634046E3,-1.085667755E0
3.196308644E0,NaN,NaN
3.206308853E0,NaN,NaN
3.216309061E0,NaN,NaN
3.226309269E0,1.994958193E3,-8.592733867E-1
3.236309478E0,NaN,NaN
3.246309686E0,NaN,NaN
3.256309894E0,NaN,NaN
3.266310103E0,NaN,NaN
3.276310311E0,NaN,NaN
3.281912707E0,NaN,NaN
3.291912915E0,NaN,NaN
3.301913124E0,NaN,NaN
3.311913332E0,NaN,NaN
3.321913540E0,NaN,NaN
3.331913749E0,NaN,NaN
3.341913957E0,NaN,NaN
3.351914165E0,NaN,NaN
3.361914374E0,NaN,NaN
3.371914582E0,NaN,NaN
3.381914790E0,NaN,NaN
3.391914999E0,NaN,NaN
3.401915207E0,NaN,NaN
3.411915415E0,NaN,NaN
3.421915624E0,NaN,NaN
3.431915832E0,NaN,NaN
3.441916040E0,NaN,NaN
3.451916249E0,2.008999329E3,1.523032806E0
3.461916457E0,1.994507668E3,-9.362675519E-1
3.471916665E0,1.993776908E3,-1.061227667E0
3.481916874E0,NaN,NaN
3.491917082E0,NaN,NaN
3.501917290E0,NaN,NaN
3.511917499E0,NaN,NaN
3.521917707E0,2.009563615E3,1.618077262E0
3.531917915E0,2.003182729E3,5.402042832E-1
3.541918124E0,2.008084557E3,1.368841413E0
3.551918332E0,NaN,NaN
3.561918540E0,NaN,NaN
3.571918749E0,1.999437006E3,-9.573600383E-2
3.581918957E0,NaN,NaN
3.591919165E0,NaN,NaN
3.601919374E0,NaN,NaN
3.611919582E0,2.001473486E3,2.503082311E-1
3.621919790E0,2.004571720E3,7.754198717E-1
3.631919999E0,2.003494546E3,5.930366412E-1
3.641920207E0,NaN,NaN
3.651920415E0,1.999172859E3,-1.406721196E-1
3.661920624E0,2.001502720E3,2.552705736E-1
3.671920832E0,NaN,NaN
3.681921041E0,2.002728129E3,4.631500986E-1
3.691921249E0,1.998461807E3,-2.616940016E-1
3.701921457E0,NaN,NaN
3.711921666E0,NaN,NaN
3.721921874E0,NaN,NaN
3.731922082E0,NaN,NaN
3.741922291E0,NaN,NaN
3.751922499E0,2.001580147E3,2.684128659E-1
3.761922707E0,1.998560152E3,-2.449505062E-1
3.771922916E0,NaN,NaN
3.781923124E0,1.998343044E3,-2.819160158E-1
3.791923332E0,NaN,NaN
3.801923541E0,2.003480377E3,5.906363544E-1
3.811923749E0,NaN,NaN
3.818949686E0,NaN,NaN
3.828949894E0,1.994560664E3,-9.272087964E-1
3.838950103E0,2.000088734E3,1.508418759E-2
3.848950311E0,1.996516490E3,-5.932299213E-1
3.858950519E0,NaN,NaN
3.868950728E0,NaN,NaN
3.878950936E0,1.998228594E3,-3.014060134E-1
3.888951144E0,NaN,NaN
3.898951353E0,NaN,NaN
3.908951561E0,2.008369422E3,1.416872516E0
3.918951769E0,2.003695686E3,6.271078193E-1
3.928951978E0,2.005763520E3,9.769830499E-1
3.938952186E0,2.005539477E3,9.391099502E-1
3.948952394E0,NaN,NaN
3.958952603E0,NaN,NaN
3.968952811E0,2.002499858E3,4.244453825E-1
3.978953019E0,2.001393083E3,2.366593182E-1
3.988953228E0,2.004125634E3,6.999140333E-1
3.998953436E0,NaN,NaN
4.008953644E0,2.009254687E3,1.566050157E0
4.018953853E0,2.002385658E3,4.050786600E-1
4.028954061E0,NaN,NaN
4.038954269E0,NaN,NaN
4.048954478E0,NaN,NaN
4.058954686E0,NaN,NaN
4.068954894E0,NaN,NaN
4.078955103E0,2.009220382E3,1.560271825E0
4.088955311E0,NaN,NaN
4.098955519E0,NaN,NaN
4.108955728E0,NaN,NaN
4.118955936E0,NaN,NaN
4.128956144E0,NaN,NaN
4.138956353E0,NaN,NaN
4.148956561E0,NaN,NaN
4.158956769E0,NaN,NaN
4.168956978E0,NaN,NaN
4.178957186E0,NaN,NaN
4.188957394E0,1.999831434E3,-2.865870221E-2
4.198957603E0,1.995155756E3,-8.255209609E-1
4.208957811E0,2.008109233E3,1.373002544E0
4.218958020E0,NaN,NaN
4.228958228E0,NaN,NaN
4.238958436E0,2.002301173E3,3.907498773E-1
4.248958645E0,1.996243053E3,-6.398830072E-1
4.258958853E0,1.994467165E3,-9.431911747E-1
4.268959061E0,2.000038842E3,6.602993228E-3
4.278959270E0,NaN,NaN
4.288959478E0,NaN,NaN
4.298959686E0,NaN,NaN
4.308959895E0,1.998257824E3,-2.964280973E-1
4.318960103E0,1.996084659E3,-6.669134893E-1
4.328960311E0,NaN,NaN
4.338960520E0,NaN,NaN
4.348960728E0,NaN,NaN
4.350159321E0,NaN,NaN
4.360159529E0,NaN,NaN
4.370159738E0,NaN,NaN
4.380159946E0,1.998182955E3,-3.091784715E-1
4.390160154E0,1.999174649E3,-1.403675482E-1
4.400160363E0,1.999681093E3,-5.422279092E-2
4.410160571E0,NaN,NaN
4.420160779E0,1.999375953E3,-1.061211528E-1
4.430160988E0,1.995797455E3,-7.159370576E-1
4.440161196E0,1.996724028E3,-5.578288725E-1
4.450161404E0,1.997437928E3,-4.361109413E-1
4.460161613E0,1.996984932E3,-5.133353972E-1
4.470161821E0,1.995790624E3,-7.171032534E-1
4.480162029E0,1.996333661E3,-6.244223691E-1
4.490162238E0,1.996172532E3,-6.519171618E-1
4.500162446E0,1.996139662E3,-6.575265522E-1
4.510162654E0,1.996121001E3,-6.607112847E-1
4.520162863E0,1.997197597E3,-4.770769616E-1
4.530163071E0,1.996970755E3,-5.157528694E-1
4.540163279E0,1.998852520E3,-1.951835620E-1
4.550163488E0,1.999171765E3,-1.408582372E-1
4.560163696E0,1.997258455E3,-4.667023677E-1
4.570163904E0,1.998994008E3,-1.711046919E-1
4.580164113E0,1.998875488E3,-1.912745524E-1
4.590164321E0,1.997998914E3,-3.405252868E-1
4.600164529E0,1.996399052E3,-6.132653320E-1
4.610164738E0,1.994516388E3,-9.347769671E-1
4.620164946E0,1.995615739E3,-7.469618007E-1
4.630165154E0,1.998010010E3,-3.386351890E-1
4.640165363E0,1.998394459E3,-2.731612987E-1
4.650165571E0,NaN,NaN
4.660165779E0,1.995467082E3,-7.723465306E-1
4.670165988E0,NaN,NaN
4.680166196E0,NaN,NaN
4.690166404E0,NaN,NaN
4.700166613E0,NaN,NaN
4.710166821E0,NaN,NaN
4.720167029E0,NaN,NaN
4.730167238E0,NaN,NaN
4.740167446E0,NaN,NaN
4.750167655E0,NaN,NaN
4.760167863E0,NaN,NaN
4.770168071E0,2.004911596E3,8.329258121E-1
4.780168280E0,NaN,NaN
4.790168488E0,NaN,NaN
4.800168696E0,NaN,NaN
4.810168905E0,NaN,NaN
4.820169113E0,NaN,NaN
4.830169321E0,NaN,NaN
4.840169530E0,NaN,NaN
4.850169738E0,NaN,NaN
4.860169946E0,NaN,NaN
4.533908019E0,NaN,NaN
4.543908227E0,NaN,NaN
4.553908436E0,NaN,NaN
4.563908644E0,NaN,NaN
4.573908852E0,NaN,NaN
4.583909061E0,NaN,NaN
4.593909269E0,NaN,NaN
4.603909477E0,NaN,NaN
4.613909686E0,NaN,NaN
4.623909894E0,NaN,NaN
4.633910102E0,NaN,NaN
4.643910311E0,NaN,NaN
4.653910519E0,NaN,NaN
4.663910727E0,NaN,NaN
4.673910936E0,NaN,NaN
4.683911144E0,NaN,NaN
4.693911352E0,NaN,NaN
4.703911561E0,NaN,NaN
4.713911769E0,NaN,NaN
4.723911977E0,NaN,NaN
