"Time (s)","Frequency (Hz)","Speed (m/s)"
1.026182239E0,2.002345762E3,3.983123684E-1
1.036182448E0,2.002006403E3,3.407467487E-1
1.092822916E0,2.001480558E3,2.515086790E-1
1.102823124E0,2.002139970E3,3.634061136E-1
1.112823333E0,2.001750825E3,2.973799402E-1
1.122823541E0,2.001788772E3,3.038194689E-1
1.132823749E0,2.001761587E3,2.992061679E-1
1.142823958E0,2.001487408E3,2.526714421E-1
1.152824166E0,2.001059221E3,1.799722798E-1
1.162824374E0,2.000569285E3,9.675083875E-2
1.172824583E0,2.001206401E3,2.049645469E-1
1.182824791E0,2.001701223E3,2.889621615E-1
1.192824999E0,2.001206686E3,2.050128778E-1
1.202825208E0,1.999312954E3,-1.168378831E-1
1.212825416E0,1.999711652E3,-4.902618743E-2
1.222825624E0,2.001125988E3,1.913103067E-1
1.232825833E0,2.001390744E3,2.362622612E-1
1.242826041E0,2.001177233E3,2.000119419E-1
1.252826249E0,1.999913073E3,-1.477831640E-2
1.262826458E0,1.999713383E3,-4.873194407E-2
1.272826666E0,2.000724179E3,1.230657874E-1
1.282826874E0,2.000906257E3,1.539938702E-1
1.292827083E0,2.000114860E3,1.952502429E-2
1.302827291E0,2.000313382E3,5.326655754E-2
1.312827499E0,2.001009183E3,1.714746505E-1
1.322827708E0,2.001016717E3,1.727540134E-1
1.332827916E0,2.000863594E3,1.467476854E-1
1.342828124E0,2.000976434E3,1.659128580E-1
1.352828333E0,2.000990621E3,1.683221724E-1
1.362828541E0,2.001003094E3,1.704404730E-1
1.372828749E0,2.000546995E3,9.296365598E-2
1.382828958E0,2.001449068E3,2.461632873E-1
1.392829166E0,2.001772046E3,3.009812120E-1
1.402829374E0,2.001107487E3,1.881685685E-1
1.412829583E0,2.001424547E3,2.420005371E-1
1.422829791E0,2.001174268E3,1.995084936E-1
1.432829999E0,2.000497222E3,8.450668148E-2
1.442830208E0,2.000546304E3,9.284636843E-2
1.452830416E0,2.001294258E3,2.198816403E-1
1.462830624E0,2.001110053E3,1.886044133E-1
1.472830833E0,2.001045789E3,1.776912356E-1
1.482831041E0,2.000977844E3,1.661521712E-1
1.492831250E0,2.000402252E3,6.836909107E-2
1.502831458E0,1.999556630E3,-7.538953012E-2
1.512831666E0,1.999928372E3,-1.217718062E-2
1.522831875E0,2.001158562E3,1.968415849E-1
1.532832083E0,2.000545302E3,9.267615635E-2
1.542832291E0,2.000528285E3,8.978466147E-2
1.552832500E0,2.001169948E3,1.987749499E-1
1.562832708E0,1.999480868E3,-8.827543789E-2
1.572832916E0,1.999563820E3,-7.416670968E-2
1.582833125E0,2.000623313E3,1.059302014E-1
1.592833333E0,2.000217147E3,3.691101271E-2
1.602833541E0,2.000300361E3,5.105365935E-2
1.612833750E0,1.999268345E3,-1.244268162E-1
1.622833958E0,2.000008164E3,1.387913224E-3
1.660772291E0,2.000719219E3,1.222232090E-1
1.670772499E0,2.000404917E3,6.882192087E-2
1.680772708E0,2.000180102E3,3.061463162E-2
1.690772916E0,2.000317738E3,5.400692740E-2
1.700773124E0,2.000510011E3,8.667979660E-2
1.710773333E0,1.999625337E3,-6.370464883E-2
1.720773541E0,2.000272064E3,4.624467029E-2
1.730773749E0,2.001411526E3,2.397901616E-1
1.740773958E0,2.000637721E3,1.083780804E-1
1.750774166E0,2.001226226E3,2.083307701E-1
1.760774374E0,2.000462600E3,7.862383860E-2
1.770774583E0,1.999646641E3,-6.008167348E-2
1.780774791E0,1.999746590E3,-4.308517241E-2
1.790774999E0,2.001757143E3,2.984521096E-1
1.800775208E0,2.001633559E3,2.774783712E-1
1.810775416E0,2.000571354E3,9.710245805E-2
1.820775624E0,2.000608502E3,1.034139464E-1
1.830775833E0,2.000052543E3,8.931998087E-3
1.840776041E0,2.000930354E3,1.580866648E-1
1.850776249E0,2.001533413E3,2.604805069E-1
1.860776458E0,2.002269777E3,3.854247555E-1
1.870776666E0,1.999339506E3,-1.123210565E-1
1.880776874E0,1.996743540E3,-5.545010496E-1
1.890777083E0,1.999010394E3,-1.683163816E-1
1.900777291E0,2.002112460E3,3.587393427E-1
1.910777499E0,2.000659895E3,1.121451455E-1
1.920777708E0,2.000865577E3,1.470845076E-1
1.930777916E0,2.000410447E3,6.976159900E-2
1.940778124E0,1.996413447E3,-6.108093906E-1
1.950778333E0,2.000103615E3,1.761363136E-2
1.960778541E0,2.002920824E3,4.958160463E-1
1.970778749E0,1.999233700E3,-1.303209292E-1
1.980778958E0,1.998258180E3,-2.963674653E-1
1.990779166E0,2.000941208E3,1.599300825E-1
2.000779374E0,2.001188998E3,2.020095588E-1
2.010779583E0,2.000426777E3,7.253667372E-2
2.020779791E0,2.002347003E3,3.985228767E-1
2.030779999E0,2.003595525E3,6.101422833E-1
2.040780208E0,1.999997313E3,-4.567824354E-4
2.050780416E0,2.002220764E3,3.771110851E-1
2.060780625E0,2.002237075E3,3.798778515E-1
2.070780833E0,2.001245038E3,2.115248332E-1
2.080781041E0,1.995887706E3,-7.005303435E-1
2.090781250E0,2.001599240E3,2.716535055E-1
2.100781458E0,2.004487178E3,7.611125717E-1
2.110781666E0,2.001818856E3,3.089245604E-1
2.120781875E0,1.996824184E3,-5.407474206E-1
2.130782083E0,1.999728696E3,-4.612793756E-2
2.140782291E0,1.999819162E3,-3.074520510E-2
2.150782500E0,2.004237572E3,7.188641119E-1
2.160782708E0,2.002878873E3,4.887050175E-1
2.170782916E0,2.000574105E3,9.756988513E-2
2.180783125E0,1.997248276E3,-4.684375337E-1
2.190783333E0,1.999722374E3,-4.720294815E-2
2.200783541E0,2.001524295E3,2.589328668E-1
2.210783750E0,2.002360222E3,4.007647262E-1
2.218545103E0,2.000603396E3,1.025464634E-1
2.228545311E0,2.000084496E3,1.436366118E-2
2.238545520E0,1.995025086E3,-8.478443800E-1
2.248545728E0,1.998299187E3,-2.893843526E-1
2.258545936E0,1.998850732E3,-1.954879019E-1
2.268546145E0,1.999845870E3,-2.620411255E-2
2.278546353E0,1.997304496E3,-4.588541105E-1
2.288546561E0,1.998074361E3,-3.276741922E-1
2.298546770E0,1.998803437E3,-2.035375479E-1
2.308546978E0,1.997320978E3,-4.560446143E-1
2.318547186E0,1.995553508E3,-7.575878683E-1
2.328547395E0,1.998456536E3,-2.625914639E-1
2.338547603E0,1.998483627E3,-2.579790738E-1
2.348547811E0,1.997221981E3,-4.729201306E-1
2.358548020E0,1.997061488E3,-5.002821472E-1
2.368548228E0,1.994571882E3,-9.252913060E-1
2.378548436E0,1.999331486E3,-1.136853027E-1
2.388548645E0,1.999574025E3,-7.243111811E-2
2.398548853E0,2.001710441E3,2.905264729E-1
2.408549061E0,2.001118488E3,1.900367404E-1
2.418549270E0,NaN,NaN
2.428549478E0,1.996524829E3,-5.918073163E-1
2.438549686E0,1.999033285E3,-1.644210130E-1
2.448549895E0,NaN,NaN
2.458550103E0,2.003662489E3,6.214850713E-1
2.468550311E0,NaN,NaN
2.478550520E0,NaN,NaN
2.488550728E0,2.006072731E3,1.029239077E0
2.498550936E0,1.997358281E3,-4.496862496E-1
2.508551145E0,NaN,NaN
2.518551353E0,1.996817382E3,-5.419074164E-1
2.528551561E0,NaN,NaN
2.538551770E0,NaN,NaN
2.548551978E0,NaN,NaN
2.558552186E0,1.993883424E3,-1.043007822E0
2.568552395E0,1.995804966E3,-7.146547289E-1
2.578552603E0,1.993803537E3,-1.056672563E0
2.588552811E0,NaN,NaN
2.598553020E0,NaN,NaN
2.608553228E0,NaN,NaN
2.618553437E0,NaN,NaN
2.628553645E0,NaN,NaN
2.638553853E0,NaN,NaN
2.648554062E0,2.006877820E3,1.165222299E0
2.658554270E0,NaN,NaN
2.668554478E0,NaN,NaN
2.678554687E0,NaN,NaN
2.688554895E0,NaN,NaN
2.698555103E0,NaN,NaN
2.708555312E0,NaN,NaN
2.718555520E0,NaN,NaN
2.728555728E0,1.998969212E3,-1.753243729E-1
2.738555937E0,NaN,NaN
2.748556145E0,NaN,NaN
2.758556353E0,NaN,NaN
2.768556562E0,NaN,NaN
2.775386457E0,NaN,NaN
2.785386665E0,NaN,NaN
2.795386874E0,NaN,NaN
2.805387082E0,NaN,NaN
2.815387290E0,NaN,NaN
2.825387499E0,2.004568445E3,7.748657317E-1
2.835387707E0,NaN,NaN
2.845387915E0,NaN,NaN
2.855388124E0,NaN,NaN
2.865388332E0,NaN,NaN
2.875388540E0,NaN,NaN
2.885388749E0,1.997594453E3,-4.094354286E-1
2.895388957E0,NaN,NaN
2.905389165E0,NaN,NaN
2.915389374E0,NaN,NaN
2.925389582E0,NaN,NaN
2.935389790E0,NaN,NaN
2.945389999E0,NaN,NaN
2.955390207E0,NaN,NaN
2.965390415E0,NaN,NaN
2.975390624E0,NaN,NaN
2.985390832E0,NaN,NaN
2.995391040E0,2.008853666E3,1.498489703E0
3.005391249E0,NaN,NaN
3.015391457E0,NaN,NaN
3.025391665E0,NaN,NaN
3.035391874E0,NaN,NaN
3.045392082E0,NaN,NaN
3.055392290E0,2.005121168E3,8.683749738E-1
3.065392499E0,NaN,NaN
3.075392707E0,NaN,NaN
3.085392915E0,NaN,NaN
3.095393124E0,1.996188321E3,-6.492227798E-1
3.105393332E0,NaN,NaN
3.115393540E0,NaN,NaN
3.125393749E0,NaN,NaN
3.135393957E0,NaN,NaN
3.145394165E0,NaN,NaN
3.155394374E0,NaN,NaN
3.165394582E0,NaN,NaN
3.175394791E0,NaN,NaN
3.185394999E0,NaN,NaN
3.195395207E0,NaN,NaN
3.205395416E0,NaN,NaN
3.215395624E0,NaN,NaN
3.225395832E0,2.006498166E3,1.101110545E0
3.235396041E0,NaN,NaN
3.245396249E0,NaN,NaN
3.255396457E0,NaN,NaN
3.265396666E0,1.998105719E3,-3.223331214E-1
3.275396874E0,2.008334344E3,1.410958852E0
3.285397082E0,NaN,NaN
3.295397291E0,2.006642650E3,1.125512341E0
3.305397499E0,NaN,NaN
3.315397707E0,NaN,NaN
3.325397916E0,NaN,NaN
3.310637342E0,1.995757774E3,-7.227114245E-1
3.320637550E0,1.993780961E3,-1.060534309E0
3.330637759E0,NaN,NaN
3.340637967E0,1.996615795E3,-5.762900658E-1
3.350638175E0,NaN,NaN
3.360638384E0,NaN,NaN
3.370638592E0,NaN,NaN
3.380638800E0,NaN,NaN
3.390639009E0,1.994788517E3,-8.882667036E-1
3.400639217E0,1.999046853E3,-1.621122849E-1
3.410639425E0,2.004249865E3,7.209450572E-1
3.420639634E0,2.007692865E3,1.302776047E0
3.430639842E0,2.009781409E3,1.654746723E0
3.440640050E0,2.000824141E3,1.400462165E-1
3.450640259E0,2.000689013E3,1.170919154E-1
3.460640467E0,1.998667722E3,-2.266382545E-1
3.470640675E0,1.999148896E3,-1.447492489E-1
3.480640884E0,1.996342525E3,-6.229098052E-1
3.490641092E0,1.995356691E3,-7.911993949E-1
3.500641300E0,2.000795035E3,1.351022598E-1
3.510641509E0,2.000786256E3,1.336110276E-1
3.520641717E0,2.002373523E3,4.030206916E-1
3.530641925E0,2.001072314E3,1.821957501E-1
3.540642134E0,1.995850645E3,-7.068568687E-1
3.550642342E0,2.006666794E3,1.129589630E0
3.560642550E0,2.004860446E3,8.242726125E-1
3.570642759E0,2.003300102E3,5.600932014E-1
3.580642967E0,NaN,NaN
3.590643175E0,NaN,NaN
3.600643384E0,NaN,NaN
3.610643592E0,2.006475947E3,1.097357718E0
3.620643800E0,NaN,1.726439923E0
3.630644009E0,NaN,NaN
3.640644217E0,2.004189545E3,NaN
3.650644425E0,2.001802623E3,7.107338273E-1
3.660644634E0,1.995198234E3,3.061698750E-1
3.670644842E0,NaN,-8.182647338E-1
3.680645050E0,NaN,NaN
3.690645259E0,1.997023106E3,NaN
3.700645467E0,NaN,-5.068263163E-1
3.710645676E0,2.002424558E3,NaN
3.720645884E0,2.009130568E3,4.116758612E-1
3.730646092E0,NaN,1.545142594E0
3.740646301E0,1.996073797E3,NaN
3.750646509E0,1.998141504E3,-6.687674289E-1
3.760646717E0,1.995791680E3,-3.162382479E-1
3.770646926E0,NaN,-7.169228737E-1
3.780647134E0,2.009351380E3,NaN
3.790647342E0,NaN,1.582336079E0
3.800647551E0,NaN,NaN
3.810647759E0,NaN,NaN
3.820647967E0,NaN,NaN
3.830648176E0,NaN,NaN
3.840648384E0,NaN,NaN
3.832249269E0,2.003636559E3,NaN
3.842249477E0,2.001617368E3,6.170929681E-1
3.852249686E0,1.993592781E3,2.747303203E-1
3.862249894E0,1.994169456E3,-1.092727926E0
3.872250102E0,1.997705117E3,-9.940905698E-1
3.882250311E0,1.997056311E3,-3.905783259E-1
3.892250519E0,1.994043496E3,-5.011646997E-1
3.902250727E0,1.996735956E3,-1.015630450E0
3.912250936E0,1.993571470E3,-5.557945966E-1
3.922251144E0,1.998768017E3,-1.096374068E0
3.932251352E0,1.997927460E3,-2.095661406E-1
3.942251561E0,1.997086456E3,-3.526972762E-1
3.952251769E0,1.995755439E3,-4.960251037E-1
3.962251977E0,1.996859248E3,-7.231100451E-1
3.972252186E0,1.997578305E3,-5.347676826E-1
3.982252394E0,NaN,-4.121872399E-1
3.992252602E0,1.997571306E3,NaN
4.002252811E0,1.998384968E3,-4.133800351E-1
4.012253019E0,1.994916120E3,-2.747773320E-1
4.022253227E0,1.998751099E3,-8.664621095E-1
4.032253436E0,1.994431589E3,-2.124457944E-1
4.042253644E0,1.999077782E3,-9.492728966E-1
4.052253852E0,1.997379559E3,-1.568493995E-1
4.062254061E0,1.994598648E3,-4.460594353E-1
4.072254269E0,NaN,-9.207163515E-1
4.082254477E0,1.996809168E3,NaN
4.092254686E0,NaN,-5.433082844E-1
4.102254894E0,1.999448871E3,NaN
4.112255102E0,1.994584732E3,-9.371783714E-2
4.122255311E0,NaN,-9.230950256E-1
4.132255519E0,2.004667045E3,NaN
4.142255727E0,1.997115136E3,7.915505967E-1
4.152255936E0,1.997007830E3,-4.911352431E-1
4.162256144E0,NaN,-5.094311007E-1
4.172256352E0,1.998555911E3,NaN
4.182256561E0,NaN,-2.456725602E-1
4.192256769E0,NaN,NaN
4.202256977E0,NaN,NaN
4.212257186E0,NaN,NaN
4.222257394E0,2.000091602E3,NaN
4.232257603E0,2.007270873E3,1.557170003E-2
4.242257811E0,1.998631159E3,1.231571167E0
4.252258019E0,2.002152130E3,-2.328623166E-1
4.262258228E0,NaN,3.654687609E-1
4.272258436E0,1.993703232E3,NaN
4.282258644E0,1.996437358E3,-1.073831380E0
4.292258853E0,1.995177222E3,-6.067299651E-1
4.302259061E0,NaN,-8.218539927E-1
4.312259269E0,NaN,NaN
4.322259478E0,NaN,NaN
4.332259686E0,NaN,NaN
4.342259894E0,NaN,NaN
4.366212602E0,2.006713318E3,NaN
4.376212810E0,2.004058960E3,1.137446101E0
4.386213019E0,NaN,6.886256682E-1
4.396213227E0,NaN,NaN
4.406213435E0,NaN,NaN
4.416213644E0,2.004956187E3,NaN
4.426213852E0,2.003486616E3,8.404690318E-1
4.436214060E0,2.004026352E3,5.916931646E-1
4.446214269E0,NaN,6.831046033E-1
4.456214477E0,NaN,NaN
4.466214685E0,1.999672139E3,NaN
4.476214894E0,1.995969234E3,-5.574545747E-2
4.486215102E0,2.001055481E3,-6.866139321E-1
4.496215310E0,2.003661420E3,1.793370501E-1
4.506215519E0,NaN,6.213039411E-1
4.516215727E0,NaN,NaN
4.526215935E0,NaN,NaN
4.536216144E0,1.999884842E3,NaN
4.546216352E0,NaN,-1.957799071E-2
4.556216560E0,NaN,NaN
4.566216769E0,2.001923813E3,NaN
4.576216977E0,2.001460267E3,3.267338941E-1
4.586217185E0,NaN,2.480642916E-1
4.596217394E0,NaN,NaN
4.606217602E0,NaN,NaN
4.616217810E0,2.004079738E3,NaN
4.626218019E0,1.996816284E3,6.921435143E-1
4.636218227E0,1.995798825E3,-5.420947145E-1
4.646218435E0,NaN,-7.157031327E-1
4.656218644E0,NaN,NaN
4.666218852E0,NaN,NaN
4.676219060E0,1.999499454E3,NaN
4.686219269E0,1.995131688E3,-8.511405776E-2
4.696219477E0,NaN,-8.296325799E-1
4.706219685E0,NaN,NaN
4.716219894E0,NaN,NaN
4.726220102E0,NaN,NaN
4.736220310E0,1.993629307E3,NaN
4.746220519E0,NaN,-1.086478644E0
4.756220727E0,1.998586110E3,NaN
4.766220936E0,2.002509465E3,-2.405312959E-1
4.776221144E0,1.999962157E3,4.260743749E-1
4.786221352E0,1.996594464E3,-6.433408710E-3
4.796221561E0,NaN,-5.799286275E-1
4.806221769E0,NaN,NaN
4.816221977E0,2.009384689E3,NaN
4.826222186E0,NaN,1.587945996E0
4.836222394E0,NaN,NaN
4.846222602E0,1.998194508E3,NaN
4.856222811E0,NaN,-3.072109925E-1
4.866223019E0,2.008090725E3,NaN
4.876223227E0,NaN,1.369881587E0
