"Time (s)","Frequency (Hz)","Speed (m/s)"
2.623392917E0,9.973323980E2,-9.094106196E-1
2.633393125E0,9.990171492E2,-3.344980261E-1
2.643393334E0,9.987275894E2,-4.331707626E-1
2.653393542E0,9.976367085E2,-8.054225528E-1
2.663393750E0,9.985496088E2,-4.938492954E-1
2.673393959E0,9.959575272E2,-1.380019434E0
2.683394167E0,9.951112870E2,-1.670328176E0
2.693394375E0,9.972740520E2,-9.293556912E-1
2.703394584E0,9.996477391E2,-1.198109014E-1
2.713394792E0,1.003273308E3,1.109293771E0
2.723395000E0,1.001906992E3,6.471432725E-1
2.760649500E0,9.984943766E2,-5.126838583E-1
2.770649708E0,非數值,非數值
2.780649917E0,9.967203596E2,-1.118746827E0
2.790650125E0,1.001606907E3,5.454716960E-1
2.800650333E0,1.003576910E3,1.211814844E0
2.810650542E0,1.001275837E3,4.332319698E-1
2.820650750E0,1.001779803E3,6.040577957E-1
2.830650958E0,1.002907332E3,9.856273683E-1
2.840651167E0,1.002396368E3,8.128172238E-1
2.850651375E0,1.000479405E3,1.629196708E-1
2.860651583E0,1.000312090E3,1.060773433E-1
2.870651792E0,1.002407377E3,8.165425526E-1
2.880652000E0,1.002528597E3,8.575547139E-1
2.890652208E0,9.970965339E2,-9.900530583E-1
2.900652417E0,9.978594590E2,-7.293451219E-1
2.910652625E0,9.998466088E2,-5.216100119E-2
2.920652833E0,9.997809618E2,-7.448931573E-2
2.930653042E0,1.000084153E3,2.860962296E-2
2.940653250E0,1.001527497E3,5.185569681E-1
2.950653458E0,9.983103962E2,-5.754375631E-1
2.960653667E0,9.995026949E2,-1.691678623E-1
2.970653875E0,9.985612804E2,-4.898694560E-1
2.980654083E0,9.998447497E2,-5.279330901E-2
2.990654292E0,1.000699091E3,2.375248579E-1
3.000654500E0,1.001043852E3,3.545394798E-1
3.010654708E0,9.979010956E2,-7.151284827E-1
3.020654917E0,9.965934325E2,-1.162192042E0
3.030655125E0,9.983389823E2,-5.656856416E-1
3.040655333E0,1.002893727E3,9.810284863E-1
3.050655542E0,1.000207782E3,7.063104379E-2
3.060655750E0,9.997301928E2,-9.175919745E-2
3.070655958E0,9.988199626E2,-4.016867065E-1
3.080656167E0,9.976464590E2,-8.020916996E-1
3.090656375E0,1.001278528E3,4.341445409E-1
3.100656583E0,9.963801433E2,-1.235222598E0
3.110656792E0,1.001928770E3,6.545192386E-1
3.120657000E0,非數值,非數值
3.130657209E0,1.009959979E3,3.352997088E0
3.140657417E0,非數值,非數值
3.150657625E0,9.984279635E2,-5.353339765E-1
3.160657834E0,9.969536977E2,-1.038907620E0
3.170658042E0,9.978496715E2,-7.326872251E-1
3.180658250E0,非數值,非數值
3.190658459E0,非數值,非數值
3.200658667E0,1.003218376E3,1.090737569E0
3.210658875E0,1.005257126E3,1.778075285E0
3.220659084E0,9.994698358E2,-1.803514366E-1
3.230659292E0,1.001044011E3,3.545937070E-1
3.240659500E0,1.000974620E3,3.310482153E-1
3.250659709E0,1.000912419E3,3.099397486E-1
3.260659917E0,1.002435095E3,8.259212118E-1
3.270660125E0,1.001706797E3,5.793221668E-1
3.280660334E0,1.001740477E3,5.907341202E-1
3.290660542E0,9.980857491E2,-6.520935659E-1
3.300660750E0,9.954969050E2,-1.537977969E0
3.310660959E0,9.976252535E2,-8.093357861E-1
3.320661167E0,9.987355163E2,-4.304687632E-1
3.330661375E0,9.989005875E2,-3.742116606E-1
3.340661584E0,9.998224739E2,-6.036958127E-2
3.350661792E0,9.964105440E2,-1.224811435E0
3.287155500E0,9.983041940E2,-5.775534708E-1
3.297155708E0,9.981087935E2,-6.442285674E-1
3.307155917E0,9.967581153E2,-1.105825754E0
3.317156125E0,9.981763302E2,-6.211805751E-1
3.327156333E0,9.968293376E2,-1.081454148E0
3.337156542E0,9.973559923E2,-9.013457889E-1
3.347156750E0,9.983319835E2,-5.680731742E-1
3.357156958E0,9.971642620E2,-9.668927627E-1
3.367157167E0,9.976398964E2,-8.043335242E-1
3.377157375E0,9.970080246E2,-1.020324422E0
3.387157583E0,9.990934321E2,-3.085127740E-1
3.397157792E0,9.995023046E2,-1.693007053E-1
3.407158000E0,9.989738948E2,-3.492341165E-1
3.417158208E0,9.988595245E2,-3.882044016E-1
3.427158417E0,1.000622267E3,2.114391567E-1
3.437158625E0,1.000227115E3,7.720173264E-2
3.447158833E0,9.992025575E2,-2.713468185E-1
3.457159042E0,1.000951419E3,3.231749783E-1
3.467159250E0,1.001741810E3,5.911857548E-1
3.477159458E0,1.003047156E3,1.032885824E0
3.487159667E0,1.004929114E3,1.667678523E0
3.497159875E0,1.004899522E3,1.657715456E0
3.507160083E0,9.991748663E2,-2.807771530E-1
3.517160292E0,9.997382706E2,-8.901128879E-2
3.527160500E0,1.006928199E3,2.339379901E0
3.537160708E0,1.009898604E3,3.332538016E0
3.547160917E0,1.006980683E3,2.356978946E0
3.557161125E0,1.000656228E3,2.229712657E-1
3.567161333E0,1.002148990E3,7.290896967E-1
3.577161542E0,1.001034780E3,3.514616789E-1
3.587161750E0,1.004754633E3,1.608925399E0
3.597161958E0,1.005984087E3,2.022486785E0
3.607162167E0,1.001986070E3,6.739254449E-1
3.617162375E0,9.980292725E2,-6.713704415E-1
3.627162583E0,1.000294104E3,9.996585632E-2
3.637162792E0,1.001697905E3,5.763092406E-1
3.647163000E0,9.975836858E2,-8.235367519E-1
3.657163208E0,9.978989276E2,-7.158687051E-1
3.667163417E0,9.984507455E2,-5.275638653E-1
3.677163625E0,9.988685685E2,-3.851224470E-1
3.687163834E0,9.989027112E2,-3.734880197E-1
3.697164042E0,9.980428077E2,-6.667503436E-1
3.707164250E0,9.959418447E2,-1.385394946E0
3.717164459E0,1.000543051E3,1.845371434E-1
3.727164667E0,9.973850363E2,-8.914186761E-1
3.737164875E0,9.954648182E2,-1.548986735E0
3.747165084E0,9.988915635E2,-3.772866144E-1
3.757165292E0,1.004403248E3,1.490540981E0
3.767165500E0,1.004757854E3,1.610010070E0
3.777165709E0,1.001750628E3,5.941733003E-1
3.808264208E0,9.948227302E2,-1.769432579E0
3.818264417E0,1.002084436E3,7.072341662E-1
3.828264625E0,1.000708591E3,2.407502466E-1
3.838264833E0,1.001233152E3,4.187554200E-1
3.848265042E0,1.002186694E3,7.418537672E-1
3.858265250E0,9.988066755E2,-4.062150868E-1
3.868265458E0,1.000732208E3,2.487687121E-1
3.878265667E0,1.003507752E3,1.188466798E0
3.888265875E0,1.005306450E3,1.794669632E0
3.898266083E0,1.003630186E3,1.229798776E0
3.908266292E0,1.001145742E3,3.891064700E-1
3.918266500E0,1.000910748E3,3.093724729E-1
3.928266708E0,1.000614048E3,2.086480552E-1
3.938266917E0,1.002095900E3,7.111156618E-1
3.948267125E0,1.000041776E3,1.420319912E-2
3.958267333E0,9.996145663E2,-1.310979802E-1
3.968267542E0,1.001079602E3,3.666688557E-1
3.978267750E0,1.000018722E3,6.365219229E-3
3.988267958E0,9.999778364E2,-7.535802033E-3
3.998268167E0,9.996778799E2,-1.095561360E-1
4.008268375E0,9.976692972E2,-7.942902125E-1
4.018268583E0,9.978293897E2,-7.396129258E-1
4.028268792E0,9.996831333E2,-1.077688114E-1
4.038269000E0,9.972631935E2,-9.330678207E-1
4.048269208E0,9.977587250E2,-7.637452690E-1
4.058269417E0,1.000147012E3,4.997670109E-2
4.068269625E0,9.992278920E2,-2.627195717E-1
4.078269833E0,9.982735791E2,-5.879982430E-1
4.088270042E0,9.963005395E2,-1.262487094E0
4.098270250E0,9.971486416E2,-9.722340430E-1
4.108270458E0,9.992903311E2,-2.414587763E-1
4.118270667E0,9.964695077E2,-1.204620276E0
4.128270875E0,9.981268625E2,-6.380619340E-1
4.138271083E0,9.978209588E2,-7.424919275E-1
4.148271292E0,9.996286342E2,-1.263112853E-1
4.158271500E0,1.000026191E3,8.904554661E-3
4.168271709E0,1.000394460E3,1.340633746E-1
4.178271917E0,9.991895422E2,-2.757791653E-1
4.188272125E0,9.983602551E2,-5.584289320E-1
4.198272334E0,1.000451979E3,1.536034111E-1
4.208272542E0,1.000158453E3,5.386560605E-2
4.218272750E0,9.987164844E2,-4.369561274E-1
4.228272959E0,9.961023890E2,-1.330373001E0
4.238273167E0,9.971157323E2,-9.834876530E-1
4.248273375E0,1.000563874E3,1.916089915E-1
4.258273584E0,9.980188619E2,-6.749240794E-1
4.268273792E0,9.975691170E2,-8.285142246E-1
4.278274000E0,9.962564224E2,-1.277599160E0
4.288274209E0,非數值,非數值
4.298274417E0,9.973280799E2,-9.108866364E-1
4.335091583E0,1.002681722E3,9.093467688E-1
4.345091792E0,1.000447262E3,1.520010050E-1
4.355092000E0,9.960982227E2,-1.331800668E0
4.365092208E0,9.956357051E2,-1.490364646E0
4.375092417E0,非數值,非數值
4.385092625E0,9.993020645E2,-2.374637898E-1
4.395092833E0,9.976258713E2,-8.091247188E-1
4.405093042E0,非數值,非數值
4.415093250E0,9.965720891E2,-1.169498646E0
4.425093458E0,9.944829831E2,-1.886191887E0
4.435093667E0,非數值,非數值
4.445093875E0,非數值,非數值
4.455094083E0,非數值,非數值
4.465094292E0,非數值,非數值
4.475094500E0,非數值,非數值
4.485094708E0,非數值,非數值
4.495094917E0,非數值,非數值
4.505095125E0,非數值,非數值
4.515095333E0,非數值,非數值
4.525095542E0,9.956382504E2,-1.489491638E0
4.535095750E0,1.003403966E3,1.153422292E0
4.545095958E0,1.005172151E3,1.749482594E0
4.555096167E0,9.960821287E2,-1.337315684E0
4.565096375E0,非數值,非數值
4.575096583E0,9.990753583E2,-3.146691485E-1
4.585096792E0,1.004573199E3,1.547809218E0
4.595097000E0,9.999568392E2,-1.467531274E-2
4.605097208E0,9.976655534E2,-7.955690660E-1
4.615097417E0,9.983670840E2,-5.560994914E-1
4.625097625E0,9.990451231E2,-3.249684385E-1
4.635097833E0,9.978924659E2,-7.180749624E-1
4.645098042E0,9.962556058E2,-1.277878906E0
4.655098250E0,9.951797628E2,-1.646818709E0
4.665098458E0,9.970340501E2,-1.011422799E0
4.675098667E0,9.977251248E2,-7.752211010E-1
4.685098875E0,9.949795153E2,-1.715577834E0
4.695099083E0,9.970697323E2,-9.992189805E-1
4.705099292E0,9.979144299E2,-7.105757780E-1
4.715099500E0,9.969337840E2,-1.045719832E0
4.725099709E0,9.960031392E2,-1.364385947E0
4.735099917E0,9.959514328E2,-1.382108406E0
4.745100125E0,9.966287263E2,-1.150110407E0
4.755100334E0,9.973872515E2,-8.906615604E-1
4.765100542E0,9.977780227E2,-7.571546558E-1
4.775100750E0,9.980040947E2,-6.799649485E-1
4.785100959E0,9.970749174E2,-9.974457009E-1
4.795101167E0,9.961184527E2,-1.324868618E0
4.805101375E0,9.983500617E2,-5.619061196E-1
4.815101584E0,9.997200824E2,-9.519861739E-2
4.825101792E0,9.978404819E2,-7.358251866E-1
4.859034417E0,9.975620202E2,-8.309389333E-1
4.869034625E0,9.957855983E2,-1.438960942E0
4.879034833E0,9.990843769E2,-3.115971688E-1
4.889035042E0,9.981928074E2,-6.155579218E-1
4.899035250E0,9.967842183E2,-1.096893143E0
4.909035458E0,9.985969331E2,-4.777130253E-1
4.919035667E0,1.002305661E3,7.821215703E-1
4.929035875E0,1.002670230E3,9.054602519E-1
4.939036083E0,1.000688489E3,2.339253511E-1
4.949036292E0,9.975546858E2,-8.334448492E-1
4.959036500E0,9.945482226E2,-1.863765162E0
4.969036708E0,1.001058406E3,3.594776365E-1
4.979036917E0,1.004821645E3,1.631492761E0
4.989037125E0,1.001949038E3,6.613839072E-1
4.999037333E0,1.000464875E3,1.579840266E-1
5.009037542E0,9.978186342E2,-7.432857440E-1
5.019037750E0,9.999455629E2,-1.850963355E-2
5.029037958E0,9.991967261E2,-2.733326826E-1
5.039038167E0,9.963780385E2,-1.235943447E0
5.049038375E0,9.969023941E2,-1.056458485E0
5.059038583E0,9.960838146E2,-1.336737965E0
5.069038792E0,9.967361683E2,-1.113336533E0
5.079039000E0,9.989433979E2,-3.596246806E-1
5.089039208E0,非數值,非數值
5.099039417E0,9.945052180E2,-1.878548095E0
5.109039625E0,9.965304412E2,-1.183757110E0
5.119039833E0,非數值,非數值
5.129040042E0,9.964611244E2,-1.207490856E0
5.139040250E0,9.963385612E2,-1.249464016E0
5.149040458E0,9.949797948E2,-1.715481845E0
5.159040667E0,9.973374014E2,-9.077003811E-1
5.169040875E0,9.967089363E2,-1.122656389E0
5.179041083E0,9.965910085E2,-1.163021854E0
5.189041292E0,9.962571158E2,-1.277361636E0
5.199041500E0,9.973883224E2,-8.902955466E-1
5.209041708E0,9.982314675E2,-6.023663492E-1
5.219041917E0,9.979545901E2,-6.968647338E-1
5.229042125E0,9.972157267E2,-9.492960172E-1
5.239042334E0,9.972629936E2,-9.331361638E-1
5.249042542E0,9.982244452E2,-6.047624105E-1
5.259042750E0,9.987178397E2,-4.364941596E-1
5.269042959E0,9.986342114E2,-4.650032186E-1
5.279043167E0,9.993913642E2,-2.070621993E-1
5.289043375E0,9.982724380E2,-5.883875596E-1
5.299043584E0,9.993458951E2,-2.225412382E-1
5.309043792E0,9.993049177E2,-2.364923515E-1
5.319044000E0,9.977249789E2,-7.752709317E-1
5.329044209E0,9.985078405E2,-5.080924013E-1
5.339044417E0,9.979951581E2,-6.830155974E-1
5.349044625E0,9.997641495E2,-8.020807773E-2
5.359044834E0,9.995396788E2,-1.565812822E-1
5.369045042E0,9.981616892E2,-6.261767784E-1
5.379045250E0,9.992883538E2,-2.421320174E-1
5.389045459E0,1.001790254E3,6.075985069E-1
5.399045667E0,1.001343008E3,4.560103574E-1
5.409045875E0,1.003855902E3,1.305971018E0
5.419046084E0,1.000886637E3,3.011894910E-1
5.429046292E0,非數值,非數值
5.439046500E0,非數值,非數值
5.449046709E0,非數值,非數值
5.385922583E0,非數值,非數值
5.395922792E0,非數值,非數值
5.405923000E0,非數值,非數值
5.415923208E0,9.981835833E2,-6.187054967E-1
5.425923417E0,1.000962123E3,3.268073017E-1
5.435923625E0,9.979823433E2,-6.873901804E-1
5.445923833E0,1.000257185E3,8.742047246E-2
5.455924042E0,1.000369345E3,1.255309750E-1
5.465924250E0,9.969672381E2,-1.034275773E0
5.475924458E0,9.987074549E2,-4.400341029E-1
5.485924667E0,9.989605187E2,-3.537913879E-1
5.495924875E0,9.993310830E2,-2.275839979E-1
5.505925083E0,1.000120546E3,4.098075400E-2
5.515925292E0,9.992803418E2,-2.448599936E-1
5.525925500E0,9.987723271E2,-4.179218459E-1
5.535925708E0,9.972958871E2,-9.218912982E-1
5.545925917E0,9.986001077E2,-4.766306250E-1
5.555926125E0,1.000329442E3,1.119732857E-1
5.565926333E0,1.000545278E3,1.852935609E-1
5.575926542E0,9.989088240E2,-3.714051089E-1
5.585926750E0,9.989776957E2,-3.479391742E-1
5.595926958E0,9.987372249E2,-4.298863930E-1
5.605927167E0,9.994534979E2,-1.859123052E-1
5.615927375E0,1.000072675E3,2.470754297E-2
5.625927583E0,1.000357082E3,1.213644500E-1
5.635927792E0,9.993841860E2,-2.095057652E-1
5.645928000E0,9.985709062E2,-4.865872669E-1
5.655928208E0,1.000782611E3,2.658795556E-1
5.665928417E0,1.001614831E3,5.481572813E-1
5.675928625E0,9.986262888E2,-4.677042829E-1
5.685928833E0,9.984692192E2,-5.212634111E-1
5.695929042E0,1.001225086E3,4.160197213E-1
5.705929250E0,1.001617581E3,5.490893662E-1
5.715929458E0,1.003084725E3,1.045581259E0
5.725929667E0,1.001759345E3,5.971268672E-1
5.735929875E0,9.993324506E2,-2.271184150E-1
5.745930084E0,9.995401868E2,-1.564084000E-1
5.755930292E0,1.004358051E3,1.475307821E0
5.765930500E0,1.004288641E3,1.451911152E0
5.775930709E0,1.000096116E3,3.267626788E-2
5.785930917E0,9.960580639E2,-1.345562379E0
5.795931125E0,9.992805807E2,-2.447786492E-1
5.805931334E0,1.005771697E3,1.951115587E0
5.815931542E0,1.005556484E3,1.878765326E0
5.825931750E0,1.001232214E3,4.184372676E-1
5.835931959E0,1.001136924E3,3.861152154E-1
5.845932167E0,1.004024494E3,1.362843212E0
5.855932375E0,9.999060648E2,-3.194097772E-2
5.865932584E0,9.972548804E2,-9.359098377E-1
5.875932792E0,非數值,非數值
5.909874792E0,1.002436098E3,8.262604865E-1
5.919875000E0,1.003162073E3,1.071715943E0
5.929875208E0,1.000033186E3,1.128293225E-2
5.939875417E0,9.998573544E2,-4.850640738E-2
5.949875625E0,1.000106055E3,3.605482873E-2
5.959875833E0,9.993789476E2,-2.112890229E-1
5.969876042E0,1.000417628E3,1.419343016E-1
