"Time (s)","Frequency (Hz)","Speed (m/s)"
4.727809583E0,9.969233427E2,-1.049291791E0
4.737809792E0,9.968665872E2,-1.068709066E0
4.747810000E0,9.950206041E2,-1.701466892E0
4.757810208E0,非數值,非數值
4.767810417E0,9.954261766E2,-1.562245376E0
4.777810625E0,9.942298260E2,-1.973245122E0
4.787810833E0,非數值,非數值
4.797811042E0,非數值,非數值
4.807811250E0,9.984193193E2,-5.382823065E-1
4.817811459E0,1.001125095E3,3.821024206E-1
4.827811667E0,9.988660431E2,-3.859830300E-1
4.837811875E0,1.001538818E3,5.223941539E-1
4.847812084E0,1.000927667E3,3.151143645E-1
4.857812292E0,1.004826437E3,1.633106652E0
4.867812500E0,1.003115184E3,1.055873442E0
4.877812709E0,9.985683715E2,-4.874515439E-1
4.887812917E0,1.002270293E3,7.701511919E-1
4.897813125E0,1.000204165E3,6.940207173E-2
4.907813334E0,1.000746982E3,2.537844609E-1
4.917813542E0,9.959015654E2,-1.399202306E0
4.927813750E0,9.993311422E2,-2.275638514E-1
4.937813959E0,非數值,非數值
4.947814167E0,9.986433746E2,-4.618792175E-1
4.957814375E0,1.003732931E3,1.264476272E0
4.967814584E0,9.974204617E2,-8.793112224E-1
4.894467542E0,非數值,非數值
4.904467750E0,9.961649357E2,-1.308941731E0
4.914467958E0,1.002429780E3,8.241228255E-1
4.924468167E0,1.002566162E3,8.702617524E-1
4.934468375E0,9.999486853E2,-1.744788331E-2
4.944468583E0,1.000010863E3,3.693444379E-3
4.954468792E0,非數值,非數值
4.964469000E0,9.998393848E2,-5.461794552E-2
4.974469208E0,1.003947911E3,1.337011258E0
4.984469417E0,9.985936658E2,-4.788270062E-1
4.994469625E0,非數值,非數值
5.004469833E0,9.998328448E2,-5.684227728E-2
5.014470042E0,1.006915991E3,2.335286212E0
5.024470250E0,1.004102319E3,1.389089858E0
5.034470458E0,9.991678980E2,-2.831502757E-1
5.044470667E0,9.985845624E2,-4.819309152E-1
5.054470875E0,9.946288145E2,-1.836064925E0
5.064471083E0,非數值,非數值
5.074471292E0,非數值,非數值
5.084471500E0,非數值,非數值
5.094471708E0,9.950687534E2,-1.684932658E0
5.104471917E0,9.967980493E2,-1.092160277E0
5.114472125E0,9.966161250E2,-1.154423920E0
5.124472333E0,9.971660346E2,-9.662866563E-1
5.134472542E0,9.981902978E2,-6.164142587E-1
5.144472750E0,1.001130352E3,3.838857019E-1
5.154472958E0,1.000620162E3,2.107245385E-1
5.164473167E0,1.000914140E3,3.105238586E-1
5.174473375E0,1.002270224E3,7.701279393E-1
5.184473583E0,1.002954560E3,1.001591153E0
5.194473792E0,1.004039616E3,1.367943384E0
5.204474000E0,1.004600408E3,1.556975909E0
5.214474208E0,1.009438595E3,3.179116050E0
5.224474417E0,1.005845289E3,1.975848955E0
5.234474625E0,1.005597172E3,1.892446012E0
5.244474833E0,1.002130736E3,7.229099761E-1
5.254475042E0,1.001418422E3,4.815803647E-1
5.264475250E0,9.991273390E2,-2.969638976E-1
5.274475458E0,9.993924162E2,-2.067040951E-1
5.284475667E0,9.985607030E2,-4.900663452E-1
5.294475875E0,9.979171982E2,-7.096306187E-1
5.304476084E0,9.989413188E2,-3.603330852E-1
5.314476292E0,9.987838864E2,-4.139820786E-1
5.324476500E0,9.997329619E2,-9.081720431E-2
5.334476709E0,1.000421501E3,1.432499903E-1
5.344476917E0,1.002560985E3,8.685106156E-1
5.354477125E0,1.004668933E3,1.580060170E0
5.364477334E0,1.006715048E3,2.267887392E0
5.374477542E0,1.005970530E3,2.017932058E0
5.384477750E0,1.006984575E3,2.358283729E0
5.418655042E0,1.006646841E3,2.245003740E0
5.428655250E0,1.004329022E3,1.465523281E0
5.438655458E0,1.003027550E3,1.026259809E0
5.448655667E0,1.002012553E3,6.828936361E-1
5.458655875E0,1.001575306E3,5.347617235E-1
5.468656083E0,1.001398822E3,4.749352905E-1
5.478656292E0,1.001809844E3,6.142354108E-1
5.488656500E0,1.002426225E3,8.229200012E-1
5.498656708E0,1.002995376E3,1.015386444E0
5.508656917E0,1.003021949E3,1.024367059E0
5.518657125E0,1.003499919E3,1.185822025E0
5.528657333E0,1.003783374E3,1.281498697E0
5.538657542E0,1.005607688E3,1.895981867E0
5.548657750E0,1.006899159E3,2.329641391E0
5.558657958E0,1.006953105E3,2.347731837E0
5.568658167E0,1.005774576E3,1.952083221E0
5.578658375E0,1.003418664E3,1.158385543E0
5.588658583E0,1.000343041E3,1.165940478E-1
5.598658792E0,9.988117030E2,-4.045016401E-1
5.608659000E0,9.978445802E2,-7.344257316E-1
5.618659208E0,9.965919435E2,-1.162701765E0
5.628659417E0,9.965117436E2,-1.190158741E0
5.638659625E0,9.966466379E2,-1.143979279E0
5.648659833E0,9.969125935E2,-1.052969159E0
5.658660042E0,9.969219012E2,-1.049784936E0
5.668660250E0,9.972133376E2,-9.501128581E-1
5.678660458E0,9.978836555E2,-7.210832038E-1
5.688660667E0,9.990993367E2,-3.065015829E-1
5.698660875E0,9.995688012E2,-1.466708408E-1
5.708661083E0,9.989879535E2,-3.444444185E-1
5.718661292E0,9.974966954E2,-8.532595266E-1
5.728661500E0,9.962851575E2,-1.267755960E0
5.738661708E0,9.954418129E2,-1.556880162E0
5.748661917E0,非數值,非數值
5.758662125E0,非數值,非數值
5.768662333E0,非數值,非數值
5.778662542E0,非數值,非數值
5.788662750E0,9.956061766E2,-1.500492863E0
5.798662958E0,9.969928829E2,-1.025503626E0
5.808663167E0,9.977636391E2,-7.620669533E-1
5.818663375E0,1.000720794E3,2.448933310E-1
5.828663584E0,1.001984993E3,6.735606111E-1
5.838663792E0,1.002569306E3,8.713254920E-1
5.848664000E0,1.001626593E3,5.521436648E-1
5.858664209E0,非數值,非數值
5.868664417E0,非數值,非數值
5.878664625E0,1.005419150E3,1.832579859E0
5.888664834E0,1.000937497E3,3.184504258E-1
5.898665042E0,1.005977426E3,2.020248787E0
5.908665250E0,1.003407261E3,1.154534991E0
5.944483375E0,1.001285610E3,4.365460471E-1
5.954483583E0,9.997474296E2,-8.589561944E-2
5.964483792E0,9.999198960E2,-2.723754733E-2
5.974484000E0,9.974554396E2,-8.673575752E-1
5.984484208E0,9.984501788E2,-5.277571414E-1
5.994484417E0,9.967576986E2,-1.105968347E0
6.004484625E0,9.973781269E2,-8.937802491E-1
6.014484833E0,9.960715419E2,-1.340943608E0
6.024485042E0,9.960432146E2,-1.350651287E0
6.034485250E0,9.983859003E2,-5.496811503E-1
6.044485458E0,非數值,非數值
6.054485667E0,非數值,非數值
6.064485875E0,9.945416648E2,-1.866019312E0
6.074486083E0,9.967178528E2,-1.119604770E0
6.084486292E0,9.987053033E2,-4.407675237E-1
6.094486500E0,9.963650841E2,-1.240380093E0
6.104486708E0,非數值,非數值
6.114486917E0,1.002832974E3,9.604901402E-1
6.124487125E0,非數值,非數值
6.134487333E0,1.005272727E3,1.783324208E0
6.144487542E0,1.001426774E3,4.844121407E-1
6.154487750E0,1.003071964E3,1.041269009E0
6.164487958E0,非數值,非數值
6.174488167E0,非數值,非數值
6.184488375E0,1.002290525E3,7.769989288E-1
6.194488583E0,9.953976134E2,-1.572046610E0
6.204488792E0,9.948389289E2,-1.763867633E0
6.214489000E0,9.989588838E2,-3.543484324E-1
6.224489208E0,非數值,非數值
6.234489417E0,非數值,非數值
6.244489625E0,9.967724978E2,-1.100903921E0
6.254489833E0,1.001198489E3,4.069984787E-1
6.264490042E0,9.976437825E2,-8.030059935E-1
6.274490250E0,9.956803606E2,-1.475049066E0
6.284490458E0,9.986602976E2,-4.561098765E-1
6.294490667E0,9.981145750E2,-6.422554382E-1
6.304490875E0,9.998637546E2,-4.632976517E-2
6.314491083E0,1.001165604E3,3.958439223E-1
6.324491292E0,9.985002726E2,-5.106731945E-1
6.334491500E0,1.002686810E3,9.110675103E-1
6.344491708E0,1.002178910E3,7.392185678E-1
6.354491917E0,1.001429906E3,4.854738643E-1
6.364492125E0,1.004944186E3,1.672752814E0
6.374492333E0,1.003972344E3,1.345253305E0
6.384492542E0,1.005139576E3,1.738520508E0
6.394492750E0,1.004830595E3,1.634506595E0
6.404492959E0,1.006200355E3,2.095130002E0
6.414493167E0,1.010091563E3,3.396851894E0
