"Time (s)","Frequency (Hz)","Speed (m/s)"
3.351116978E0,1.005754674E3,1.945394073E0
3.401118020E0,1.005550325E3,1.876694080E0
3.451119061E0,1.005444702E3,1.841174084E0
3.501120103E0,1.008894651E3,2.997519328E0
3.551121145E0,1.000847756E3,2.879927238E-1
3.601122186E0,1.001952271E3,6.624788440E-1
3.651123228E0,9.972734476E2,-9.295623194E-1
3.701124270E0,9.957411687E2,-1.454195826E0
3.751125312E0,9.932743798E2,-2.302194564E0
3.801126353E0,9.918359545E2,-2.798623558E0
3.851127395E0,9.929470485E2,-2.415036656E0
3.916017395E0,9.950316136E2,-1.697686148E0
3.966018437E0,9.968923969E2,-1.059878738E0
4.016019478E0,1.000011864E3,4.033543133E-3
4.066020520E0,NaN,NaN
4.116021562E0,1.001755287E3,5.957518702E-1
4.166022603E0,1.006570761E3,2.219475008E0
4.216023645E0,9.983853066E2,-5.498836357E-1
4.266024687E0,9.989175776E2,-3.684224110E-1
4.316025729E0,9.913945398E2,-2.951253360E0
4.366026770E0,1.000871142E3,2.959303685E-1
4.416027812E0,1.006524669E3,2.204007118E0
4.479036301E0,1.006430078E3,2.172258641E0
4.529037343E0,1.006222288E3,2.102495560E0
4.579038384E0,NaN,NaN
4.629039426E0,1.001071333E3,3.638634180E-1
4.679040468E0,1.002556200E3,8.668920478E-1
4.729041509E0,9.971394884E2,-9.753639679E-1
4.779042551E0,9.961037127E2,-1.329919422E0
4.829043593E0,9.936872570E2,-2.159967952E0
4.879044635E0,9.921390257E2,-2.693908001E0
4.929045676E0,9.940487772E2,-2.035529637E0
4.979046718E0,9.938608342E2,-2.100209910E0
5.041418279E0,9.952296309E2,-1.629699747E0
5.091419321E0,1.005567467E3,1.882458290E0
5.141420362E0,1.001670735E3,5.671024483E-1
5.191421404E0,1.008792209E3,2.963297073E0
5.241422446E0,1.004772294E3,1.614873371E0
5.291423487E0,1.000116066E3,3.945790124E-2
5.341424529E0,9.967580322E2,-1.105854202E0
5.391425571E0,NaN,NaN
5.441426613E0,1.002023597E3,6.866336527E-1
5.491427654E0,1.006522064E3,2.203132731E0
5.541428696E0,1.005081010E3,1.718809979E0
5.615137498E0,1.003907198E3,1.323277131E0
5.665138540E0,1.008481528E3,2.859466738E0
5.715139581E0,9.995779677E2,-1.435515509E-1
5.765140623E0,1.001190475E3,4.042801052E-1
5.815141665E0,9.968745419E2,-1.065987447E0
5.865142706E0,9.957538231E2,-1.449856506E0
5.915143748E0,9.934577863E2,-2.239000677E0
5.965144790E0,9.922280228E2,-2.663170342E0
6.015145832E0,9.935805066E2,-2.196729652E0
6.065146873E0,NaN,NaN
6.115147915E0,9.965929588E2,-1.162354209E0
6.171716664E0,NaN,NaN
6.221717706E0,9.943139496E2,-1.944312598E0
6.271718747E0,NaN,NaN
6.321719789E0,1.004402358E3,1.490241044E0
6.371720831E0,1.001612335E3,5.473112887E-1
6.421721872E0,9.983336857E2,-5.674924681E-1
6.471722914E0,9.917339826E2,-2.833870757E0
6.521723956E0,1.000254397E3,8.647290545E-2
6.571724998E0,1.006578415E3,2.222043714E0
6.621726039E0,1.004562241E3,1.544117412E0
6.671727081E0,1.008464981E3,2.853934997E0
6.729010779E0,1.005562220E3,1.880693847E0
6.779011821E0,1.005489335E3,1.856184581E0
6.829012862E0,1.000058790E3,1.998738041E-2
6.879013904E0,NaN,NaN
6.929014946E0,9.977010696E2,-7.834374171E-1
6.979015987E0,9.940277881E2,-2.042751781E0
7.029017029E0,9.950798839E2,-1.681110735E0
7.079018071E0,9.931816090E2,-2.334168214E0
7.129019113E0,9.970703392E2,-9.990114522E-1
7.179020154E0,NaN,NaN
7.229021196E0,9.968529188E2,-1.073385628E0
7.287530154E0,NaN,NaN
7.337531196E0,NaN,NaN
7.387532237E0,NaN,NaN
7.437533279E0,1.003786916E3,1.282694070E0
7.487534321E0,1.002980401E3,1.010325237E0
7.537535362E0,NaN,NaN
7.587536404E0,NaN,NaN
7.637537446E0,1.002007797E3,6.812832023E-1
7.687538488E0,1.005721451E3,1.934226880E0
7.737539529E0,1.004654710E3,1.575268950E0
7.787540571E0,1.008233474E3,2.776520812E0
7.845813539E0,1.008259577E3,2.785251234E0
7.895814581E0,1.002306596E3,7.824377127E-1
7.945815622E0,1.001030806E3,3.501130027E-1
7.995816664E0,9.987128469E2,-4.381960712E-1
8.045817706E0,9.968683170E2,-1.068117209E0
8.095818747E0,9.943791089E2,-1.921905807E0
8.145819789E0,9.926000321E2,-2.534746140E0
8.195820831E0,9.922121037E2,-2.668668066E0
8.245821873E0,9.927927544E2,-2.468252797E0
8.295822914E0,9.965735693E2,-1.168991894E0
8.345823956E0,1.001037884E3,3.525146007E-1
8.411125674E0,1.005064371E3,1.713209646E0
8.461126716E0,NaN,NaN
8.511127757E0,1.003582791E3,1.213800114E0
8.561128799E0,1.003594910E3,1.217891082E0
8.611129841E0,9.988554763E2,-3.895839474E-1
8.661130882E0,NaN,NaN
8.711131924E0,9.980307419E2,-6.708688584E-1
8.761132966E0,1.004095719E3,1.386864157E0
8.811134008E0,1.004479743E3,1.516319850E0
8.861135049E0,NaN,NaN
8.911136091E0,1.004715894E3,1.595878113E0
8.971510465E0,1.006977747E3,2.355994592E0
9.021511507E0,NaN,NaN
9.071512548E0,9.963977802E2,-1.229182520E0
9.121513590E0,9.978189236E2,-7.431869392E-1
9.171514632E0,9.928358749E2,-2.453378846E0
9.221515673E0,9.967036619E2,-1.124461553E0
9.271516715E0,9.913129642E2,-2.979474967E0
9.321517757E0,9.921978004E2,-2.673607897E0
9.371518799E0,9.950788917E2,-1.681451415E0
9.421519840E0,NaN,NaN
9.471520882E0,9.937972803E2,-2.122087399E0
9.535534632E0,1.002211657E3,7.503038097E-1
9.585535674E0,1.009352031E3,3.150229333E0
9.635536715E0,1.005280107E3,1.785807004E0
9.685537757E0,1.002925849E3,9.918865653E-1
9.735538799E0,9.984404230E2,-5.310844584E-1
9.785539840E0,1.007963668E3,2.686254693E0
9.835540882E0,1.002746656E3,9.313050678E-1
9.885541924E0,1.007389904E3,2.494135981E0
9.935542966E0,1.006887357E3,2.325683621E0
9.985544007E0,1.006034316E3,2.039361236E0
1.003554505E1,NaN,NaN
1.009830250E1,9.980590991E2,-6.611896221E-1
1.014830354E1,NaN,NaN
1.019830458E1,9.966581846E2,-1.140027006E0
1.024830562E1,9.946557657E2,-1.826802526E0
1.029830666E1,9.946510517E2,-1.828422551E0
1.034830770E1,9.915628361E2,-2.893044821E0
1.039830875E1,9.930155944E2,-2.391400402E0
1.044830979E1,9.950921827E2,-1.676887744E0
1.049831083E1,NaN,NaN
1.054831187E1,NaN,NaN
1.059831291E1,1.004223254E3,1.429867642E0
1.066385781E1,1.006931066E3,2.340341322E0
1.071385885E1,1.004986384E3,1.686958814E0
1.076385989E1,1.001196813E3,4.064301212E-1
1.081386093E1,9.983146309E2,-5.739928879E-1
1.086386198E1,NaN,NaN
1.091386302E1,1.002506323E3,8.500193424E-1
1.096386406E1,1.006990489E3,2.360266834E0
1.101386510E1,1.006131403E3,2.071972984E0
1.106386614E1,1.006963115E3,2.351088042E0
1.111386718E1,NaN,NaN
1.116386823E1,1.001214377E3,4.123875170E-1
1.122495255E1,9.974115777E2,-8.823474565E-1
1.127495359E1,9.973927338E2,-8.887878212E-1
1.132495463E1,9.930837219E2,-2.367911703E0
1.137495567E1,9.921348089E2,-2.695364538E0
1.142495671E1,9.925641453E2,-2.547130680E0
1.147495776E1,NaN,NaN
1.152495880E1,9.959057519E2,-1.397767168E0
1.157495984E1,9.974980837E2,-8.527851418E-1
1.162496088E1,9.997067408E2,-9.973737952E-2
1.167496192E1,9.906504321E2,-3.208854503E0
1.172496296E1,1.004146415E3,1.403959709E0
1.178743567E1,1.000949830E3,3.226357292E-1
1.183743671E1,9.986192113E2,-4.701172853E-1
1.188743776E1,9.916990071E2,-2.845961911E0
1.193743880E1,1.002455586E3,8.328541533E-1
1.198743984E1,1.006690933E3,2.259797123E0
1.203744088E1,1.006570590E3,2.219417789E0
1.208744192E1,1.006816660E3,2.301972620E0
1.213744296E1,1.009151039E3,3.083139424E0
1.218744401E1,1.000062324E3,2.118883025E-2
1.223744505E1,1.001591343E3,5.401970301E-1
1.228744609E1,9.986641386E2,-4.548004292E-1
1.234214041E1,9.945847032E2,-1.851225850E0
1.239214145E1,9.943648095E2,-1.926822789E0
1.244214250E1,9.928453471E2,-2.450111697E0
1.249214354E1,9.934900674E2,-2.227880441E0
1.254214458E1,9.916215669E2,-2.872736285E0
1.259214562E1,9.909318834E2,-3.111373942E0
1.264214666E1,9.972987591E2,-9.209095015E-1
1.269214770E1,NaN,NaN
1.274214875E1,1.008433673E3,2.843467785E0
1.279214979E1,1.002306184E3,7.822984789E-1
1.284215083E1,1.005447411E3,1.842085284E0
1.291116979E1,9.994253656E2,-1.954880148E-1
1.296117083E1,9.913337857E2,-2.972271209E0
1.301117187E1,1.001643668E3,5.579299383E-1
1.306117291E1,1.007261956E3,2.451264016E0
1.311117395E1,1.005613589E3,1.897965947E0
1.316117500E1,1.007291684E3,2.461226022E0
1.321117604E1,NaN,NaN
1.326117708E1,1.001846170E3,6.265409698E-1
1.331117812E1,1.001370283E3,4.652587079E-1
1.336117916E1,9.984173513E2,-5.389535322E-1
1.341118020E1,9.975754725E2,-8.263428296E-1
1.348548234E1,9.929146050E2,-2.426225076E0
1.353548338E1,9.949288198E2,-1.732989574E0
1.358548442E1,9.920778396E2,-2.715043545E0
1.363548546E1,9.918333205E2,-2.799533925E0
1.368548651E1,9.965600756E2,-1.173611428E0
1.373548755E1,NaN,NaN
1.378548859E1,NaN,NaN
1.383548963E1,1.008923448E3,3.007138266E0
1.388549067E1,1.003738911E3,1.266494353E0
1.393549171E1,1.004194476E3,1.420164910E0
1.398549276E1,1.000791671E3,2.689552465E-1
1.405285442E1,1.002428986E3,8.238540573E-1
1.410285546E1,1.004083685E3,1.382806012E0
1.415285651E1,1.005211181E3,1.762616176E0
1.420285755E1,1.006936216E3,2.342068318E0
1.425285859E1,1.006059875E3,2.047947053E0
1.430285963E1,1.008411638E3,2.836100712E0
1.435286067E1,1.000843708E3,2.866189202E-1
1.440286171E1,1.002086085E3,7.077923618E-1
1.445286276E1,9.983533103E2,-5.607979419E-1
1.450286380E1,9.974415476E2,-8.721050486E-1
1.455286484E1,NaN,NaN
1.462020755E1,9.936077199E2,-2.187357435E0
1.467020859E1,9.921542283E2,-2.688656978E0
1.472020963E1,9.924185592E2,-2.597381777E0
1.477021067E1,9.962521408E2,-1.279065886E0
1.482021171E1,9.962321530E2,-1.285913108E0
1.487021276E1,NaN,NaN
1.492021380E1,1.009277966E3,3.125510000E0
1.497021484E1,1.003181837E3,1.078393471E0
1.502021588E1,1.004731562E3,1.601155275E0
1.507021692E1,9.998702425E2,-4.412326737E-2
1.512021796E1,1.008098290E3,2.731299849E0
1.517793723E1,1.001813472E3,6.154642915E-1
1.522793828E1,1.007240808E3,2.444176850E0
1.527793932E1,1.005999123E3,2.027538507E0
1.532794036E1,1.007114497E3,2.401841204E0
1.537794140E1,1.009187275E3,3.095236779E0
1.542794244E1,1.001130237E3,3.838466350E-1
1.547794348E1,1.001587889E3,5.390261782E-1
1.552794453E1,9.987358080E2,-4.303693368E-1
1.557794557E1,9.982876343E2,-5.832029954E-1
1.562794661E1,9.918831280E2,-2.782320232E0
1.567794765E1,9.948045539E2,-1.775677093E0
1.573635197E1,9.930414713E2,-2.382478311E0
1.578635301E1,9.917263922E2,-2.836494700E0
1.583635406E1,9.949875477E2,-1.712819200E0
1.588635510E1,NaN,NaN
1.593635614E1,1.007557882E3,2.550404355E0
1.598635718E1,1.009193489E3,3.097311069E0
1.603635822E1,1.002053976E3,6.969203138E-1
1.608635926E1,1.005657678E3,1.912788559E0
1.613636031E1,9.990478021E2,-3.240558608E-1
1.618636135E1,NaN,NaN
1.623636239E1,9.976002002E2,-8.178947189E-1
1.629699359E1,1.007253095E3,2.448294633E0
1.634699463E1,1.005049090E3,1.708066584E0
1.639699567E1,1.008616331E3,2.904526203E0
1.644699671E1,1.008984167E3,3.027417880E0
1.649699775E1,1.001617230E3,5.489704032E-1
1.654699880E1,1.000646343E3,2.196146329E-1
1.659699984E1,9.989773748E2,-3.480484985E-1
1.664700088E1,9.963988523E2,-1.228815348E0
1.669700192E1,NaN,NaN
1.674700296E1,9.935273510E2,-2.215037833E0
1.679700400E1,9.919305141E2,-2.765944959E0
1.686009525E1,NaN,NaN
1.691009630E1,9.952326373E2,-1.628667774E0
1.696009734E1,9.954494196E2,-1.554270155E0
1.701009838E1,1.002882129E3,9.771077764E-1
1.706009942E1,NaN,NaN
1.711010046E1,1.005975722E3,2.019676366E0
1.716010150E1,1.003992655E3,1.352104379E0
1.721010255E1,9.986375059E2,-4.638800258E-1
1.726010359E1,1.009162419E3,3.086938646E0
1.731010463E1,1.003744219E3,1.268285570E0
1.736010567E1,1.005976254E3,2.019855074E0
1.742288244E1,NaN,NaN
1.747288348E1,1.007673219E3,2.589028143E0
1.752288452E1,1.004324689E3,1.464062483E0
1.757288557E1,1.000921488E3,3.130175237E-1
1.762288661E1,1.001390573E3,4.721382902E-1
1.767288765E1,9.984754920E2,-5.191241363E-1
1.772288869E1,9.950734168E2,-1.683331373E0
1.777288973E1,9.927005947E2,-2.500046666E0
1.782289077E1,9.929203824E2,-2.424232612E0
1.787289182E1,9.943420079E2,-1.934663641E0
1.792289286E1,NaN,NaN
1.799034567E1,9.915343564E2,-2.902893703E0
1.804034671E1,1.005473766E3,1.850948856E0
1.809034775E1,NaN,NaN
1.814034880E1,1.001585439E3,5.381958252E-1
1.819034984E1,1.005340764E3,1.806213280E0
1.824035088E1,1.001401449E3,4.758257827E-1
1.829035192E1,NaN,NaN
1.834035296E1,1.000353912E3,1.202874158E-1
1.839035400E1,1.007286059E3,2.459341289E0
1.844035505E1,1.005053965E3,1.709707155E0
1.849035609E1,1.008750985E3,2.949523782E0
1.854788843E1,1.008932298E3,3.010094234E0
1.859788947E1,1.001050258E3,3.567131139E-1
1.864789051E1,1.000444317E3,1.510007424E-1
1.869789156E1,9.986692580E2,-4.530551803E-1
1.874789260E1,9.980170241E2,-6.755514081E-1
1.879789364E1,9.915995435E2,-2.880351488E0
1.884789468E1,9.952187007E2,-1.633451781E0
1.889789572E1,9.909315887E2,-3.111475995E0
1.894789676E1,9.921696093E2,-2.683344479E0
1.899789781E1,9.974277885E2,-8.768072503E-1
1.904789885E1,9.913807681E2,-2.956017429E0
1.911505364E1,1.007220718E3,2.437443941E0
1.916505468E1,NaN,NaN
1.921505572E1,1.001579121E3,5.360544975E-1
1.926505676E1,1.005206789E3,1.761138325E0
1.931505781E1,9.998219574E2,-6.054525672E-2
1.936505885E1,NaN,NaN
1.941505989E1,1.000123167E3,4.187161148E-2
1.946506093E1,1.006615719E3,2.234561360E0
1.951506197E1,1.004861700E3,1.644980492E0
1.956506301E1,NaN,NaN
1.961506406E1,1.008312474E3,2.802941650E0
1.967144942E1,1.002229560E3,7.563641990E-1
1.972145046E1,1.001826191E3,6.197731857E-1
1.977145150E1,9.987240971E2,-4.343611887E-1
1.982145255E1,9.997563171E2,-8.287238069E-2
1.987145359E1,NaN,NaN
1.992145463E1,9.961114384E2,-1.327272108E0
1.997145567E1,9.908923743E2,-3.125054565E0
2.002145671E1,9.921616147E2,-2.686105741E0
2.007145775E1,9.956769301E2,-1.476225587E0
2.012145880E1,9.922388710E2,-2.659423986E0
2.017145984E1,1.001862057E3,6.319227437E-1
2.021618765E1,1.002257464E3,7.658089325E-1
2.026618869E1,1.009689578E3,3.262841047E0
2.031618973E1,1.003755483E3,1.272086772E0
2.036619077E1,1.004896979E3,1.656859382E0
2.041619182E1,9.996786520E2,-1.092934485E-1
2.046619286E1,9.909793753E2,-3.094930615E0
2.051619390E1,1.004115761E3,1.393623020E0
2.056619494E1,1.006598519E3,2.228789636E0
2.061619598E1,NaN,NaN
2.066619702E1,1.004678486E3,1.583277932E0
2.077806583E1,1.000458997E3,1.559874695E-1
2.082806687E1,1.001878685E3,6.375552457E-1
2.087806791E1,9.985095229E2,-5.075186592E-1
2.092806895E1,9.986315286E2,-4.659178836E-1
2.097806999E1,9.923428545E2,-2.623518132E0
2.102807103E1,9.946351396E2,-1.833891091E0
2.107807208E1,9.909590737E2,-3.101959517E0
2.112807312E1,9.922598632E2,-2.652174692E0
2.117807416E1,9.957317345E2,-1.457430987E0
2.122807520E1,9.925827621E2,-2.540705914E0
2.127807624E1,1.002774167E3,9.406075259E-1
2.134244952E1,1.000549924E3,1.868713438E-1
2.139245056E1,NaN,NaN
2.144245161E1,1.004402301E3,1.490221993E0
2.149245265E1,1.003433200E3,1.163294326E0
2.154245369E1,9.973421333E2,-9.060829192E-1
2.159245473E1,NaN,NaN
2.164245577E1,1.003459843E3,1.172290716E0
2.169245681E1,1.006105010E3,2.063107940E0
2.174245786E1,1.007580459E3,2.557965445E0
2.179245890E1,1.005801439E3,1.961112084E0
2.184245994E1,1.008356026E3,2.817505812E0
2.190943239E1,1.000775640E3,2.635130972E-1
2.195943343E1,9.984602985E2,-5.243057740E-1
2.200943447E1,9.982761046E2,-5.871365964E-1
2.205943551E1,9.915568656E2,-2.895109488E0
2.210943655E1,9.966672293E2,-1.136931157E0
2.215943760E1,9.919887648E2,-2.745817343E0
2.220943864E1,9.931458682E2,-2.346487944E0
2.225943968E1,9.970306236E2,-1.012594764E0
2.230944072E1,9.922055760E2,-2.670922461E0
2.235944176E1,1.000677848E3,2.303120581E-1
2.240944280E1,1.002208220E3,7.491404591E-1
2.247647650E1,1.009482915E3,3.193903465E0
2.252647754E1,1.005347902E3,1.808614280E0
2.257647859E1,1.002545363E3,8.632261682E-1
2.262647963E1,9.966170788E2,-1.154097424E0
2.267648067E1,NaN,NaN
2.272648171E1,1.003701985E3,1.254032633E0
2.277648275E1,1.005627674E3,1.902701456E0
2.282648379E1,1.008947011E3,3.015008318E0
2.287648484E1,1.005483225E3,1.854130036E0
2.292648588E1,1.008338672E3,2.811702579E0
2.297648692E1,1.001374663E3,4.667439392E-1
2.304335713E1,9.993662081E2,-2.156259105E-1
2.309335817E1,9.986422828E2,-4.622514716E-1
2.314335921E1,9.940237915E2,-2.044127012E0
2.319336025E1,9.935609731E2,-2.203457251E0
2.324336129E1,9.923324213E2,-2.627120401E0
2.329336234E1,9.950857771E2,-1.679087186E0
2.334336338E1,9.919199905E2,-2.769581459E0
2.339336442E1,9.933124455E2,-2.289076859E0
2.344336546E1,9.941244036E2,-2.009509852E0
2.349336650E1,1.002999807E3,1.016884023E0
2.354336754E1,1.006217850E3,3.370337800E0
2.360744463E1,1.001532905E3,2.101005256E0
2.365744567E1,NaN,5.203899717E-1
2.370744671E1,1.001367199E3,NaN
2.375744775E1,1.005832717E3,4.642129973E-1
2.380744879E1,1.004892486E3,1.971623897E0
2.385744984E1,NaN,1.655346643E0
2.390745088E1,1.007584351E3,NaN
2.395745192E1,1.003769919E3,2.559268995E0
2.400745296E1,1.000784291E3,1.276958377E0
2.405745400E1,1.000434610E3,2.664500638E-1
2.410745504E1,9.974380717E2,1.477031329E-1
2.416633020E1,9.937577397E2,-8.732929521E-1
2.421633124E1,9.923666116E2,-2.135700111E0
2.426633228E1,NaN,-2.615315790E0
2.431633332E1,9.931243746E2,NaN
2.436633437E1,9.946202448E2,-2.353897163E0
2.441633541E1,9.920748419E2,-1.839010200E0
2.446633645E1,NaN,-2.716079102E0
2.451633749E1,NaN,NaN
2.456633853E1,NaN,NaN
2.461633957E1,1.005559962E3,NaN
2.466634062E1,9.997655939E2,1.879934843E0
2.472849671E1,9.914066294E2,-7.971675446E-2
2.477849775E1,1.001746954E3,-2.947071279E0
2.482849879E1,1.005607917E3,5.929286613E-1
2.487849983E1,1.005847885E3,1.896058973E0
2.492850088E1,1.008231624E3,1.976721244E0
2.497850192E1,NaN,2.775901819E0
2.502850296E1,1.001891641E3,NaN
2.507850400E1,1.001905966E3,6.419435603E-1
2.512850504E1,9.988731347E2,6.467955937E-1
2.517850608E1,9.958790114E2,-3.835664348E-1
2.522850713E1,9.939124536E2,-1.406934073E0
2.528957327E1,9.946498894E2,-2.082442730E0
2.533957431E1,9.908195663E2,-1.828821996E0
2.538957536E1,9.914142167E2,-3.150268286E0
2.543957640E1,9.957063908E2,-2.944446714E0
2.548957744E1,NaN,-1.466122096E0
2.553957848E1,1.005193373E3,NaN
2.558957952E1,NaN,1.756624071E0
2.563958056E1,1.001147401E3,NaN
2.568958161E1,1.005899821E3,3.896692230E-1
2.573958265E1,9.996543344E2,1.994173819E0
2.578958369E1,9.923355682E2,-1.175669300E-1
2.585767499E1,9.999254234E2,-2.626033870E0
2.590767603E1,1.007254833E3,-2.535795043E-2
2.595767707E1,1.005542203E3,2.448876967E0
2.600767812E1,1.008311284E3,1.873963211E0
2.605767916E1,1.009289058E3,2.802543825E0
2.610768020E1,1.001279869E3,3.129212309E0
2.615768124E1,1.002421962E3,4.345992417E-1
2.620768228E1,9.991561106E2,8.214774323E-1
2.625768332E1,9.981123266E2,-2.871647470E-1
2.630768437E1,9.924663154E2,-6.430227661E-1
2.635768541E1,9.918266919E2,-2.580896409E0
2.641791551E1,9.942070047E2,-2.801824939E0
2.646791655E1,NaN,-1.981094879E0
2.651791759E1,9.965344347E2,NaN
2.656791864E1,1.003653592E3,-1.182389864E0
2.661791968E1,NaN,1.237699277E0
2.666792072E1,1.003210271E3,NaN
2.671792176E1,1.004629021E3,1.087999357E0
2.676792280E1,9.997952388E2,1.566615102E0
2.681792384E1,9.926007355E2,-6.963305813E-2
2.686792489E1,9.941855848E2,-2.534503407E0
2.691792593E1,NaN,-1.988462927E0
