"Time (s)","Frequency (Hz)","Speed (m/s)"
1.144218338E1,9.936627371E2,-2.168411164E0
1.149218442E1,9.922851505E2,-2.643442604E0
1.154218546E1,9.965512557E2,-1.176630978E0
1.159218651E1,1.004829780E3,1.634232081E0
1.164218755E1,1.001669896E3,5.668180466E-1
1.169218859E1,1.006637870E3,2.241993833E0
1.174218963E1,9.999596282E2,-1.372695665E-2
1.179843104E1,1.000817980E3,2.778858228E-1
1.184843208E1,1.000286048E3,9.722833987E-2
1.189843312E1,NaN,NaN
1.194843416E1,1.003652775E3,1.237423470E0
1.199843520E1,NaN,NaN
1.204843625E1,NaN,NaN
1.209843729E1,9.955556807E2,-1.517814213E0
1.214843833E1,1.006200184E3,2.095072586E0
1.219843937E1,1.004100752E3,1.388561601E0
1.224844041E1,1.007017846E3,2.369439292E0
1.236272140E1,1.004523010E3,1.530899072E0
1.241272244E1,1.000988278E3,3.356828027E-1
1.246272348E1,1.003942114E3,1.335055938E0
1.251272453E1,9.996280277E2,-1.265176388E-1
1.256272557E1,9.980484641E2,-6.648196265E-1
1.261272661E1,9.967747713E2,-1.100125921E0
1.266272765E1,9.951721670E2,-1.649426369E0
1.271272869E1,9.954160297E2,-1.565727155E0
1.276272973E1,9.914543309E2,-2.930571176E0
1.281273078E1,1.009605204E3,3.234699575E0
1.286273182E1,9.984387485E2,-5.316555445E-1
1.292388468E1,9.987101175E2,-4.391264648E-1
1.297388572E1,NaN,NaN
1.302388677E1,9.987553860E2,-4.236960878E-1
1.307388781E1,1.005899383E3,1.994026746E0
1.312388885E1,NaN,NaN
1.317388989E1,NaN,NaN
1.322389093E1,9.953046669E2,-1.603944316E0
1.327389197E1,9.988011730E2,-4.080904141E-1
1.332389302E1,9.916029956E2,-2.879157785E0
1.337389406E1,1.003826590E3,1.296081160E0
1.342389510E1,1.004237901E3,1.434805694E0
1.348928161E1,1.007883581E3,2.659451638E0
1.353928265E1,1.003129577E3,1.060736442E0
1.358928369E1,1.006250030E3,2.111811213E0
1.363928473E1,9.998187579E2,-6.163347085E-2
1.368928578E1,1.004033566E3,1.365902828E0
1.373928682E1,9.977001127E2,-7.837642530E-1
1.378928786E1,9.956999804E2,-1.468320465E0
1.383928890E1,9.968509390E2,-1.074063042E0
1.388928994E1,9.955119013E2,-1.532833049E0
1.393929098E1,9.956347375E2,-1.490696518E0
1.398929203E1,9.915446130E2,-2.899346673E0
1.405616468E1,NaN,NaN
1.410616572E1,9.980446715E2,-6.661141589E-1
1.415616677E1,NaN,NaN
1.420616781E1,9.985806624E2,-4.832606818E-1
1.425616885E1,9.930721747E2,-2.371892663E0
1.430616989E1,1.001490827E3,5.061267627E-1
1.435617093E1,1.003943536E3,1.335535444E0
1.440617197E1,1.005273994E3,1.783750434E0
1.445617302E1,1.003144251E3,1.065694661E0
1.450617406E1,9.979078636E2,-7.128176713E-1
1.455617510E1,NaN,NaN
1.462305499E1,1.002261753E3,7.672607351E-1
1.467305604E1,1.004477683E3,1.515625591E0
1.472305708E1,1.004303252E3,1.456836655E0
1.477305812E1,1.006667135E3,2.251812890E0
1.482305916E1,1.004269740E3,1.445539473E0
1.487306020E1,1.004879798E3,1.651074569E0
1.492306124E1,1.001709188E3,5.801322524E-1
1.497306229E1,1.004032456E3,1.365528594E0
1.502306333E1,9.987057105E2,-4.406287376E-1
1.507306437E1,9.983176385E2,-5.729668545E-1
1.512306541E1,9.967364347E2,-1.113245347E0
1.519096833E1,9.944995433E2,-1.880498872E0
1.524096937E1,9.914456529E2,-2.933572809E0
1.529097041E1,9.928416675E2,-2.451380866E0
1.534097145E1,9.974965343E2,-8.533145688E-1
1.539097249E1,NaN,NaN
1.544097354E1,1.002439917E3,8.275527629E-1
1.549097458E1,1.003494108E3,1.183860349E0
1.554097562E1,1.000648723E3,2.204228838E-1
1.559097666E1,1.002330647E3,7.905774958E-1
1.564097770E1,NaN,NaN
1.569097874E1,9.971860805E2,-9.594324027E-1
1.575712432E1,NaN,NaN
1.580712536E1,1.006814033E3,2.301091416E0
1.585712640E1,1.005513177E3,1.864202407E0
1.590712744E1,1.006271610E3,2.119057404E0
1.595712848E1,1.004025547E3,1.363198376E0
1.600712952E1,1.007015274E3,2.368577087E0
1.605713057E1,1.004206849E3,1.424336826E0
1.610713161E1,1.004197789E3,1.421282154E0
1.615713265E1,1.006442912E3,2.176566686E0
1.620713369E1,9.990503968E2,-3.231719867E-1
1.625713473E1,9.957580471E2,-1.448408080E0
1.631779390E1,9.950665690E2,-1.685682750E0
1.636779494E1,9.949901475E2,-1.711926332E0
1.641779598E1,9.956764166E2,-1.476401708E0
1.646779703E1,9.953970048E2,-1.572255455E0
1.651779807E1,1.008147927E3,2.747905382E0
1.656779911E1,9.990758446E2,-3.145034767E-1
1.661780015E1,NaN,NaN
1.666780119E1,NaN,NaN
1.671780223E1,NaN,NaN
1.676780328E1,NaN,NaN
1.681780432E1,1.005668416E3,1.916398351E0
1.687778807E1,1.005266071E3,1.781084984E0
1.692778911E1,9.988481230E2,-3.920898132E-1
1.697779015E1,1.001452105E3,4.929997997E-1
1.702779119E1,NaN,NaN
1.707779223E1,1.003420132E3,1.158881265E0
1.712779327E1,1.003463581E3,1.173552826E0
1.717779432E1,1.005613288E3,1.897864625E0
1.722779536E1,1.005221735E3,1.766167395E0
1.727779640E1,1.005046636E3,1.707240459E0
1.732779744E1,1.002371058E3,8.042529089E-1
1.737779848E1,NaN,NaN
1.743788130E1,9.992803387E2,-2.448610535E-1
1.748788234E1,9.975854201E2,-8.229442233E-1
1.753788338E1,9.958396078E2,-1.420442943E0
1.758788442E1,9.946453138E2,-1.830394501E0
1.763788546E1,9.930781883E2,-2.369819417E0
1.768788650E1,9.920546510E2,-2.723054284E0
1.773788755E1,NaN,NaN
1.778788859E1,NaN,NaN
1.783788963E1,9.951137660E2,-1.669477010E0
1.788789067E1,NaN,NaN
1.793789171E1,9.986674588E2,-4.536685518E-1
1.799996588E1,NaN,NaN
1.804996692E1,NaN,NaN
1.809996796E1,1.003636734E3,1.232009191E0
1.814996900E1,9.949375053E2,-1.730006349E0
1.819997004E1,9.994786171E2,-1.773626466E-1
1.824997109E1,NaN,NaN
1.829997213E1,1.003951376E3,1.338180207E0
1.834997317E1,1.004386605E3,1.484931739E0
1.839997421E1,1.005305768E3,1.794440372E0
1.844997525E1,1.006163440E3,2.082732733E0
1.849997629E1,1.006639845E3,2.242656271E0
1.856890306E1,1.000444746E3,1.511464423E-1
1.861890411E1,1.005630017E3,1.903489049E0
1.866890515E1,NaN,NaN
1.871890619E1,9.934772309E2,-2.232302292E0
1.876890723E1,9.955560488E2,-1.517687930E0
1.881890827E1,9.961914590E2,-1.299854484E0
1.886890932E1,9.925718505E2,-2.544471536E0
1.891891036E1,NaN,NaN
1.896891140E1,9.960775937E2,-1.338869747E0
1.901891244E1,9.936628779E2,-2.168362707E0
1.906891348E1,9.987207518E2,-4.355015047E-1
1.913328817E1,1.003030886E3,1.027387198E0
1.918328921E1,NaN,NaN
1.923329025E1,1.002622829E3,8.894291434E-1
1.928329129E1,1.004669030E3,1.580092631E0
1.933329234E1,1.001998532E3,6.781455267E-1
1.938329338E1,9.956288099E2,-1.492729629E0
1.943329442E1,1.001468927E3,4.987026104E-1
1.948329546E1,9.913731922E2,-2.958638269E0
1.953329650E1,1.004893547E3,1.655703882E0
1.958329754E1,1.003386564E3,1.147545675E0
1.963329859E1,1.008502477E3,2.866470121E0
1.969057603E1,1.004838909E3,1.637306256E0
1.974057708E1,1.004381266E3,1.483132515E0
1.979057812E1,1.002859139E3,9.693358874E-1
1.984057916E1,1.001394830E3,4.735817633E-1
1.989058020E1,9.964260803E2,-1.219491063E0
1.994058124E1,9.940898797E2,-2.021387543E0
1.999058228E1,9.958744733E2,-1.408489841E0
2.004058333E1,9.955224394E2,-1.529217770E0
2.009058437E1,9.927652474E2,-2.477741721E0
2.014058541E1,1.009061094E3,3.053107450E0
2.019058645E1,9.975007211E2,-8.518839366E-1
2.025019520E1,9.905053435E2,-3.259127495E0
2.030019624E1,1.009502480E3,3.200431091E0
2.035019728E1,9.992983479E2,-2.387292085E-1
2.040019833E1,NaN,NaN
2.045019937E1,NaN,NaN
2.050020041E1,1.003895744E3,1.319412867E0
2.055020145E1,NaN,NaN
2.060020249E1,9.952984234E2,-1.606087172E0
2.065020353E1,1.008078457E3,2.724664163E0
2.070020458E1,1.004643581E3,1.571520031E0
2.075020562E1,1.005001156E3,1.691931309E0
2.081339692E1,1.005148994E3,1.741690028E0
2.086339796E1,1.007185402E3,2.425607804E0
2.091339900E1,1.006509733E3,2.198994425E0
2.096340004E1,1.001618585E3,5.494294582E-1
2.101340109E1,1.004265047E3,1.443957395E0
2.106340213E1,9.983781217E2,-5.523344309E-1
2.111340317E1,9.946149504E2,-1.840829807E0
2.116340421E1,9.947583706E2,-1.791544620E0
2.121340525E1,9.947892861E2,-1.780922617E0
2.126340629E1,9.954096068E2,-1.567931122E0
2.131340734E1,NaN,NaN
2.137314187E1,NaN,NaN
2.142314291E1,9.966109218E2,-1.156205050E0
2.147314395E1,9.955384983E2,-1.523708591E0
2.152314499E1,NaN,NaN
2.157314603E1,9.987265530E2,-4.335240428E-1
2.162314707E1,1.008998769E3,3.032294504E0
2.167314812E1,1.004071668E3,1.378753351E0
2.172314916E1,1.004406946E3,1.491787367E0
2.177315020E1,1.000046642E3,1.585763611E-2
2.182315124E1,1.000704518E3,2.393673920E-1
2.187315228E1,9.998966589E2,-3.513961319E-2
2.193649859E1,9.962211791E2,-1.289672538E0
2.198649963E1,1.004641069E3,1.570674007E0
2.203650067E1,1.004088584E3,1.384458063E0
2.208650171E1,1.007992962E3,2.696057660E0
2.213650275E1,1.004434859E3,1.501194324E0
2.218650379E1,1.003168483E3,1.073881602E0
2.223650484E1,1.006299134E3,2.128298981E0
2.228650588E1,9.993680056E2,-2.150139741E-1
2.233650692E1,9.939521831E2,-2.068769271E0
2.238650796E1,9.932935335E2,-2.295593950E0
2.243650900E1,9.959561935E2,-1.380476585E0
2.250308197E1,NaN,NaN
2.255308301E1,NaN,NaN
2.260308405E1,9.971013232E2,-9.884152029E-1
2.265308510E1,NaN,NaN
2.270308614E1,NaN,NaN
2.275308718E1,NaN,NaN
2.280308822E1,1.000210421E3,7.152805312E-2
2.285308926E1,NaN,NaN
2.290309030E1,1.002832218E3,9.602346645E-1
2.295309135E1,1.001858391E3,6.306808745E-1
2.300309239E1,9.976387978E2,-8.047088327E-1
2.306179645E1,NaN,NaN
2.311179749E1,1.004576672E3,1.548979306E0
2.316179853E1,1.004204313E3,1.423481503E0
2.321179957E1,1.007737604E3,2.610585565E0
2.326180062E1,1.004189309E3,1.418422707E0
2.331180166E1,1.006596894E3,2.228244317E0
2.336180270E1,1.000399836E3,1.358898180E-1
2.341180374E1,1.003802123E3,1.287825208E0
2.346180478E1,9.982156338E2,-6.077689745E-1
2.351180582E1,9.967747543E2,-1.100131732E0
2.362645301E1,9.961933395E2,-1.299210226E0
2.367645405E1,9.945670021E2,-1.857310063E0
2.372645509E1,9.917957077E2,-2.812534233E0
2.377645614E1,1.009803279E3,3.300756568E0
2.382645718E1,9.974883768E2,-8.561021076E-1
2.387645822E1,NaN,NaN
2.392645926E1,NaN,NaN
2.397646030E1,NaN,NaN
2.402646134E1,NaN,NaN
2.407646239E1,NaN,NaN
2.412646343E1,1.003246716E3,1.100310987E0
2.418984848E1,9.996155905E2,-1.307495021E-1
2.423984952E1,NaN,NaN
2.428985056E1,1.003820235E3,1.293936650E0
2.433985161E1,1.004132940E3,1.399415758E0
2.438985265E1,1.004392997E3,1.487086136E0
2.443985369E1,1.008130249E3,2.741991698E0
2.448985473E1,1.006523905E3,2.203750772E0
2.453985577E1,1.002220633E3,7.533424803E-1
2.458985681E1,1.002586247E3,8.770556667E-1
2.463985786E1,1.001686795E3,5.725445720E-1
2.468985890E1,9.982256977E2,-6.043350433E-1
2.474943181E1,9.931993413E2,-2.328056286E0
2.479943285E1,9.954315557E2,-1.560399673E0
2.484943390E1,9.926159096E2,-2.529267070E0
2.489943494E1,9.924236426E2,-2.595626924E0
2.494943598E1,9.936422720E2,-2.175458485E0
2.499943702E1,9.986008160E2,-4.763891090E-1
2.504943806E1,9.909304187E2,-3.111881117E0
2.509943910E1,9.910860013E2,-3.058018732E0
2.514944015E1,NaN,NaN
2.519944119E1,NaN,NaN
2.524944223E1,1.003791123E3,1.284113442E0
2.530858963E1,9.955714170E2,-1.512416082E0
2.535859067E1,9.987920634E2,-4.111951409E-1
2.540859171E1,9.944697001E2,-1.890758429E0
2.545859275E1,1.001428838E3,4.851119106E-1
2.550859379E1,1.004744869E3,1.605636803E0
2.555859483E1,1.003977296E3,1.346923458E0
2.560859588E1,1.007061206E3,2.383976369E0
2.565859692E1,1.006328094E3,2.138022294E0
2.570859796E1,1.001812698E3,6.152020569E-1
2.575859900E1,1.001014447E3,3.445624690E-1
2.580860004E1,1.002168453E3,7.356786493E-1
2.587326327E1,9.967857390E2,-1.096372770E0
2.592326431E1,9.944261751E2,-1.905722617E0
2.597326535E1,9.948192448E2,-1.770629986E0
2.602326640E1,9.936568573E2,-2.170435890E0
2.607326744E1,9.932248077E2,-2.319278940E0
2.612326848E1,9.959386443E2,-1.386491971E0
2.617326952E1,9.937517746E2,-2.137753800E0
2.622327056E1,9.937992463E2,-2.121410601E0
2.627327160E1,1.009355503E3,3.151388287E0
2.632327265E1,9.995807800E2,-1.425945748E-1
2.637327369E1,1.007537174E3,2.543468751E0
2.644597775E1,1.002651158E3,8.990102949E-1
2.649597879E1,9.999062786E2,-3.186827131E-2
2.654597983E1,1.000699032E3,2.375047699E-1
2.659598088E1,NaN,NaN
2.664598192E1,NaN,NaN
2.669598296E1,1.004603885E3,1.558147346E0
2.674598400E1,1.003147622E3,1.066833437E0
2.679598504E1,1.008045475E3,2.713629123E0
2.684598608E1,1.003690595E3,1.250188429E0
2.689598713E1,1.005753600E3,1.945033157E0
2.694598817E1,1.000541612E3,1.840485299E-1
2.700289598E1,9.988458038E2,-3.928801645E-1
2.705289702E1,9.957920509E2,-1.436748462E0
2.710289806E1,9.942205939E2,-1.976420613E0
2.715289910E1,9.949647589E2,-1.720645849E0
2.720290015E1,9.949239328E2,-1.734668127E0
2.725290119E1,9.930207336E2,-2.389628418E0
2.730290223E1,NaN,NaN
2.735290327E1,9.945047214E2,-1.878718790E0
2.740290431E1,9.927996155E2,-2.465886073E0
2.745290535E1,1.009211051E3,3.103174003E0
2.750290640E1,9.989859607E2,-3.451233179E-1
2.756998884E1,1.009563671E3,3.220845083E0
2.761998988E1,1.004473902E3,1.514351760E0
2.766999093E1,1.000308849E3,1.049761451E-1
2.771999197E1,9.965469821E2,-1.178094080E0
2.776999301E1,1.000230666E3,7.840842572E-2
2.781999405E1,NaN,NaN
2.786999509E1,1.004007904E3,1.357247505E0
2.791999613E1,1.004201471E3,1.422523479E0
2.796999718E1,1.005054084E3,1.709747502E0
2.801999822E1,1.006854730E3,2.314741211E0
2.806999926E1,1.006276307E3,2.120634494E0
2.814603364E1,1.001231555E3,4.182138090E-1
2.819603468E1,1.005535528E3,1.871718422E0
2.824603572E1,9.992704744E2,-2.482197815E-1
2.829603676E1,9.964759175E2,-1.202425483E0
2.834603780E1,9.934359552E2,-2.246521486E0
2.839603884E1,9.963810644E2,-1.234907159E0
2.844603989E1,9.938203122E2,-2.114158707E0
2.849604093E1,9.916081035E2,-2.877391595E0
2.854604197E1,9.948660848E2,-1.754538823E0
2.859604301E1,9.943763644E2,-1.922849526E0
2.864604405E1,9.943721141E2,-1.924311000E0
2.871353759E1,NaN,NaN
2.876353863E1,NaN,NaN
2.881353968E1,1.004347541E3,1.471765547E0
2.886354072E1,NaN,NaN
2.891354176E1,9.984141985E2,-5.400288774E-1
2.896354280E1,1.000051888E3,1.764107746E-2
2.901354384E1,NaN,NaN
2.906354488E1,1.004294994E3,1.454052899E0
2.911354593E1,1.004207080E3,1.424414554E0
2.916354697E1,1.006364042E3,2.150090979E0
2.921354801E1,1.004816054E3,1.629610071E0
2.928362624E1,1.006902171E3,2.330651461E0
2.933362728E1,1.000433997E3,1.474949332E-1
2.938362832E1,1.004369997E3,1.479334337E0
2.943362936E1,9.978631181E2,-7.280956870E-1
2.948363040E1,9.965212626E2,-1.186899625E0
2.953363145E1,9.942653692E2,-1.961020185E0
2.958363249E1,9.954273659E2,-1.561837308E0
2.963363353E1,9.924595300E2,-2.583238635E0
2.968363457E1,9.998881788E2,-3.802345145E-2
2.973363561E1,9.975742028E2,-8.267766563E-1
2.978363665E1,NaN,NaN
2.985963056E1,NaN,NaN
2.990963160E1,1.000353731E3,1.202260204E-1
2.995963264E1,NaN,NaN
3.000963369E1,1.001982712E3,6.727880420E-1
3.005963473E1,9.987782118E2,-4.159161597E-1
3.010963577E1,9.997733075E2,-7.709293483E-2
3.015963681E1,1.000706357E3,2.399920026E-1
3.020963785E1,9.921185007E2,-2.700997688E0
3.025963889E1,1.004620395E3,1.563709416E0
3.030963994E1,1.003114909E3,1.055780429E0
3.035964098E1,1.007041456E3,2.377354952E0
3.042620072E1,1.004188985E3,1.418313536E0
3.047620176E1,1.006761552E3,2.283487657E0
3.052620280E1,1.000938763E3,3.188800794E-1
3.057620384E1,NaN,NaN
3.062620488E1,9.991080806E2,-3.035233228E-1
3.067620593E1,9.963163243E2,-1.257080425E0
3.072620697E1,9.928133022E2,-2.461164912E0
3.077620801E1,9.956925211E2,-1.470878619E0
3.082620905E1,9.922561997E2,-2.653439805E0
3.087621009E1,1.008908053E3,3.001995938E0
3.092621113E1,9.983932494E2,-5.471743741E-1
3.098531119E1,9.967956222E2,-1.092990806E0
3.103531223E1,NaN,NaN
3.108531327E1,1.000842421E3,2.861821841E-1
3.113531431E1,1.007088753E3,2.393211197E0
3.118531535E1,1.005023240E3,1.699365366E0
3.123531639E1,1.002272824E3,7.710078919E-1
3.128531744E1,9.996141242E2,-1.312484140E-1
3.133531848E1,1.001143529E3,3.883556445E-1
3.138531952E1,NaN,NaN
3.143532056E1,1.005183479E3,1.753294742E0
