"Time (s)","Frequency (Hz)","Speed (m/s)"
1.161633541E0,9.930409629E2,-2.382653585E0
1.171633749E0,9.951286222E2,-1.664376251E0
1.181633957E0,1.002363554E3,8.017133468E-1
1.191634166E0,9.946217398E2,-1.838496369E0
1.201634374E0,9.956232909E2,-1.494622628E0
1.211634582E0,1.001270358E3,4.313737481E-1
1.221634791E0,1.000432311E3,1.469222468E-1
1.231634999E0,9.945857481E2,-1.850866702E0
1.241635207E0,1.000735057E3,2.497357945E-1
1.251635416E0,1.005315939E3,1.797861925E0
1.261635624E0,1.004844235E3,1.639099801E0
1.271635832E0,1.008579306E3,2.892151464E0
1.281636041E0,NaN,NaN
1.291636249E0,NaN,NaN
1.301636457E0,1.003432149E3,1.162939186E0
1.311636666E0,NaN,NaN
1.321636874E0,9.925573767E2,-2.549466632E0
1.331637082E0,NaN,NaN
1.341637291E0,NaN,NaN
1.351637499E0,NaN,NaN
1.361637707E0,NaN,NaN
1.371637916E0,1.007638654E3,2.577453917E0
1.381638124E0,9.980927514E2,-6.497036725E-1
1.391638332E0,NaN,NaN
1.401638541E0,NaN,NaN
1.411638749E0,1.006768587E3,2.285847634E0
1.421638957E0,1.004757274E3,1.609814992E0
1.431639166E0,1.001923939E3,6.528832052E-1
1.441639374E0,1.004295347E3,1.454171719E0
1.451639582E0,1.001464614E3,4.972406523E-1
1.461639791E0,1.000756771E3,2.571076025E-1
1.471639999E0,9.957483523E2,-1.451732482E0
1.481640207E0,9.952692083E2,-1.616114691E0
1.491640416E0,NaN,NaN
1.501640624E0,9.947277406E2,-1.802069161E0
1.511640833E0,1.000829455E3,2.817811317E-1
1.521641041E0,1.007745956E3,2.613381912E0
1.531641249E0,1.000511081E3,1.736789287E-1
1.541641458E0,1.001722235E3,5.845530167E-1
1.551641666E0,1.002739785E3,9.289815606E-1
1.561641874E0,1.003216889E3,1.090235154E0
1.571642083E0,1.003852797E3,1.304923255E0
1.581642291E0,1.003820418E3,1.293998343E0
1.591642499E0,NaN,NaN
1.601642708E0,NaN,NaN
1.611642916E0,1.003797570E3,1.286289167E0
1.621643124E0,1.002908920E3,9.861639633E-1
1.631643333E0,1.006317053E3,2.134315495E0
1.641643541E0,NaN,NaN
1.651643749E0,NaN,NaN
1.661643958E0,1.006718897E3,2.269178579E0
1.672856666E0,1.002901824E3,9.837654730E-1
1.682856874E0,1.005318454E3,1.798708076E0
1.692857083E0,NaN,NaN
1.702857291E0,NaN,NaN
1.712857499E0,NaN,NaN
1.722857708E0,1.006866590E3,2.318718869E0
1.732857916E0,NaN,NaN
1.742858124E0,1.009639935E3,3.246284036E0
1.752858333E0,1.006324291E3,2.136745424E0
1.762858541E0,1.003871869E3,1.311358092E0
1.772858749E0,1.004823127E3,1.631991947E0
1.782858958E0,1.007124668E3,2.405250612E0
1.792859166E0,1.009375400E3,3.158028371E0
1.802859374E0,1.006199119E3,2.094715037E0
1.812859583E0,1.004289131E3,1.452076458E0
1.822859791E0,1.002270481E3,7.702147139E-1
1.832859999E0,9.994772968E2,-1.778120339E-1
1.842860208E0,1.001567383E3,5.320763012E-1
1.852860416E0,9.989146076E2,-3.694343993E-1
1.862860624E0,NaN,NaN
1.872860833E0,NaN,NaN
1.882861041E0,NaN,NaN
1.892861249E0,NaN,NaN
1.902861458E0,1.003809398E3,1.290280042E0
1.912861666E0,1.001962699E3,6.660105760E-1
1.922861874E0,1.000084496E3,2.872630311E-2
1.932862083E0,9.981086994E2,-6.442607026E-1
1.942862291E0,9.957525508E2,-1.450292774E0
1.952862499E0,9.938426921E2,-2.106454775E0
1.962862708E0,NaN,NaN
1.972862916E0,NaN,NaN
1.982863124E0,9.945570375E2,-1.860735164E0
1.992863333E0,9.968123621E2,-1.087262697E0
2.002863541E0,9.961124808E2,-1.326914943E0
2.012863749E0,NaN,NaN
2.022863958E0,NaN,NaN
2.032864166E0,NaN,NaN
2.042864374E0,9.931091212E2,-2.359155462E0
2.052864583E0,9.957296184E2,-1.458156644E0
2.062864791E0,9.972317187E2,-9.438284292E-1
2.072865000E0,NaN,NaN
2.082865208E0,NaN,NaN
2.092865416E0,NaN,NaN
2.102865625E0,9.975377295E2,-8.392383862E-1
2.112865833E0,NaN,NaN
2.122866041E0,NaN,NaN
2.132866250E0,NaN,NaN
2.142866458E0,NaN,NaN
2.152866666E0,NaN,NaN
2.162866875E0,9.971041265E2,-9.874565454E-1
2.172867083E0,9.959288794E2,-1.389839211E0
2.182867291E0,9.919712912E2,-2.751854827E0
2.192867500E0,9.970258795E2,-1.014217387E0
2.202867708E0,1.000050026E3,1.700810578E-2
2.212867916E0,1.000825901E3,2.805745706E-1
2.222868125E0,1.005333624E3,1.803811421E0
2.230987812E0,1.004505140E3,1.524877869E0
2.240988020E0,9.992947424E2,-2.399568099E-1
2.250988229E0,1.006486356E3,2.191148632E0
2.260988437E0,1.006356133E3,2.147435855E0
2.270988645E0,1.003474469E3,1.177229081E0
2.280988854E0,1.004013167E3,1.359022705E0
2.290989062E0,NaN,NaN
2.300989270E0,9.964857527E2,-1.199057861E0
2.310989479E0,NaN,NaN
2.320989687E0,1.006727808E3,2.272168073E0
2.330989895E0,1.004126227E3,1.397152210E0
2.340990104E0,9.986529781E2,-4.586052102E-1
2.350990312E0,1.002605465E3,8.835561732E-1
2.360990520E0,1.006317853E3,2.134583882E0
2.370990729E0,1.000953760E3,3.239695032E-1
2.380990937E0,NaN,NaN
2.390991145E0,NaN,NaN
2.400991354E0,9.952304969E2,-1.629402506E0
2.410991562E0,9.989813161E2,-3.467057227E-1
2.420991770E0,1.001066503E3,3.622245837E-1
2.430991979E0,1.000181210E3,6.160029745E-2
2.440992187E0,1.002103227E3,7.135962510E-1
2.450992395E0,1.003160676E3,1.071243933E0
2.460992604E0,1.009505615E3,3.201477086E0
2.470992812E0,NaN,NaN
2.480993020E0,1.001528795E3,5.189969494E-1
2.490993229E0,1.000043882E3,1.491926394E-2
2.500993437E0,1.007691461E3,2.595136410E0
2.510993645E0,1.008850198E3,2.982670142E0
2.520993854E0,1.002563350E3,8.693105592E-1
2.530994062E0,1.006184688E3,2.089868836E0
2.540994270E0,1.002546605E3,8.636464448E-1
2.550994479E0,1.000072436E3,2.462639996E-2
2.560994687E0,1.006475556E3,2.187523761E0
2.570994895E0,NaN,NaN
2.580995104E0,1.002767725E3,9.384292305E-1
2.590995312E0,1.002720293E3,9.223905291E-1
2.600995520E0,1.001258670E3,4.274097320E-1
2.610995729E0,1.006578006E3,2.221906199E0
2.620995937E0,NaN,NaN
2.630996146E0,1.006624071E3,2.237363601E0
2.640996354E0,1.002222937E3,7.541223483E-1
2.650996562E0,1.000708486E3,2.407148376E-1
2.660996771E0,1.003628087E3,1.229090237E0
2.670996979E0,NaN,NaN
2.680997187E0,NaN,NaN
2.690997396E0,1.006251400E3,2.112271473E0
2.700997604E0,1.004127734E3,1.397660362E0
2.710997812E0,1.006111805E3,2.065390326E0
2.720998021E0,1.005560011E3,1.879951346E0
2.730998229E0,1.008094407E3,2.730000510E0
2.740998437E0,1.006665109E3,2.251132850E0
2.750998646E0,1.002479766E3,8.410347217E-1
2.760998854E0,1.005057173E3,1.710787010E0
2.770999062E0,1.004549031E3,1.539666646E0
2.780999271E0,1.005845575E3,1.975945111E0
2.801703645E0,1.004866639E3,1.646643597E0
2.811703853E0,1.003027423E3,1.026216991E0
2.821704062E0,1.002902291E3,9.839231614E-1
2.831704270E0,1.001525758E3,5.179674517E-1
2.841704478E0,9.948415732E2,-1.762959214E0
2.851704687E0,9.960617508E2,-1.344298909E0
2.861704895E0,9.971726802E2,-9.640143244E-1
2.871705103E0,9.997677843E2,-7.897168562E-2
2.881705312E0,NaN,NaN
2.891705520E0,NaN,NaN
2.901705728E0,1.002511381E3,8.517306737E-1
2.911705937E0,9.968968639E2,-1.058350493E0
2.921706145E0,1.004003143E3,1.355641732E0
2.931706353E0,9.995159603E2,-1.646531907E-1
2.941706562E0,NaN,NaN
2.951706770E0,9.922152194E2,-2.667592033E0
2.961706978E0,9.919497490E2,-2.759298388E0
2.971707187E0,9.924573136E2,-2.584003689E0
2.981707395E0,9.940950661E2,-2.019603145E0
2.991707603E0,9.920139109E2,-2.737129265E0
3.001707812E0,9.967897805E2,-1.094989771E0
3.011708020E0,9.962970407E2,-1.263685550E0
3.021708228E0,NaN,NaN
3.031708437E0,9.925886875E2,-2.538661054E0
3.041708645E0,9.960280439E2,-1.355850447E0
3.051708853E0,9.966863051E2,-1.130402068E0
3.061709062E0,9.974581661E2,-8.664258391E-1
3.071709270E0,9.945561980E2,-1.861023726E0
3.081709478E0,NaN,NaN
3.091709687E0,NaN,NaN
3.101709895E0,9.922786112E2,-2.645700685E0
3.111710103E0,NaN,NaN
3.121710312E0,NaN,NaN
3.131710520E0,NaN,NaN
3.141710728E0,NaN,NaN
3.151710937E0,9.920209052E2,-2.734712769E0
3.161711145E0,9.934528056E2,-2.240716504E0
3.171711353E0,9.980952031E2,-6.488668910E-1
3.181711562E0,9.979234243E2,-7.075049140E-1
3.191711770E0,9.961705914E2,-1.307003978E0
3.201711979E0,9.990074367E2,-3.378068221E-1
3.211712187E0,1.001786935E3,6.064740401E-1
3.221712395E0,9.998794647E2,-4.098695763E-2
3.231712604E0,1.003018786E3,1.023298023E0
3.241712812E0,1.009774281E3,3.291087486E0
3.251713020E0,1.003579622E3,1.212730235E0
3.261713229E0,1.007369151E3,2.487183003E0
3.271713437E0,1.001206893E3,4.098488502E-1
3.281713645E0,9.983787728E2,-5.521123645E-1
3.291713854E0,9.994108067E2,-2.004438134E-1
3.301714062E0,9.995229403E2,-1.622777247E-1
3.311714270E0,9.986881364E2,-4.466195298E-1
3.321714479E0,1.000541916E3,1.841515384E-1
3.331714687E0,9.940338964E2,-2.040649960E0
3.341714895E0,NaN,NaN
3.351715104E0,9.978487877E2,-7.329889934E-1
3.361715312E0,1.000099341E3,3.377272039E-2
3.371715520E0,9.970489437E2,-1.006328865E0
3.372358280E0,9.996273100E2,-1.267618330E-1
3.382358488E0,1.004192505E3,1.419500529E0
3.392358697E0,1.004965739E3,1.680008878E0
3.402358905E0,9.998046048E2,-6.644735422E-2
3.412359113E0,1.000088820E3,3.019624673E-2
3.422359322E0,9.943718209E2,-1.924411836E0
3.432359530E0,NaN,NaN
3.442359738E0,9.970580092E2,-1.003228367E0
3.452359947E0,NaN,NaN
3.462360155E0,NaN,NaN
3.472360363E0,NaN,NaN
3.482360572E0,1.005958821E3,2.013998124E0
3.492360780E0,1.001318828E3,4.478109823E-1
3.502360988E0,1.003083123E3,1.045039806E0
3.512361197E0,1.006667166E3,2.251823227E0
3.522361405E0,NaN,NaN
3.532361613E0,1.007023480E3,2.371328262E0
3.542361822E0,1.001043646E3,3.544695474E-1
3.552362030E0,1.000226995E3,7.716084848E-2
3.562362238E0,1.001018998E3,3.461067099E-1
3.572362447E0,1.003517877E3,1.191885257E0
3.582362655E0,1.008933033E3,3.402965926E0
3.592362863E0,1.004833476E3,3.010339812E0
3.602363072E0,1.003060816E3,1.635476649E0
3.612363280E0,1.000060062E3,1.037501972E0
3.622363488E0,9.991950289E2,2.041985730E-2
3.632363697E0,1.002904236E3,-2.739106662E-1
3.642363905E0,NaN,9.845808273E-1
3.652364113E0,NaN,NaN
3.662364322E0,1.009532535E3,NaN
3.672364530E0,1.007169552E3,3.210458219E0
3.682364738E0,NaN,2.420295142E0
3.692364947E0,1.008951024E3,NaN
3.702365155E0,1.003840791E3,3.016348904E0
3.712365363E0,1.004660997E3,1.300872609E0
3.722365572E0,1.005745819E3,1.577386869E0
3.732365780E0,1.004711122E3,1.942417513E0
3.742365988E0,1.006803595E3,1.594270700E0
3.752366197E0,1.007695678E3,2.297590273E0
3.762366405E0,1.003866130E3,2.596548400E0
3.772366614E0,1.003641766E3,1.309421696E0
3.782366822E0,1.000574922E3,1.233707697E0
3.792367030E0,9.977229776E2,1.953610183E-1
3.802367239E0,1.002363509E3,-7.759544679E-1
3.812367447E0,NaN,8.016983621E-1
3.822367655E0,9.921246831E2,NaN
3.832367864E0,1.002026997E3,-2.698862125E0
3.842368072E0,1.002661669E3,6.877846773E-1
3.852368280E0,1.002982190E3,9.025650873E-1
3.862368489E0,1.002851560E3,1.010929705E0
3.872368697E0,1.002182206E3,9.667736317E-1
3.882368905E0,9.965044163E2,7.403344185E-1
3.892369114E0,9.926602557E2,-1.192667542E0
3.902369322E0,9.939715333E2,-2.513964919E0
3.912369530E0,9.927552922E2,-2.062110034E0
3.922369739E0,9.938692890E2,-2.481176059E0
3.928668332E0,9.926629015E2,-2.097299688E0
3.938668540E0,9.935023267E2,-2.513052010E0
3.948668749E0,9.933381579E2,-2.223657510E0
3.958668957E0,9.945902308E2,-2.280216775E0
3.968669165E0,NaN,-1.849325967E0
3.978669374E0,NaN,NaN
3.988669582E0,NaN,NaN
3.998669790E0,9.937067416E2,NaN
4.008669999E0,9.973139760E2,-2.153258860E0
4.018670207E0,9.972716551E2,-9.157077680E-1
4.028670415E0,9.927480067E2,-9.301751204E-1
4.038670624E0,NaN,-2.483689437E0
4.048670832E0,NaN,NaN
4.058671040E0,NaN,NaN
4.068671249E0,NaN,NaN
4.078671457E0,NaN,NaN
4.088671665E0,9.945012094E2,NaN
4.098671874E0,9.952136723E2,-1.879926108E0
4.108672082E0,9.959630786E2,-1.635177921E0
4.118672290E0,9.962172839E2,-1.378116634E0
4.128672499E0,9.926179019E2,-1.291006978E0
4.138672707E0,9.941008227E2,-2.528579562E0
4.148672915E0,9.996313820E2,-2.017622580E0
4.158673124E0,1.001772289E3,-1.253763258E-1
4.168673332E0,1.002428320E3,6.015120469E-1
4.178673540E0,9.994833119E2,8.236288551E-1
4.188673749E0,9.970226630E2,-1.757647796E-1
4.198673957E0,1.005244152E3,-1.015317506E0
4.208674165E0,1.002843605E3,1.773710181E0
4.218674374E0,1.006821166E3,9.640843903E-1
4.228674582E0,NaN,2.303483911E0
4.238674790E0,NaN,NaN
4.248674999E0,1.002687956E3,NaN
4.258675207E0,1.003847445E3,9.114549379E-1
4.268675415E0,1.001687148E3,1.303117639E0
4.278675624E0,9.989016203E2,5.726641301E-1
4.288675832E0,NaN,-3.738597525E-1
4.298676040E0,NaN,NaN
4.308676249E0,NaN,NaN
4.318676457E0,NaN,NaN
4.328676666E0,9.998017111E2,NaN
4.338676874E0,1.002370700E3,-6.743158450E-2
4.348677082E0,1.003109009E3,8.041315655E-1
4.358677291E0,1.004039270E3,1.053786713E0
4.368677499E0,1.008349224E3,1.367826784E0
4.378677707E0,NaN,2.815231258E0
4.388677916E0,9.984811117E2,NaN
4.398678124E0,NaN,-5.172075939E-1
4.408678332E0,NaN,NaN
4.418678541E0,9.957970590E2,NaN
4.428678749E0,1.002310966E3,-1.435031282E0
4.438678957E0,NaN,7.839168148E-1
4.448679166E0,1.006080637E3,NaN
4.458679374E0,1.005984367E3,2.054921287E0
4.468679582E0,9.981131394E2,2.022581002E0
4.478679791E0,1.000307037E3,-6.427453666E-1
4.493039634E0,9.959531635E2,1.043604272E-1
4.503039842E0,NaN,-1.381515187E0
4.513040051E0,NaN,NaN
4.523040259E0,1.000672288E3,NaN
4.533040467E0,9.996560340E2,2.284244988E-1
4.543040676E0,1.001775651E3,-1.169886795E-1
4.553040884E0,1.002121151E3,6.026510963E-1
4.563041092E0,1.002986053E3,7.196649685E-1
4.573041301E0,1.008313035E3,1.012235350E0
4.583041509E0,1.007711400E3,2.803129375E0
4.593041717E0,1.001372412E3,3.498191626E0
4.603041926E0,1.000059814E3,2.601812484E0
4.613042134E0,1.000960840E3,4.659804865E-1
4.623042342E0,NaN,2.033557031E-2
4.633042551E0,NaN,3.263719353E-1
4.643042759E0,1.004182990E3,NaN
4.653042967E0,1.005214637E3,NaN
4.663043176E0,1.004748773E3,1.416292195E0
4.673043384E0,1.006596424E3,1.763779031E0
4.683043592E0,1.008139251E3,1.606951922E0
4.693043801E0,1.006319632E3,2.228086783E0
4.703044009E0,1.006834249E3,2.745002925E0
4.713044217E0,1.007943434E3,2.135181268E0
4.723044426E0,1.008353390E3,2.307872249E0
4.733044634E0,1.006587304E3,2.679483170E0
4.743044842E0,1.002647349E3,2.816624130E0
4.753045051E0,1.003376870E3,2.225026306E0
4.763045259E0,1.007384403E3,8.977222367E-1
4.773045467E0,1.006700738E3,1.144271845E0
4.783045676E0,1.001552764E3,2.492292853E0
4.793045884E0,9.976093867E2,2.263086482E0
4.803046092E0,1.000255640E3,5.271212627E-1
4.813046301E0,1.001141443E3,-8.147562804E-1
4.823046509E0,1.000042419E3,8.689524590E-2
4.833046717E0,9.995373477E2,3.876480341E-1
4.843046926E0,9.990714085E2,1.442191070E-2
4.853047134E0,9.991568532E2,-1.573745841E-1
4.863047342E0,9.968950287E2,-3.160145741E-1
4.873047551E0,9.928419409E2,-2.869118155E-1
4.883047759E0,9.929245959E2,-1.058978331E0
4.893047968E0,NaN,-2.451286537E0
4.903048176E0,NaN,-2.422779536E0
4.913048384E0,NaN,NaN
4.923048593E0,NaN,NaN
4.933048801E0,NaN,NaN
4.943049009E0,NaN,NaN
4.953049218E0,NaN,NaN
4.963049426E0,9.943290003E2,NaN
4.973049634E0,9.943267771E2,NaN
4.983049843E0,NaN,-1.939136729E0
4.993050051E0,NaN,-1.939901264E0
5.003050259E0,NaN,NaN
5.013050468E0,NaN,NaN
5.023050676E0,NaN,NaN
5.033050884E0,NaN,NaN
5.043051093E0,9.937030327E2,NaN
5.070855519E0,9.946876052E2,NaN
5.080855727E0,9.956435462E2,-2.154535920E0
5.090855936E0,9.973902711E2,-1.815860818E0
5.100856144E0,NaN,-1.487675276E0
5.110856352E0,9.955919249E2,-8.896295138E-1
5.120856561E0,9.982619589E2,NaN
5.130856769E0,1.003775302E3,-1.505381379E0
5.140856977E0,1.004700924E3,-5.919628335E-1
5.150857186E0,1.000103496E3,1.278774898E0
5.160857394E0,1.002708244E3,1.590835787E0
5.170857602E0,9.997247849E2,3.518492684E-2
5.180857811E0,1.000730367E3,9.183157906E-1
5.190858019E0,1.002044956E3,-9.359889036E-2
5.200858227E0,9.955654786E2,2.481434888E-1
5.210858436E0,NaN,6.938659688E-1
5.220858644E0,NaN,-1.514453135E0
5.230858852E0,1.002797666E3,NaN
5.240859061E0,1.002040884E3,NaN
5.250859269E0,9.979580918E2,9.485526699E-1
5.260859477E0,1.000994305E3,6.924872708E-1
5.270859686E0,1.001985406E3,-6.956692868E-1
5.280859894E0,1.006645534E3,3.377277779E-1
5.290860102E0,NaN,6.737004498E-1
5.300860311E0,NaN,2.244565067E0
5.310860519E0,9.997501150E2,NaN
5.320860727E0,1.003072920E3,NaN
5.330860936E0,1.002757839E3,-8.498211932E-2
5.340861144E0,1.004632256E3,1.041592171E0
5.350861352E0,1.005053862E3,9.350866059E-1
5.360861561E0,1.006611217E3,1.567705063E0
5.370861769E0,1.000585496E3,1.709672531E0
5.380861977E0,9.966852769E2,2.233050656E0
5.390862186E0,9.928694455E2,1.989521186E-1
5.400862394E0,9.962491097E2,-1.130754000E0
5.410862602E0,9.959775134E2,-2.441799929E0
5.420862811E0,9.991108377E2,-1.280104223E0
5.430863019E0,NaN,-1.373168993E0
5.440863227E0,NaN,-3.025842201E-1
5.450863436E0,1.001291899E3,NaN
5.460863644E0,9.984028926E2,NaN
5.470863853E0,1.007267874E3,4.386789793E-1
5.480864061E0,1.008062649E3,-5.438851476E-1
5.490864269E0,1.006493572E3,2.453247369E0
5.500864478E0,1.004284712E3,2.719375424E0
5.510864686E0,1.005171372E3,2.193570260E0
5.520864894E0,9.986711883E2,1.450586867E0
5.530865103E0,9.994667282E2,1.749220685E0
5.540865311E0,9.998114840E2,-4.523971277E-1
5.550865519E0,NaN,-1.814091590E-1
5.560865728E0,NaN,-6.410752345E-2
5.570865936E0,1.008591194E3,NaN
5.580866144E0,1.003548272E3,NaN
5.590866353E0,1.006419268E3,2.896124665E0
5.600866561E0,NaN,1.202146878E0
5.610866769E0,NaN,2.168630221E0
5.620866978E0,1.007437368E3,NaN
5.630867186E0,1.006577542E3,NaN
5.640867394E0,1.009079283E3,3.511734248E0
5.643306300E0,1.006521018E3,2.510037146E0
5.653306508E0,1.006859939E3,2.221750467E0
5.663306717E0,NaN,3.488557764E0
5.673306925E0,1.006951032E3,3.499057572E0
5.683307133E0,1.005185621E3,3.059181019E0
5.693307342E0,1.003856917E3,2.202781712E0
5.703307550E0,1.004301009E3,2.316488448E0
5.713307758E0,1.004873715E3,NaN
5.723307967E0,1.002801533E3,2.347036561E0
5.733308175E0,1.001902030E3,1.754015539E0
5.743308383E0,1.003513334E3,1.306313550E0
5.753308592E0,1.002757322E3,1.456080300E0
5.763308800E0,9.972659651E2,1.649026149E0
5.773309008E0,9.980046226E2,9.498600770E-1
5.783309217E0,9.994858443E2,6.454623692E-1
5.793309425E0,9.998934037E2,1.190351431E0
5.803309633E0,9.968827624E2,9.349116854E-1
5.813309842E0,9.949696842E2,-9.321203145E-1
5.823310050E0,NaN,-6.797847382E-1
5.833310258E0,NaN,-1.749028653E-1
5.843310467E0,9.922387617E2,-3.624660204E-2
5.853310675E0,9.947185453E2,-1.063174956E0
5.863310883E0,9.954100057E2,-1.718954245E0
5.873311092E0,9.930068169E2,NaN
5.883311300E0,NaN,NaN
5.893311508E0,NaN,-2.659461746E0
5.903311717E0,9.948803064E2,-1.805228839E0
5.913311925E0,9.953443486E2,-1.567794217E0
5.923312133E0,9.923730912E2,-2.394426935E0
5.933312342E0,NaN,NaN
5.943312550E0,NaN,NaN
5.953312758E0,NaN,-1.749653499E0
5.963312967E0,9.934305093E2,-1.590325470E0
5.973313175E0,9.946907572E2,-2.613078706E0
5.983313383E0,NaN,NaN
5.993313592E0,9.921528261E2,NaN
6.003313800E0,NaN,NaN
6.013314008E0,9.942060381E2,-2.248397649E0
6.023314217E0,9.965277171E2,-1.814777654E0
6.033314425E0,9.963541555E2,NaN
6.043314634E0,1.004092234E3,-2.689141298E0
6.053314842E0,1.006171776E3,NaN
6.063315050E0,9.997629037E2,-1.981427350E0
6.073315259E0,1.000184092E3,-1.184689766E0
6.083315467E0,1.003044287E3,-1.244123005E0
6.093315675E0,1.005796373E3,1.385688953E0
6.103315884E0,1.001546852E3,2.085532365E0
6.113316092E0,9.938752026E2,-8.063186524E-2
6.123316300E0,NaN,6.257982388E-2
6.133316509E0,NaN,1.031916186E0
6.143316717E0,NaN,1.959409386E0
6.153316925E0,9.922638952E2,5.251172666E-1
6.163317134E0,1.003005321E3,-2.095264168E0
6.173317342E0,NaN,NaN
6.183317550E0,NaN,NaN
6.193317759E0,NaN,NaN
6.203317967E0,1.009705865E3,-2.650782376E0
6.213318175E0,NaN,1.018747357E0
6.197316248E0,1.006809374E3,NaN
6.207316456E0,1.002248491E3,NaN
6.217316665E0,1.001186739E3,NaN
6.227316873E0,1.002120621E3,3.268272757E0
6.237317081E0,1.004743249E3,NaN
6.247317290E0,1.005709368E3,2.299528654E0
6.257317498E0,1.001990616E3,7.627720213E-1
6.267317706E0,1.000585638E3,4.030129519E-1
6.277317915E0,9.996815704E2,7.194853833E-1
6.287318123E0,NaN,1.605091326E0
6.297318331E0,9.965539611E2,1.930165065E0
6.307318540E0,1.009535187E3,6.754649472E-1
6.317318748E0,NaN,1.990005052E-1
6.327318956E0,NaN,-1.083005389E-1
6.337319165E0,1.007054693E3,NaN
6.347319373E0,1.000771915E3,-1.175704764E0
6.357319581E0,1.004789138E3,3.211342749E0
6.367319790E0,1.004068500E3,NaN
6.377319998E0,1.006262002E3,NaN
6.387320206E0,NaN,2.381792773E0
6.397320415E0,1.006092336E3,2.622485239E-1
6.407320623E0,1.001159780E3,1.620545789E0
6.417320831E0,1.002426408E3,1.377684776E0
6.427321040E0,1.003527727E3,2.115831388E0
6.437321248E0,NaN,NaN
6.447321456E0,NaN,2.058850993E0
6.457321665E0,1.004004523E3,3.938683162E-1
6.467321873E0,1.002984288E3,8.229819821E-1
6.477322081E0,1.002896658E3,1.195210744E0
6.487322290E0,1.005722727E3,NaN
6.497322498E0,NaN,NaN
6.507322706E0,NaN,1.356107412E0
6.517322915E0,1.007799489E3,1.011639012E0
6.527323123E0,1.008512686E3,9.820190076E-1
6.537323331E0,1.008792644E3,1.934655637E0
6.547323540E0,1.008485170E3,NaN
6.557323748E0,1.007021638E3,NaN
6.567323956E0,1.007016637E3,2.631303448E0
6.577324165E0,1.009943026E3,2.869882906E0
6.587324373E0,NaN,2.963442323E0
6.597324582E0,1.009047589E3,2.860684336E0
6.607324790E0,1.003399868E3,2.370710651E0
6.617324998E0,1.004837663E3,2.369033808E0
6.627325207E0,1.007119060E3,3.347346030E0
6.637325415E0,1.003969881E3,NaN
6.647325623E0,1.001528549E3,3.048597681E0
6.657325832E0,1.003790657E3,1.152038476E0
6.667326040E0,1.003185936E3,1.636886871E0
6.677326248E0,1.001555362E3,2.403370658E0
6.687326457E0,1.003328094E3,1.344422487E0
6.697326665E0,1.000054086E3,5.189133504E-1
6.707326873E0,9.963598784E2,1.283956344E0
6.717327082E0,9.957238531E2,1.079778105E0
6.727327290E0,9.927071667E2,5.280019810E-1
6.737327498E0,NaN,1.127798404E0
6.747327707E0,9.925840159E2,1.838834645E-2
6.740095779E0,9.938010406E2,-1.242162977E0
6.750095987E0,9.961672533E2,-1.460133689E0
6.760096196E0,9.946628592E2,-2.497779215E0
6.770096404E0,NaN,NaN
6.780096612E0,NaN,-2.540273234E0
