"Time (s)","Frequency (Hz)","Speed (m/s)"
6.557065936E0,1.005607854E3,1.154129338E0
6.567066144E0,1.002052827E3,4.990009407E-1
6.577066353E0,1.000289966E3,1.242493212E0
6.587066561E0,9.999308097E2,1.352622872E0
6.597066769E0,1.002713652E3,1.714669315E0
6.607066978E0,1.003895357E3,1.839919953E0
6.617067186E0,1.000499461E3,1.100016985E0
6.627067394E0,9.984364320E2,9.584983886E-2
6.637067603E0,9.963771721E2,1.180738826E0
6.647067811E0,9.959388810E2,1.896037718E0
6.657068019E0,9.946145815E2,6.965313578E-1
6.667068228E0,NaN,9.855984281E-2
6.677068436E0,9.925101702E2,-2.352631918E-2
6.687068644E0,9.946717667E2,9.201448324E-1
6.697068853E0,9.960100354E2,1.319282462E0
6.707069061E0,9.970957514E2,1.697321216E-1
6.717069269E0,9.983468897E2,-5.324456194E-1
6.711295623E0,1.000359725E3,-1.236240171E0
6.721295831E0,9.980694591E2,-1.386410844E0
6.731296040E0,9.960506911E2,-1.840956622E0
6.741296248E0,9.924745897E2,NaN
6.751296456E0,NaN,-2.565759225E0
6.761296665E0,NaN,-1.821303643E0
6.771296873E0,9.933686844E2,-1.362022387E0
6.781297081E0,9.970678414E2,-9.903206606E-1
6.791297290E0,9.979829188E2,-5.629881775E-1
6.801297498E0,9.973584691E2,1.222624666E-1
6.811297706E0,9.959930075E2,-6.576535336E-1
6.821297915E0,9.956833419E2,-1.348089059E0
6.831298123E0,9.942828892E2,-2.578040316E0
6.841298331E0,9.936475473E2,NaN
6.851298540E0,9.944069170E2,NaN
6.861298748E0,9.926735898E2,-2.269698381E0
6.871298956E0,9.937531976E2,-9.998656741E-1
6.881299165E0,NaN,-6.871937344E-1
6.891299373E0,NaN,-9.004992168E-1
6.901299581E0,NaN,-1.367858460E0
6.911299790E0,9.940679510E2,-1.474026614E0
6.921299998E0,9.938291779E2,-1.954994601E0
6.931300206E0,9.936505917E2,-2.173641890E0
6.941300415E0,9.956961342E2,-1.912344114E0
6.951300623E0,9.968665958E2,-2.509364110E0
6.961300831E0,9.951876551E2,-2.137263869E0
6.971301040E0,9.954994096E2,NaN
6.981301248E0,1.001225807E3,NaN
6.991301456E0,1.003324318E3,NaN
7.001301665E0,9.971395829E2,-2.028932396E0
7.011301873E0,9.959465290E2,-2.111106771E0
7.021302081E0,9.968500353E2,-2.172593507E0
7.031302290E0,9.958809197E2,-1.469639504E0
7.041302498E0,9.935578745E2,-1.068706107E0
7.051302706E0,NaN,-1.644109298E0
7.061302915E0,9.961931413E2,-1.537118687E0
7.071303123E0,9.969008022E2,4.162642010E-1
7.081303331E0,9.979991241E2,1.126523253E0
7.091303540E0,9.977851815E2,-9.753316524E-1
7.101303748E0,9.994174954E2,-1.383789303E0
7.111303957E0,1.001752285E3,-1.074372231E0
7.121304165E0,NaN,-1.406279881E0
7.131304373E0,NaN,-2.204524510E0
7.141304582E0,1.009579371E3,NaN
7.151304790E0,9.996636824E2,-1.299278132E0
7.161304998E0,9.990678295E2,-1.057003110E0
7.171305207E0,9.987512998E2,-6.816617313E-1
7.181305415E0,9.988755843E2,-7.547098303E-1
7.191305623E0,9.995899350E2,-1.981669846E-1
7.201305832E0,9.991367309E2,5.947348557E-1
7.211306040E0,9.978090192E2,NaN
7.221306248E0,1.009904115E3,NaN
7.231306457E0,1.004251295E3,3.226082404E0
7.241306665E0,1.001626633E3,-1.143864486E-1
7.251306873E0,NaN,-3.172336805E-1
7.261307082E0,1.002949686E3,-4.250888737E-1
7.279990571E0,9.943714431E2,-3.827316872E-1
7.289990779E0,9.990519806E2,-1.394792930E-1
7.299990988E0,9.948202252E2,-2.937650911E-1
7.309991196E0,1.000924923E3,-7.465691918E-1
7.319991404E0,NaN,3.334375090E0
7.329991613E0,1.009555556E3,1.439321313E0
7.339991821E0,1.003839634E3,5.521571561E-1
7.349992029E0,9.964957815E2,NaN
7.359992238E0,1.001883620E3,9.999437805E-1
7.369992446E0,1.006663079E3,-1.924541745E0
7.379992654E0,1.003820046E3,-3.226324594E-1
7.389992863E0,1.000562808E3,-1.770293161E0
7.399993071E0,9.959613855E2,3.141831868E-1
7.409993279E0,1.001671053E3,NaN
7.419993488E0,1.001419402E3,3.218138077E0
7.429993696E0,9.924282365E2,1.300482209E0
7.439993904E0,9.926561264E2,-1.195624014E0
7.449994113E0,9.969637000E2,6.392268674E-1
7.459994321E0,9.969721413E2,2.250451765E0
7.469994529E0,9.931016058E2,1.293873118E0
7.479994738E0,NaN,1.912470402E-1
7.489994946E0,NaN,-1.378696959E0
7.499995154E0,9.988663183E2,5.672102732E-1
7.509995363E0,9.980034702E2,4.819125190E-1
7.519995571E0,9.968802847E2,-2.594041050E0
7.529995779E0,1.000008882E3,-2.515389724E0
7.539995988E0,1.006227713E3,-1.035486047E0
7.549996196E0,NaN,-1.032598522E0
7.559996404E0,1.006140662E3,-2.361746283E0
7.569996613E0,1.003365375E3,NaN
7.579996821E0,1.000255428E3,NaN
7.589997029E0,1.000606075E3,-3.858892686E-1
7.599997238E0,1.001730002E3,-6.801781275E-1
7.609997446E0,1.003466671E3,-1.064022643E0
7.619997654E0,1.006640793E3,3.019932897E-3
7.629997863E0,1.007540510E3,2.104317442E0
7.639998071E0,1.008645315E3,NaN
7.649998279E0,1.005660880E3,3.485349038E0
7.659998488E0,1.003876969E3,2.075082632E0
7.669998696E0,1.005151285E3,1.140389807E0
7.679998905E0,1.006020517E3,8.682350175E-2
7.689999113E0,1.006416261E3,2.059407848E-1
7.699999321E0,1.007371657E3,5.871849872E-1
7.709999530E0,1.006188660E3,1.174596235E0
7.719999738E0,1.007612488E3,2.242974406E0
7.729999946E0,1.007258375E3,2.544585957E0
7.740000155E0,1.004346498E3,2.914212783E0
7.750000363E0,1.005184045E3,3.422005561E0
7.760000571E0,1.004632594E3,1.913865119E0
7.770000780E0,1.004170583E3,1.313078560E0
7.780000988E0,1.005661110E3,1.742460900E0
7.790001196E0,1.007980486E3,2.034725539E0
7.800001405E0,NaN,2.167620710E0
7.810001613E0,1.006997824E3,2.488022472E0
7.820001821E0,1.003541318E3,2.091202508E0
7.830002030E0,NaN,2.568691920E0
7.822909737E0,1.005559328E3,2.450063894E0
7.832909945E0,1.003738756E3,1.471413808E0
7.842910154E0,1.002135234E3,1.753485272E0
7.852910362E0,1.005814245E3,1.567818786E0
7.862910570E0,1.004646106E3,1.412108889E0
7.872910779E0,9.987065855E2,1.913942233E0
7.882910987E0,9.966024194E2,2.691882610E0
7.892911195E0,1.002328481E3,NaN
7.902911404E0,1.002724471E3,2.362726236E0
7.912911612E0,1.002452786E3,1.199799327E0
7.922911820E0,9.997689445E2,NaN
7.932912029E0,9.977633763E2,1.879721648E0
7.942912237E0,9.971867366E2,1.266442161E0
7.952912445E0,9.989017572E2,7.244327694E-1
7.962912654E0,9.976239578E2,1.965415848E0
7.972912862E0,9.939247535E2,1.572370780E0
7.982913070E0,9.931027329E2,-4.403304645E-1
7.992913279E0,9.939134288E2,-1.159115596E0
8.002913487E0,9.952559050E2,7.898442630E-1
8.012913695E0,9.965167009E2,9.238033771E-1
8.022913904E0,9.971225043E2,8.319065872E-1
8.032914112E0,9.988409580E2,-7.857703948E-2
8.042914320E0,1.000226668E3,-7.621567105E-1
8.052914529E0,9.990277374E2,-9.592080536E-1
8.062914737E0,NaN,-3.738130738E-1
8.072914945E0,NaN,-8.097784025E-1
8.082915154E0,NaN,-2.078209456E0
8.092915362E0,9.923147867E2,-2.361357745E0
8.102915570E0,9.958218423E2,-2.082107097E0
8.112915779E0,9.972846872E2,-1.620680966E0
8.122915987E0,9.983721869E2,-1.188461455E0
8.132916195E0,9.984766671E2,-9.811718570E-1
8.142916404E0,9.984251270E2,-3.945315689E-1
8.152916612E0,9.990881519E2,7.704953119E-2
8.162916820E0,9.953889434E2,-3.308909878E-1
8.172917029E0,9.921593220E2,NaN
8.182917237E0,9.943218609E2,NaN
8.192917445E0,NaN,NaN
8.202917654E0,9.929120042E2,-2.633209281E0
8.212917862E0,NaN,-1.426533897E0
8.222918071E0,NaN,-9.257199626E-1
8.232918279E0,9.938882572E2,-5.543588526E-1
8.242918487E0,9.935001154E2,-5.187233593E-1
8.252918696E0,9.951366885E2,-5.363014134E-1
8.262918904E0,9.948793665E2,-3.103113121E-1
8.272919112E0,9.946061391E2,-1.575021745E0
8.282919321E0,9.947969727E2,-2.686897607E0
8.292919529E0,9.959039273E2,-1.941591912E0
8.302919737E0,9.975731721E2,NaN
8.312919946E0,1.000746658E3,-2.427122010E0
8.322920154E0,9.989013593E2,NaN
8.332920362E0,9.951782210E2,NaN
8.342920571E0,9.981531951E2,-2.090770814E0
8.352920779E0,9.977604067E2,-2.224419218E0
8.386813383E0,9.959295779E2,-1.661606822E0
8.396813591E0,NaN,-1.749976376E0
8.406813800E0,NaN,-1.843858233E0
8.416814008E0,9.949326806E2,-1.778281723E0
8.426814216E0,9.959759156E2,-1.398392651E0
8.436814425E0,9.960255146E2,-8.271287683E-1
8.446814633E0,9.968757967E2,2.536742593E-1
8.456814841E0,9.998497972E2,-3.739486595E-1
8.466815050E0,1.001913086E3,-1.647348002E0
8.476815258E0,9.993285680E2,-6.290754569E-1
8.486815466E0,NaN,-7.631709182E-1
8.496815675E0,NaN,-1.389599772E0
8.506815883E0,9.985809353E2,NaN
8.516816091E0,9.965755750E2,NaN
8.526816300E0,9.990585588E2,-1.731663502E0
8.536816508E0,9.983354824E2,-1.373716658E0
8.546816716E0,9.976073633E2,-1.356717296E0
8.556816925E0,9.964117432E2,-1.065558137E0
8.566817133E0,9.969849097E2,-5.107662786E-2
8.576817341E0,9.984589768E2,6.492071423E-1
8.586817550E0,NaN,-2.284402673E-1
8.596817758E0,NaN,NaN
8.606817966E0,9.962486480E2,NaN
8.616818175E0,9.973484203E2,-4.831676417E-1
8.626818383E0,9.984755590E2,-1.168305257E0
8.636818591E0,9.997472713E2,-3.203916294E-1
8.646818800E0,1.000172322E3,-5.668795704E-1
8.656819008E0,1.001488597E3,-8.154475431E-1
8.666819216E0,NaN,-1.224400760E0
8.676819425E0,9.964602047E2,-1.028230912E0
8.686819633E0,1.002444913E3,-5.247565352E-1
8.696819841E0,1.009810228E3,NaN
8.706820050E0,1.008507959E3,NaN
8.716820258E0,1.005596055E3,-1.280262402E0
8.726820466E0,1.001837026E3,-9.039339573E-1
8.736820675E0,NaN,-5.191012751E-1
8.746820883E0,NaN,-8.594946392E-2
8.756821091E0,9.946100198E2,5.857930212E-2
8.766821300E0,1.000949613E3,5.053708543E-1
8.776821508E0,9.985344131E2,NaN
8.786821717E0,9.980590610E2,-1.207805782E0
8.796821925E0,9.996088336E2,8.292430383E-1
8.806822133E0,1.001515329E3,3.303073719E0
8.816822342E0,1.008190263E3,2.868302655E0
8.826822550E0,NaN,1.892070657E0
8.836822758E0,NaN,6.234436723E-1
8.846822967E0,1.002649460E3,NaN
8.856823175E0,1.001811235E3,NaN
8.866823383E0,1.002449521E3,-1.842524442E0
8.876823592E0,1.004390510E3,3.225621533E-1
8.886823800E0,1.008347196E3,-4.990309286E-1
8.896824008E0,1.008856997E3,-6.612026115E-1
8.906824217E0,1.005101545E3,-1.330486158E-1
8.916824425E0,1.003195865E3,5.144323346E-1
8.926824633E0,1.003250039E3,2.762067342E0
8.936824842E0,1.002484997E3,NaN
8.946825050E0,1.001922967E3,NaN
8.956825258E0,1.003127277E3,8.984361452E-1
8.965201716E0,1.006605683E3,6.147063632E-1
8.975201924E0,1.007054525E3,8.308021062E-1
8.985202133E0,1.006168207E3,1.486248052E0
8.995202341E0,1.004686624E3,2.814552981E0
9.005202549E0,1.006390202E3,2.984941509E0
9.015202758E0,1.008011555E3,1.725721358E0
9.025202966E0,1.007775875E3,1.083132575E0
9.035203174E0,1.005979562E3,1.101433646E0
9.045203383E0,1.004981410E3,8.428046944E-1
9.055203591E0,1.004558293E3,6.525539088E-1
9.065203799E0,1.006099991E3,1.059959554E0
9.075204008E0,1.005853738E3,2.231193671E0
9.085204216E0,1.006515945E3,2.381736634E0
9.095204424E0,1.007476275E3,2.084333744E0
9.105204633E0,1.003913229E3,1.586019027E0
9.115204841E0,1.008416566E3,2.158872976E0
9.125205049E0,1.006982882E3,2.702279151E0
9.135205258E0,1.005158584E3,2.623398400E0
9.145205466E0,1.004774877E3,2.020966609E0
9.155205674E0,1.008757760E3,1.685284380E0
9.165205883E0,NaN,1.542787267E0
9.175206091E0,NaN,2.061422199E0
9.185206299E0,1.008412023E3,1.978688079E0
9.195206508E0,1.004397462E3,2.201079177E0
9.205206716E0,1.002916899E3,2.523070318E0
9.215206924E0,1.002662025E3,1.325311550E0
9.225207133E0,1.002830341E3,2.837748394E0
9.235207341E0,1.001700885E3,2.357716140E0
9.245207549E0,1.000977653E3,1.744917235E0
9.255207758E0,1.002968472E3,1.615743295E0
9.265207966E0,1.003382720E3,2.951787332E0
9.275208174E0,1.003981888E3,NaN
9.285208383E0,1.004212141E3,NaN
9.295208591E0,1.005081515E3,2.836229512E0
9.305208799E0,9.997022146E2,1.488591065E0
9.315209008E0,9.967815676E2,9.888613817E-1
9.325209216E0,9.993226754E2,9.026856132E-1
9.335209424E0,1.001047856E3,9.596000592E-1
9.345209633E0,9.991935235E2,5.773188117E-1
9.355209841E0,9.968258696E2,3.320774945E-1
9.365210050E0,9.950531710E2,1.006293276E0
9.375210258E0,9.937929462E2,1.146247437E0
9.385210466E0,NaN,1.348472463E0
9.395210675E0,9.933657583E2,1.426121009E0
9.405210883E0,9.946046298E2,1.718980144E0
9.415211091E0,1.000024875E3,-1.012771876E-1
9.425211300E0,1.001747597E3,-1.097800195E0
9.435211508E0,9.963349578E2,-2.304464657E-1
9.445211716E0,9.948399615E2,3.558981658E-1
9.455211925E0,9.975312488E2,-2.744233231E-1
9.465212133E0,9.932006535E2,-1.082640777E0
9.475212341E0,NaN,-1.690283416E0
9.485212550E0,NaN,-2.123579480E0
9.495212758E0,9.940475845E2,NaN
9.505212966E0,9.989614348E2,-2.270706601E0
9.515213175E0,9.989656029E2,-1.844376980E0
9.525213383E0,9.974098192E2,8.457357464E-3
9.535213591E0,9.978017739E2,5.931465116E-1
9.535934997E0,9.960037423E2,-1.250698193E0
9.545935205E0,9.931312768E2,-1.763512888E0
9.555935414E0,NaN,-8.414527463E-1
9.565935622E0,NaN,-2.327603994E0
9.575935830E0,NaN,NaN
9.585936039E0,NaN,NaN
9.595936247E0,9.930393577E2,-2.035940048E0
9.605936455E0,9.927392495E2,-3.534792691E-1
9.615936664E0,NaN,-3.520591711E-1
9.625936872E0,9.950822179E2,-8.829484700E-1
9.635937080E0,9.955001951E2,-7.490434299E-1
9.645937289E0,9.962294131E2,-1.364179241E0
9.655937497E0,9.960267757E2,-2.351517808E0
9.665937705E0,9.986154846E2,NaN
9.675937914E0,1.000982819E3,NaN
9.685938122E0,1.000368151E3,NaN
9.695938330E0,9.995933336E2,NaN
9.705938539E0,9.960713158E2,-2.383207028E0
9.715938747E0,9.941326150E2,-2.486710572E0
9.725938955E0,NaN,NaN
9.735939164E0,NaN,-1.680309301E0
9.745939372E0,9.936338837E2,-1.536849178E0
9.755939580E0,9.966532656E2,-1.286851721E0
9.765939789E0,9.960121524E2,-1.356285080E0
9.775939997E0,9.967621941E2,-4.713878899E-1
9.785940205E0,9.989558330E2,3.338303661E-1
9.795940414E0,9.952508343E2,1.251251913E-1
9.805940622E0,NaN,-1.383228154E-1
9.815940830E0,NaN,-1.341021063E0
9.825941039E0,NaN,-2.006684877E0
9.835941247E0,9.957916709E2,NaN
9.845941455E0,9.985181255E2,NaN
9.855941664E0,9.992798830E2,-2.178347149E0
9.865941872E0,9.991359999E2,-1.141710692E0
9.875942080E0,9.960292817E2,-1.361296839E0
9.885942289E0,1.002069701E3,-1.104429924E0
9.895942497E0,NaN,-3.553878649E-1
9.905942705E0,1.005615233E3,-1.622421499E0
9.915942914E0,NaN,NaN
9.925943122E0,NaN,NaN
9.935943331E0,NaN,NaN
9.945943539E0,NaN,-1.436878757E0
9.955943747E0,9.969509391E2,-5.045850723E-1
9.965943956E0,9.976239351E2,-2.450162232E-1
9.975944164E0,1.000953107E3,-2.940140752E-1
9.985944372E0,1.004854083E3,-1.355426230E0
9.995944581E0,NaN,7.022447463E-1
1.000594479E1,NaN,NaN
1.001594500E1,NaN,1.898518655E0
1.002594521E1,1.007134187E3,NaN
1.003594541E1,1.004459639E3,NaN
1.004594562E1,1.000577584E3,NaN
1.005594583E1,1.001296550E3,NaN
1.006594604E1,1.002916012E3,-1.039851262E0
1.007594625E1,NaN,-8.097861640E-1
1.008594646E1,NaN,3.237476700E-1
1.009810672E1,NaN,1.642415766E0
1.010810692E1,9.962578259E2,NaN
1.011810713E1,9.984661202E2,NaN
1.012810734E1,9.957156869E2,NaN
1.013810755E1,9.981250250E2,2.408441336E0
1.014810776E1,9.960153243E2,1.509545389E0
1.015810797E1,9.936635356E2,1.962653449E-1
1.016810817E1,NaN,4.402561249E-1
1.017810838E1,NaN,9.885613809E-1
1.018810859E1,9.974119328E2,NaN
1.019810880E1,1.000070969E3,NaN
1.020810901E1,1.000508846E3,NaN
1.021810922E1,1.006105530E3,-1.277118391E0
1.022810942E1,1.009528283E3,-5.223202934E-1
1.023810963E1,1.008162289E3,-1.462934121E0
1.024810984E1,1.001760780E3,-6.386890390E-1
1.025811005E1,1.002794730E3,-1.360209746E0
1.026811026E1,1.004139151E3,-2.168136209E0
1.027811047E1,1.003559403E3,NaN
1.028811067E1,1.003394144E3,NaN
1.029811088E1,1.003241016E3,-8.822260920E-1
1.030811109E1,1.005570174E3,2.412776770E-2
1.031811130E1,1.007710226E3,1.729196711E-1
1.032811151E1,1.007093705E3,2.063282884E0
1.033811172E1,1.006051624E3,3.209039436E0
1.034811192E1,1.007528167E3,2.752709864E0
1.035811213E1,1.009311686E3,5.976128493E-1
1.036811234E1,1.007924374E3,9.475599058E-1
1.037811255E1,1.005903075E3,1.401510125E0
1.038811276E1,1.005293902E3,1.205904635E0
1.039811297E1,1.006779477E3,1.150105493E0
1.040811317E1,1.007184534E3,1.098385678E0
1.041811338E1,1.005588773E3,1.883368467E0
1.042811359E1,1.006039237E3,2.601419241E0
1.043811380E1,1.008315302E3,2.394871201E0
1.044811401E1,1.009932943E3,2.045175603E0
1.045811422E1,1.008038809E3,2.540451922E0
1.046811442E1,1.006238035E3,3.136764508E0
1.047811463E1,1.005748369E3,2.673104396E0
1.048811484E1,1.004804788E3,1.995267349E0
1.049811505E1,1.007635501E3,1.790448213E0
1.050811526E1,1.009949923E3,2.289500477E0
1.051811547E1,NaN,2.425316698E0
1.052811567E1,1.003864780E3,1.889622179E0
1.053811588E1,1.004236605E3,2.041014481E0
1.054811609E1,1.003367590E3,2.803887585E0
1.055811630E1,1.005372292E3,3.343985064E0
1.056811651E1,1.005487361E3,2.711398783E0
1.057811672E1,1.002368796E3,2.107783603E0
1.058811692E1,1.000325444E3,1.943274919E0
1.059811713E1,9.981321073E2,1.625816183E0
1.060811734E1,9.991181871E2,2.576398310E0
1.061811755E1,1.002815714E3,3.349645152E0
1.062811776E1,1.005095678E3,NaN
1.063811797E1,1.001769549E3,3.399201573E0
1.064811817E1,9.977026709E2,1.308966345E0
1.067072442E1,9.997974377E2,1.434368796E0
1.068072463E1,1.000570769E3,1.141137685E0
1.069072484E1,9.988264543E2,1.816818635E0
1.070072505E1,9.976892573E2,1.855520733E0
1.071072526E1,9.963251234E2,8.034872193E-1
1.072072546E1,9.948007963E2,1.106148801E-1
1.073072567E1,9.929961978E2,-6.362719995E-1
1.074072588E1,NaN,-3.000810125E-1
1.075072609E1,9.953826289E2,9.546545824E-1
1.076072630E1,9.971184876E2,1.723746869E0
1.077072651E1,9.977670480E2,6.005839768E-1
1.078072671E1,9.987814552E2,-7.828904658E-1
1.079072692E1,9.970019249E2,-6.888513629E-2
1.080072713E1,9.985762987E2,1.939507820E-1
1.081072734E1,9.978474541E2,-3.994743338E-1
1.082072755E1,9.967052381E2,-7.874721517E-1
1.083072776E1,9.928149770E2,-1.254066591E0
1.084072796E1,NaN,-1.776968093E0
1.085072817E1,NaN,-2.398088477E0
1.086072838E1,9.950591579E2,NaN
1.087072859E1,9.955249277E2,-1.577188626E0
1.088072880E1,9.986152229E2,-9.825454211E-1
1.089072901E1,9.993736185E2,-7.609027428E-1
1.090072921E1,9.956476211E2,-4.148106968E-1
1.091072942E1,9.944376015E2,-1.022410805E0
1.092072963E1,9.944198496E2,-4.847485657E-1
1.093072984E1,NaN,-7.334443770E-1
1.094073005E1,9.925841622E2,-1.123922107E0
1.095073026E1,9.926532979E2,-2.460587204E0
1.096073046E1,9.956250558E2,NaN
1.097073067E1,9.964379739E2,NaN
1.098073088E1,NaN,-1.688227580E0
1.099073109E1,NaN,-1.528364121E0
1.100073130E1,NaN,-4.714771171E-1
1.101073151E1,9.925473642E2,-2.131031884E-1
1.102073171E1,9.943972886E2,-1.486277665E0
1.103073192E1,9.945967772E2,-1.901794032E0
1.104073213E1,9.953314858E2,-1.907897494E0
1.105073234E1,9.941759147E2,NaN
1.106073255E1,9.969623346E2,-2.540222720E0
1.107073276E1,9.991248575E2,-2.516365695E0
1.108073296E1,9.986956194E2,-1.494017260E0
1.109073317E1,1.001706128E3,-1.215418230E0
1.110073338E1,9.995332969E2,NaN
1.111073359E1,9.964372368E2,NaN
1.112073380E1,9.942969933E2,NaN
1.113073401E1,NaN,-2.552922157E0
1.114073421E1,9.919489577E2,-1.915654733E0
1.115073442E1,9.940147346E2,-1.847075920E0
1.116073463E1,9.935780358E2,-1.594739905E0
1.117073484E1,9.953540101E2,-1.991789359E0
1.118073505E1,9.971528601E2,-1.035953129E0
1.119073526E1,9.977822674E2,-2.978090807E-1
1.120073546E1,1.000728180E3,-4.440686304E-1
1.121073567E1,1.006756918E3,5.790954579E-1
1.122073588E1,NaN,-1.587531502E-1
1.123073609E1,9.990778162E2,-1.215670623E0
1.124073630E1,1.000286534E3,-1.950143972E0
1.120343067E1,9.994762984E2,NaN
1.121343088E1,1.000145472E3,-2.759571827E0
1.122343109E1,1.003505188E3,-2.047243525E0
1.123343130E1,9.986710096E2,-2.197580617E0
1.124343151E1,NaN,-1.587009802E0
1.125343171E1,NaN,-9.707915624E-1
1.126343192E1,9.985004781E2,-7.557050362E-1
1.127343213E1,NaN,2.474009597E-1
1.128343234E1,9.986079834E2,2.281933151E0
1.129343255E1,9.990630882E2,NaN
1.130343276E1,NaN,-3.138319073E-1
1.131343296E1,NaN,9.739359164E-2
1.132343317E1,1.008548884E3,-1.781518273E-1
1.133343338E1,1.007285429E3,4.945326659E-2
1.134343359E1,1.004525676E3,1.187601199E0
1.135343380E1,1.004188597E3,-4.524580501E-1
1.136343401E1,1.001363204E3,NaN
1.137343421E1,1.000818605E3,NaN
1.138343442E1,9.978384968E2,-5.106031046E-1
1.139343463E1,9.972439855E2,NaN
1.140343484E1,9.964559631E2,-4.739453953E-1
1.141343505E1,9.997516356E2,-3.188487535E-1
1.142343526E1,9.948837617E2,NaN
1.143343546E1,9.920669802E2,NaN
1.144343567E1,9.952338583E2,2.881982759E0
1.145343588E1,NaN,2.459130077E0
1.146343609E1,9.983704448E2,1.531797529E0
1.147343630E1,9.980071586E2,1.418182932E0
1.148343651E1,9.987431559E2,4.628583224E-1
1.149343671E1,1.001616173E3,2.780979208E-1
1.150343692E1,1.002694800E3,-7.365030399E-1
1.151343713E1,1.005679131E3,-9.396345874E-1
1.152343734E1,1.009781453E3,-1.209258190E0
1.153343755E1,1.009577745E3,-8.446487503E-2
1.154343776E1,1.005661840E3,-1.748466606E0
1.155343796E1,1.003478080E3,-2.718794997E0
1.156343817E1,1.002453247E3,-1.628248642E0
1.157343838E1,1.000165264E3,NaN
1.158343859E1,1.002516766E3,-5.549530809E-1
1.159343880E1,1.002971237E3,-6.789190501E-1
1.160343901E1,1.007999354E3,-4.278647562E-1
1.161343921E1,1.009977898E3,5.486121792E-1
1.162343942E1,1.008650813E3,9.137695994E-1
1.163343963E1,1.007677878E3,1.920000465E0
1.164343984E1,1.007267358E3,3.293479158E0
1.165344005E1,1.005684212E3,3.225539883E0
1.166344026E1,1.004110708E3,1.914187749E0
1.167344046E1,1.003181830E3,1.178448435E0
1.168344067E1,1.003499584E3,8.320626697E-1
1.169344088E1,1.006991037E3,5.618049584E-2
1.170344109E1,1.006610172E3,8.535520914E-1
1.171344130E1,1.005194302E3,1.007227769E0
1.177640729E1,1.006626857E3,2.698196536E0
1.178640750E1,1.008456244E3,3.358969753E0
1.179640770E1,1.008244198E3,2.916050326E0
1.180640791E1,1.006225659E3,2.590588325E0
1.181640812E1,1.005263688E3,2.453074509E0
1.182640833E1,1.004110036E3,1.921708717E0
1.183640854E1,1.006545126E3,1.391919087E0
1.184640875E1,1.009402997E3,1.078391040E0
1.185640895E1,1.009657755E3,1.185709067E0
1.186640916E1,1.007423183E3,2.360450607E0
1.187640937E1,1.005300375E3,2.232700017E0
1.188640958E1,1.006010099E3,1.756936592E0
1.189640979E1,1.006663865E3,2.238298468E0
1.190641000E1,1.002694581E3,2.851014160E0
1.191641020E1,1.002406090E3,2.780107690E0
1.192641041E1,1.004221325E3,2.103627516E0
1.193641062E1,1.002493231E3,1.780283124E0
1.194641083E1,1.000942938E3,1.391692294E0
1.195641104E1,9.971644550E2,2.210872411E0
1.196641125E1,9.979102671E2,3.167237551E0
1.197641145E1,9.977358597E2,3.252227375E0
1.198641166E1,9.978089473E2,2.505285084E0
1.199641187E1,1.001576831E3,1.792625905E0
1.200641208E1,1.001630312E3,2.031225749E0
1.201641229E1,9.988573125E2,2.250715477E0
1.202641250E1,9.972612163E2,9.136955705E-1
1.203641270E1,9.947082263E2,8.161070449E-1
1.204641291E1,9.930648897E2,1.429217175E0
1.205641312E1,9.926243098E2,8.455903102E-1
1.206641333E1,NaN,3.202967939E-1
1.207641354E1,9.942055483E2,-9.668267819E-1
1.208641375E1,9.951060515E2,-7.119970618E-1
1.209641395E1,9.955579158E2,-7.715546186E-1
1.210641416E1,9.973726991E2,-7.465937610E-1
1.211641437E1,9.990727209E2,5.352786159E-1
1.212641458E1,9.979359557E2,5.534039552E-1
1.213641479E1,NaN,-3.889582116E-1
1.214641500E1,NaN,-9.337437877E-1
1.215641520E1,9.928039348E2,-1.808774670E0
1.216641541E1,9.945233789E2,-2.374404270E0
1.217641562E1,9.972467673E2,-2.526368384E0
1.218641583E1,9.989732404E2,NaN
1.219641604E1,9.991605899E2,-1.981595840E0
1.220641625E1,9.968079085E2,-1.672125800E0
1.221641645E1,9.948601193E2,-1.517047480E0
1.222641666E1,9.929659036E2,-8.956354229E-1
1.223641687E1,9.922456575E2,-3.155675288E-1
1.224641708E1,9.927702024E2,-7.032265363E-1
1.225641729E1,9.921915307E2,NaN
1.226641750E1,9.947903238E2,NaN
1.227641770E1,9.940166276E2,-2.464396108E0
1.228641791E1,NaN,-1.872305085E0
1.229641812E1,9.933978056E2,-9.386835344E-1
1.230641833E1,9.939127694E2,-3.494570578E-1
1.231641854E1,9.948849220E2,-2.856392026E-1
1.232641875E1,9.952273625E2,-1.088786608E0
1.233641895E1,9.959348453E2,-1.756588085E0
1.234641916E1,9.999686621E2,-2.408534638E0
1.233918182E1,9.993815140E2,-2.657080364E0
1.234918203E1,9.996357976E2,-2.476032409E0
1.235918224E1,1.000966854E3,-2.675773269E0
1.236918244E1,1.000750303E3,-1.780566072E0
1.237918265E1,9.996253470E2,-2.046592130E0
1.238918286E1,9.973874273E2,NaN
1.239918307E1,9.937133356E2,-2.259664840E0
1.240918328E1,9.921959931E2,-2.082334062E0
1.241918349E1,NaN,-1.748068025E0
1.242918369E1,9.921938037E2,-1.630478425E0
1.243918390E1,9.971178799E2,-1.387794207E0
