"Time (s)","Frequency (Hz)","Speed (m/s)"
3.287982967E0,2.004087943E3,6.935328324E-1
3.297983176E0,2.001637505E3,2.781480700E-1
3.307983384E0,2.001933814E3,3.284307825E-1
3.317983592E0,2.001661933E3,2.822940419E-1
3.327983801E0,2.002935899E3,4.983712497E-1
3.337984009E0,2.003700613E3,6.279423233E-1
3.347984217E0,2.004816930E3,8.169105374E-1
3.357984426E0,2.001701110E3,2.889430205E-1
3.367984634E0,2.000404827E3,6.880670326E-2
3.377984842E0,2.001755956E3,2.982506481E-1
3.387985051E0,2.000312887E3,5.318241900E-2
3.397985259E0,2.003030457E3,5.143983354E-1
3.407985467E0,2.005847021E3,9.910960493E-1
3.417985676E0,2.005358654E3,9.085369014E-1
3.427985884E0,2.003717875E3,6.308660714E-1
3.437986092E0,2.003926157E3,6.661390292E-1
3.447986301E0,2.002607890E3,4.427639297E-1
3.457986509E0,2.001523581E3,2.588115659E-1
3.467986717E0,2.004052099E3,6.874639649E-1
3.477986926E0,2.005887952E3,9.980137311E-1
3.487987134E0,2.004431425E3,7.516767118E-1
3.497987342E0,1.997423288E3,-4.386061815E-1
3.507987551E0,1.995850622E3,-7.068607122E-1
3.517987759E0,2.006075349E3,1.029681489E0
3.527987967E0,2.006331293E3,1.072923256E0
3.537988176E0,2.001508063E3,2.561775043E-1
3.547988384E0,2.004502924E3,7.637774102E-1
3.557988592E0,2.001101985E3,1.872343497E-1
3.567988801E0,NaN,NaN
3.577989009E0,1.999380540E3,-1.053407996E-1
3.587989217E0,2.003813165E3,6.470044607E-1
3.597989426E0,2.001583559E3,2.689920658E-1
3.607989634E0,1.997414217E3,-4.401522271E-1
3.617989842E0,1.999528809E3,-8.012128377E-2
3.627990051E0,2.001994329E3,3.386982291E-1
3.637990259E0,2.001291878E3,2.194774462E-1
3.647990467E0,1.998250705E3,-2.976405517E-1
3.657990676E0,NaN,NaN
3.667990884E0,2.003083099E3,5.233201699E-1
3.677991093E0,2.000453323E3,7.704751979E-2
3.687991301E0,2.002118452E3,3.597558386E-1
3.697991509E0,2.003845972E3,6.525603556E-1
3.707991718E0,2.001911246E3,3.246015699E-1
3.717991926E0,1.994847518E3,-8.781842728E-1
3.727992134E0,2.000797401E3,1.355041974E-1
3.737992343E0,2.005995065E3,1.016115171E0
3.747992551E0,2.005092838E3,8.635834272E-1
3.757992759E0,2.003929486E3,6.667026456E-1
3.767992968E0,2.001859346E3,3.157952626E-1
3.777993176E0,2.003594583E3,6.099827787E-1
3.787993384E0,2.002282145E3,3.875225311E-1
3.821083384E0,2.000101337E3,1.722649893E-2
3.831083592E0,1.998814022E3,-2.017358457E-1
3.841083801E0,2.000381454E3,6.483478637E-2
3.851084009E0,2.005765724E3,9.773555484E-1
3.861084217E0,2.005417116E3,9.184220672E-1
3.871084426E0,2.002433665E3,4.132202842E-1
3.881084634E0,2.000339599E3,5.772197520E-2
3.891084842E0,2.004791031E3,8.125289163E-1
3.901085051E0,2.005175165E3,8.775073796E-1
3.911085259E0,1.999781654E3,-3.712290282E-2
3.921085467E0,1.999613938E3,-6.564319476E-2
3.931085676E0,1.997921118E3,-3.537776498E-1
3.941085884E0,1.998515641E3,-2.525284713E-1
3.951086092E0,2.003316516E3,5.628743252E-1
3.961086301E0,2.004352192E3,7.382661754E-1
3.971086509E0,2.003131817E3,5.315764849E-1
3.981086717E0,2.002781134E3,4.721363121E-1
3.991086926E0,2.003136883E3,5.324350973E-1
4.001087134E0,2.003249267E3,5.514794312E-1
4.011087342E0,2.001859118E3,3.157564695E-1
4.021087551E0,2.002455787E3,4.169717331E-1
4.031087759E0,2.003166459E3,5.374471852E-1
4.041087967E0,2.004277268E3,7.255838517E-1
4.051088176E0,2.003451914E3,5.858143563E-1
4.061088384E0,2.002261869E3,3.840833369E-1
4.071088592E0,1.999783544E3,-3.680155533E-2
4.081088801E0,2.002459100E3,4.175336201E-1
4.091089009E0,2.002808663E3,4.768030885E-1
4.101089217E0,2.001677216E3,2.848877736E-1
4.111089426E0,2.001409946E3,2.395219128E-1
4.121089634E0,2.001621103E3,2.753642854E-1
4.131089842E0,2.002795484E3,4.745689604E-1
4.141090051E0,2.003846106E3,6.525831244E-1
4.151090259E0,2.004439645E3,7.530679109E-1
4.161090467E0,2.004110552E3,6.973605345E-1
4.171090676E0,2.003338370E3,5.665771724E-1
4.181090884E0,2.000409759E3,6.964476181E-2
4.191091092E0,2.000276203E3,4.694796965E-2
4.201091301E0,2.003941091E3,6.686678773E-1
4.211091509E0,2.004188364E3,7.105339686E-1
4.221091718E0,2.002100449E3,3.567016874E-1
4.231091926E0,2.001895763E3,3.219744372E-1
4.241092134E0,2.001702563E3,2.891896029E-1
4.251092343E0,2.000930591E3,1.581268582E-1
4.261092551E0,2.003452922E3,5.859850058E-1
4.271092759E0,2.003763915E3,6.386635701E-1
4.281092968E0,2.000042115E3,7.159319748E-3
4.291093176E0,2.000425832E3,7.237600821E-2
4.301093384E0,2.004142108E3,7.027031072E-1
4.311093593E0,2.005128456E3,8.696076525E-1
4.321093801E0,2.002966255E3,5.035165514E-1
4.331094009E0,2.002065796E3,3.508229078E-1
4.341094218E0,2.002541586E3,4.315211990E-1
4.351094426E0,2.001975922E3,3.355752174E-1
4.379136925E0,2.002006200E3,3.407122624E-1
4.389137133E0,2.001954187E3,3.318875144E-1
4.399137342E0,2.001439580E3,2.445526553E-1
4.409137550E0,2.002921099E3,4.958626128E-1
4.419137758E0,2.003430981E3,5.822678880E-1
4.429137967E0,2.002090514E3,3.550163171E-1
4.439138175E0,2.001583290E3,2.689464733E-1
4.449138383E0,2.000838152E3,1.424262147E-1
4.459138592E0,2.003996575E3,6.780627114E-1
4.469138800E0,2.002401053E3,4.076895156E-1
4.479139008E0,2.000695717E3,1.182307708E-1
4.489139217E0,1.999954155E3,-7.793855385E-3
4.499139425E0,1.999268388E3,-1.244196082E-1
4.509139633E0,2.001075153E3,1.826778430E-1
4.519139842E0,2.002489605E3,4.227066186E-1
4.529140050E0,2.004301411E3,7.296706421E-1
4.539140258E0,2.002618590E3,4.445782854E-1
4.549140467E0,2.001138568E3,1.934464834E-1
4.559140675E0,2.002728425E3,4.632004026E-1
4.569140883E0,2.002931625E3,4.976468517E-1
4.579141092E0,2.003093903E3,5.251510985E-1
4.589141300E0,2.002867576E3,4.867899632E-1
4.599141508E0,2.002875376E3,4.881122134E-1
4.609141717E0,2.001337159E3,2.271651190E-1
4.619141925E0,2.001657502E3,2.815419458E-1
4.629142133E0,2.002980885E3,5.059962129E-1
4.639142342E0,2.002938444E3,4.988025869E-1
4.649142550E0,2.002120128E3,3.600401555E-1
4.659142758E0,2.001947766E3,3.307981169E-1
4.669142967E0,2.003812551E3,6.469005048E-1
4.679143175E0,2.002706598E3,4.594997566E-1
4.689143383E0,2.000752541E3,1.278838433E-1
4.699143592E0,2.001127777E3,1.916141068E-1
4.709143800E0,2.001702409E3,2.891633535E-1
4.719144008E0,2.003621906E3,6.146109409E-1
4.729144217E0,2.002353169E3,3.995686599E-1
4.739144425E0,2.000940881E3,1.598745041E-1
4.749144633E0,1.996950574E3,-5.191940102E-1
4.759144842E0,1.998341772E3,-2.821327634E-1
4.769145050E0,2.000014794E3,2.515012228E-3
4.779145259E0,NaN,NaN
4.789145467E0,NaN,NaN
4.799145675E0,NaN,NaN
4.809145884E0,NaN,NaN
4.819146092E0,NaN,NaN
4.829146300E0,1.993514913E3,-1.106051147E0
4.839146509E0,1.996744093E3,-5.544067885E-1
4.849146717E0,NaN,NaN
4.859146925E0,NaN,NaN
4.869147134E0,2.009810009E3,1.659561315E0
4.879147342E0,2.005924225E3,1.004143809E0
4.889147550E0,1.997925844E3,-3.529726072E-1
4.899147759E0,NaN,NaN
4.909147967E0,2.008482837E3,1.435991673E0
4.919148175E0,2.007014078E3,1.188226142E0
4.929148384E0,2.000732668E3,1.245079434E-1
4.930991352E0,NaN,NaN
4.940991560E0,NaN,NaN
4.950991769E0,NaN,NaN
4.960991977E0,NaN,NaN
4.970992185E0,1.994746370E3,-8.954692544E-1
4.980992394E0,1.999684527E3,-5.363881507E-2
4.990992602E0,2.008800706E3,1.489565442E0
5.000992810E0,NaN,NaN
5.010993019E0,NaN,NaN
5.020993227E0,NaN,NaN
5.030993435E0,NaN,NaN
5.040993644E0,NaN,NaN
5.050993852E0,2.008694812E3,1.471719808E0
5.060994060E0,NaN,NaN
5.070994269E0,NaN,NaN
5.080994477E0,NaN,NaN
5.090994685E0,NaN,NaN
5.100994894E0,NaN,NaN
5.110995102E0,NaN,NaN
5.120995310E0,NaN,NaN
5.130995519E0,NaN,NaN
5.140995727E0,NaN,NaN
5.150995935E0,NaN,NaN
5.160996144E0,NaN,NaN
5.170996352E0,NaN,NaN
5.180996560E0,NaN,NaN
5.190996769E0,NaN,NaN
5.200996977E0,NaN,NaN
5.210997185E0,1.994514547E3,-9.350916527E-1
5.220997394E0,NaN,NaN
5.230997602E0,NaN,NaN
5.240997810E0,NaN,NaN
5.250998019E0,NaN,NaN
5.260998227E0,2.005118542E3,8.679308377E-1
5.270998435E0,NaN,NaN
5.280998644E0,NaN,NaN
5.290998852E0,NaN,NaN
5.300999060E0,NaN,NaN
5.310999269E0,NaN,NaN
5.320999477E0,NaN,NaN
5.330999686E0,NaN,NaN
5.340999894E0,NaN,NaN
5.351000102E0,NaN,NaN
5.361000311E0,NaN,NaN
5.371000519E0,NaN,NaN
5.381000727E0,NaN,NaN
5.391000936E0,NaN,NaN
5.401001144E0,2.005157324E3,8.744900691E-1
5.411001352E0,1.996075804E3,-6.684249041E-1
5.421001561E0,NaN,NaN
5.431001769E0,NaN,NaN
5.441001977E0,NaN,NaN
5.451002186E0,1.994854407E3,-8.770071755E-1
5.461002394E0,1.997820667E3,-3.708906834E-1
5.471002602E0,1.995168232E3,-8.233897916E-1
5.481002811E0,1.997208105E3,-4.752855595E-1
5.450991039E0,1.998262165E3,-2.956889580E-1
5.460991247E0,2.001065443E3,1.810288489E-1
5.470991456E0,2.000016014E3,2.722318798E-3
5.480991664E0,1.999745518E3,-4.326748449E-2
5.490991872E0,1.998613720E3,-2.358311317E-1
5.500992081E0,1.999875082E3,-2.123736820E-2
5.510992289E0,2.000120974E3,2.056435460E-2
5.520992497E0,1.999306969E3,-1.178560378E-1
5.530992706E0,1.999661559E3,-5.754479040E-2
5.540992914E0,2.000319918E3,5.437729737E-2
5.550993122E0,2.000217267E3,3.693132279E-2
5.560993331E0,2.000276550E3,4.700696208E-2
5.570993539E0,2.000370567E3,6.298469314E-2
5.580993747E0,2.000868459E3,1.475739724E-1
5.590993956E0,2.000398103E3,6.766408133E-2
5.600994164E0,2.000560089E3,9.518847631E-2
5.610994372E0,2.001375391E3,2.336558464E-1
5.620994581E0,2.000754014E3,1.281340233E-1
5.630994789E0,2.001728673E3,2.936206398E-1
5.640994997E0,2.002084503E3,3.539965999E-1
5.650995206E0,1.999109272E3,-1.514911628E-1
5.660995414E0,2.000191650E3,3.257746132E-2
5.670995622E0,1.999702881E3,-5.051770700E-2
5.680995831E0,1.998315570E3,-2.865944990E-1
5.690996039E0,1.997980476E3,-3.436661585E-1
5.700996247E0,1.998755301E3,-2.117305992E-1
5.710996456E0,1.999161128E3,-1.426681632E-1
5.720996664E0,1.999041487E3,-1.630253444E-1
5.730996872E0,1.998898168E3,-1.874147221E-1
5.740997081E0,1.994416048E3,-9.519296518E-1
5.750997289E0,1.997424936E3,-4.383252236E-1
5.760997497E0,1.998379612E3,-2.756893796E-1
5.770997706E0,1.994731538E3,-8.980040253E-1
5.780997914E0,1.997367458E3,-4.481220010E-1
5.790998122E0,1.996691836E3,-5.633195817E-1
5.800998331E0,1.993978917E3,-1.026674947E0
5.810998539E0,NaN,NaN
5.820998747E0,1.995185838E3,-8.203822254E-1
5.830998956E0,2.003423931E3,5.810734460E-1
5.840999164E0,2.001769409E3,3.005335779E-1
5.850999373E0,2.001380889E3,2.345891725E-1
5.860999581E0,NaN,NaN
5.870999789E0,NaN,NaN
5.880999998E0,2.000772366E3,1.312515383E-1
5.891000206E0,1.998582955E3,-2.410685251E-1
5.901000414E0,1.994384329E3,-9.573522173E-1
5.911000623E0,1.995311181E3,-7.989724288E-1
5.921000831E0,1.995337653E3,-7.944509520E-1
5.931001039E0,1.994674824E3,-9.076967671E-1
5.941001248E0,1.996795045E3,-5.457168896E-1
5.951001456E0,1.996651094E3,-5.702688258E-1
5.961001664E0,1.993867025E3,-1.045812659E0
5.982393331E0,1.997928172E3,-3.525759228E-1
5.992393539E0,NaN,NaN
6.002393748E0,1.994899273E3,-8.693406400E-1
6.012393956E0,1.995198392E3,-8.182377333E-1
6.022394164E0,1.999486529E3,-8.731250310E-2
6.032394373E0,2.002305860E3,3.915448229E-1
6.042394581E0,2.002283700E3,3.877862585E-1
6.052394789E0,2.001304464E3,2.216143922E-1
6.062394998E0,2.001624926E3,2.760130889E-1
6.072395206E0,2.001484178E3,2.521232372E-1
6.082395414E0,2.000358359E3,6.091016052E-2
6.092395623E0,2.000312560E3,5.312683044E-2
6.102395831E0,2.001138430E3,1.934230164E-1
6.112396039E0,2.001967489E3,3.341444432E-1
6.122396248E0,2.001038465E3,1.764474676E-1
6.132396456E0,1.998821325E3,-2.004929087E-1
6.142396664E0,1.998655040E3,-2.287970845E-1
6.152396873E0,1.997170580E3,-4.816827963E-1
6.162397081E0,1.996794794E3,-5.457596133E-1
6.172397289E0,1.996777245E3,-5.487526026E-1
6.182397498E0,1.995964754E3,-6.873787520E-1
6.192397706E0,1.995779294E3,-7.190373650E-1
6.202397914E0,1.996120000E3,-6.608820348E-1
6.212398123E0,1.997331289E3,-4.542870049E-1
6.222398331E0,1.997015952E3,-5.080461566E-1
6.232398539E0,1.996959136E3,-5.177341118E-1
6.242398748E0,1.998630566E3,-2.329633775E-1
6.252398956E0,1.996317901E3,-6.271114318E-1
6.262399164E0,1.997292236E3,-4.609440107E-1
6.272399373E0,1.997948983E3,-3.490308169E-1
6.282399581E0,1.997149084E3,-4.853475601E-1
6.292399789E0,1.997866561E3,-3.630719830E-1
6.302399998E0,1.995538507E3,-7.601495221E-1
6.312400206E0,1.997938162E3,-3.508741359E-1
6.322400414E0,1.997559756E3,-4.153482139E-1
6.332400623E0,1.997797954E3,-3.747603710E-1
6.342400831E0,1.997907570E3,-3.560855597E-1
6.352401039E0,1.997523579E3,-4.215135395E-1
6.362401248E0,1.998069809E3,-3.284494487E-1
6.372401456E0,1.998554671E3,-2.458836451E-1
6.382401665E0,1.998060957E3,-3.299572200E-1
6.392401873E0,1.998404084E3,-2.715223148E-1
