"Time (s)","Frequency (Hz)","Speed (m/s)"
1.284956197E0,1.997382740E3,-4.455171437E-1
1.294956405E0,1.997259544E3,-4.665167670E-1
1.304956614E0,1.996539853E3,-5.892443807E-1
1.314956822E0,1.997437691E3,-4.361512316E-1
1.324957030E0,1.998014425E3,-3.378831700E-1
1.334957239E0,1.997770651E3,-3.794123329E-1
1.344957447E0,1.997585767E3,-4.109155575E-1
1.354957655E0,1.997473411E3,-4.300634629E-1
1.364957864E0,1.997691669E3,-3.928697663E-1
1.374958072E0,1.997155405E3,-4.842699292E-1
1.384958280E0,1.998190154E3,-3.079525776E-1
1.394958489E0,1.998636688E3,-2.319210593E-1
1.404958697E0,1.998682858E3,-2.240616532E-1
1.414958905E0,1.997930759E3,-3.521353733E-1
1.424959114E0,1.996979801E3,-5.142103893E-1
1.434959322E0,1.997418513E3,-4.394199113E-1
1.444959530E0,1.998663961E3,-2.272784632E-1
1.454959739E0,1.999223433E3,-1.320676941E-1
1.464959947E0,1.998994432E3,-1.710325554E-1
1.474960155E0,1.998004781E3,-3.395259440E-1
1.484960364E0,1.997866223E3,-3.631295352E-1
1.494960572E0,1.998162561E3,-3.126518843E-1
1.504960781E0,1.999477335E3,-8.887623245E-2
1.514960989E0,1.999388185E3,-1.040402994E-1
1.524961197E0,1.998845449E3,-1.963869594E-1
1.534961406E0,1.997558249E3,-4.156051234E-1
1.544961614E0,1.998324880E3,-2.850090361E-1
1.554961822E0,2.000253261E3,4.304890815E-2
1.564962031E0,1.999199489E3,-1.361413805E-1
1.574962239E0,1.998361136E3,-2.788354187E-1
1.584962447E0,1.997553020E3,-4.164961187E-1
1.594962656E0,1.998302596E3,-2.888038645E-1
1.604962864E0,1.998624986E3,-2.339131469E-1
1.614963072E0,1.998966174E3,-1.758413556E-1
1.624963281E0,1.999731801E3,-4.559993581E-2
1.634963489E0,1.999368627E3,-1.073672670E-1
1.644963697E0,1.999147970E3,-1.449068783E-1
1.654963906E0,1.999341399E3,-1.119989842E-1
1.659469582E0,1.999501490E3,-8.476776540E-2
1.669469790E0,1.999449015E3,-9.369332739E-2
1.679469999E0,1.999795394E3,-3.478658675E-2
1.689470207E0,1.999653553E3,-5.890614654E-2
1.699470415E0,1.997828161E3,-3.696140260E-1
1.709470624E0,1.999629455E3,-6.300429602E-2
1.719470832E0,2.000736821E3,1.252133626E-1
1.729471040E0,1.999520175E3,-8.158984341E-2
1.739471249E0,1.998211073E3,-3.043898685E-1
1.749471457E0,2.000342947E3,5.829105179E-2
1.759471665E0,2.000694971E3,1.181039611E-1
1.769471874E0,1.998094083E3,-3.243150051E-1
1.779472082E0,1.997781369E3,-3.775860863E-1
1.789472290E0,1.999136827E3,-1.468027506E-1
1.799472499E0,2.000408454E3,6.942302831E-2
1.809472707E0,2.000792027E3,1.345912655E-1
1.819472915E0,2.000236152E3,4.014115770E-2
1.829473124E0,2.000035963E3,6.113643593E-3
1.839473332E0,1.998180561E3,-3.095863485E-1
1.849473540E0,1.998369992E3,-2.773273121E-1
1.859473749E0,2.000544195E3,9.248792849E-2
1.869473957E0,2.001531141E3,2.600948256E-1
1.879474165E0,2.000750628E3,1.275589163E-1
1.889474374E0,1.999365337E3,-1.079270132E-1
1.899474582E0,1.999140888E3,-1.461117739E-1
1.909474790E0,1.998825477E3,-1.997862499E-1
1.919474999E0,1.998531767E3,-2.497829318E-1
1.929475207E0,2.000733125E3,1.245855226E-1
1.939475415E0,2.000234593E3,3.987616068E-2
1.949475624E0,1.998979879E3,-1.735091425E-1
1.959475832E0,1.999694193E3,-5.199506808E-2
1.969476040E0,1.999988497E3,-1.955604614E-3
1.979476249E0,1.999178458E3,-1.397194930E-1
1.989476457E0,1.998222683E3,-3.024125909E-1
1.999476665E0,2.000602554E3,1.024033933E-1
2.009476874E0,2.000935094E3,1.588916315E-1
2.019477082E0,2.000655577E3,1.114116004E-1
2.029477290E0,2.000108256E3,1.840248370E-2
2.039477499E0,2.000293107E3,4.982087216E-2
2.049477707E0,2.001301446E3,2.211020096E-1
2.059477916E0,2.000094212E3,1.601530116E-2
2.069478124E0,2.000268314E3,4.560717785E-2
2.079478332E0,1.999888136E3,-1.901799955E-2
2.089478541E0,1.999422183E3,-9.825729296E-2
2.099478749E0,1.999340684E3,-1.121206031E-1
2.109478957E0,1.998911423E3,-1.851589199E-1
2.119479166E0,1.998839905E3,-1.973306174E-1
2.129479374E0,1.998784363E3,-2.067840175E-1
2.139479582E0,1.997352091E3,-4.507413013E-1
2.149479791E0,1.996819188E3,-5.415993756E-1
2.159479999E0,2.001030991E3,1.751781965E-1
2.169480207E0,2.004045261E3,6.863062227E-1
2.179480416E0,2.001728283E3,2.935543808E-1
2.189480624E0,1.997776044E3,-3.784934589E-1
2.199480832E0,2.000190761E3,3.242620944E-2
2.209481041E0,2.003490887E3,5.924167005E-1
2.227729947E0,2.000429162E3,7.294194810E-2
2.237730155E0,1.998560806E3,-2.448391579E-1
2.247730364E0,2.001117876E3,1.899327210E-1
2.257730572E0,2.001770567E3,3.007301567E-1
2.267730780E0,2.000315550E3,5.363506770E-2
2.277730989E0,1.997913599E3,-3.550585767E-1
2.287731197E0,2.000008028E3,1.364779341E-3
2.297731405E0,1.999566047E3,-7.378805501E-2
2.307731614E0,2.001312199E3,2.229275423E-1
2.317731822E0,1.999154007E3,-1.438796617E-1
2.327732030E0,1.997480957E3,-4.287773192E-1
2.337732239E0,1.997786574E3,-3.766993718E-1
2.347732447E0,1.999285171E3,-1.215644617E-1
2.357732655E0,2.001586513E3,2.694934322E-1
2.367732864E0,2.001437294E3,2.441645435E-1
2.377733072E0,2.000135703E3,2.306789371E-2
2.387733280E0,1.998688428E3,-2.231136226E-1
2.397733489E0,1.996288015E3,-6.322108538E-1
2.407733697E0,1.998753793E3,-2.119873079E-1
2.417733905E0,2.002722538E3,4.622023319E-1
2.427734114E0,2.003599559E3,6.108256436E-1
2.437734322E0,1.997753817E3,-3.822804143E-1
2.447734530E0,1.998151846E3,-3.144767864E-1
2.457734739E0,2.000647589E3,1.100544321E-1
2.467734947E0,2.001284965E3,2.183037425E-1
2.477735155E0,2.001428506E3,2.426727251E-1
2.487735364E0,2.002734325E3,4.642006346E-1
2.497735572E0,2.000339151E3,5.764582177E-2
2.507735780E0,1.998163790E3,-3.124425146E-1
2.517735989E0,1.999775458E3,-3.817649984E-2
2.527736197E0,2.003022744E3,5.130910909E-1
2.537736405E0,2.001038943E3,1.765285328E-1
2.547736614E0,2.000148286E3,2.520672709E-2
2.557736822E0,1.998887861E3,-1.891687868E-1
2.567737030E0,1.999709422E3,-4.940539878E-2
2.577737239E0,1.999737198E3,-4.468215511E-2
2.587737447E0,2.000856016E3,1.454605072E-1
2.597737655E0,2.001142587E3,1.941289068E-1
2.607737864E0,2.000556593E3,9.459449945E-2
2.617738072E0,2.001592617E3,2.705295320E-1
2.627738281E0,2.000895883E3,1.522319593E-1
2.637738489E0,2.003578213E3,6.072098272E-1
2.647738697E0,1.999056250E3,-1.605131595E-1
2.657738906E0,2.002070957E3,3.516984910E-1
2.667739114E0,2.003449538E3,5.854117163E-1
2.677739322E0,2.000816671E3,1.387774209E-1
2.687739531E0,1.997776923E3,-3.783436862E-1
2.697739739E0,1.998621541E3,-2.344996756E-1
2.707739947E0,2.000965615E3,1.640753788E-1
2.717740156E0,2.003440893E3,5.839471866E-1
2.727740364E0,2.002022225E3,3.434310660E-1
2.737740572E0,2.000560010E3,9.517510182E-2
2.747740781E0,1.996873567E3,-5.323257485E-1
2.757740989E0,1.996823298E3,-5.408985483E-1
2.767741197E0,2.001037642E3,1.763076892E-1
2.777741406E0,2.000539764E3,9.173514092E-2
2.784941926E0,2.001194997E3,2.030281574E-1
2.794942134E0,2.002544490E3,4.320136410E-1
2.804942343E0,1.999964143E3,-6.095883957E-3
2.814942551E0,2.000796027E3,1.352707200E-1
2.824942759E0,2.003287487E3,5.579556957E-1
2.834942968E0,2.005357525E3,9.083460003E-1
2.844943176E0,2.004248729E3,7.207528085E-1
2.854943384E0,2.002077771E3,3.528545518E-1
2.864943593E0,2.003743679E3,6.352364049E-1
2.874943801E0,2.004436883E3,7.526005404E-1
2.884944009E0,1.999030145E3,-1.649554001E-1
2.894944218E0,1.998140646E3,-3.163843850E-1
2.904944426E0,2.000415849E3,7.067963850E-2
2.914944634E0,2.001109293E3,1.884752694E-1
2.924944843E0,2.002690819E3,4.568246224E-1
2.934945051E0,2.004876161E3,8.269311756E-1
2.944945259E0,2.000125124E3,2.126974214E-2
2.954945468E0,2.000194762E3,3.310639117E-2
2.964945676E0,2.001146989E3,1.948763702E-1
2.974945884E0,2.005112892E3,8.669752087E-1
2.984946093E0,NaN,NaN
2.994946301E0,1.993875422E3,-1.044376436E0
3.004946509E0,1.999527022E3,-8.042522664E-2
3.014946718E0,2.007917125E3,1.340604436E0
3.024946926E0,2.005426117E3,9.199440820E-1
3.034947134E0,1.997321081E3,-4.560271140E-1
3.044947343E0,NaN,NaN
3.054947551E0,1.997653022E3,-3.994550359E-1
3.064947759E0,2.006362436E3,1.078184130E0
3.074947968E0,2.008844499E3,1.496945035E0
3.084948176E0,2.005841067E3,9.900898501E-1
3.094948384E0,2.002967488E3,5.037256074E-1
3.104948593E0,1.995326051E3,-7.964326025E-1
3.114948801E0,NaN,NaN
3.124949009E0,2.005388698E3,9.136171061E-1
3.134949218E0,2.002891766E3,4.908903803E-1
3.144949426E0,2.004403963E3,7.470287756E-1
3.154949634E0,2.001336964E3,2.271320506E-1
3.164949843E0,1.999897352E3,-1.745112907E-2
3.174950051E0,1.999460696E3,-9.170648734E-2
3.184950260E0,1.996376989E3,-6.170295456E-1
3.194950468E0,1.997234918E3,-4.707147619E-1
3.204950676E0,1.997464605E3,-4.315642764E-1
3.214950885E0,1.998205121E3,-3.054034751E-1
3.224951093E0,1.996507589E3,-5.947483404E-1
3.234951301E0,1.995334201E3,-7.950406186E-1
3.244951510E0,1.996403295E3,-6.125413585E-1
3.254951718E0,1.997268489E3,-4.649919694E-1
3.264951926E0,1.997356601E3,-4.499726235E-1
3.274952135E0,1.995905745E3,-6.974511355E-1
3.284952343E0,1.996527596E3,-5.913352747E-1
3.294952551E0,1.996807730E3,-5.435534295E-1
3.304952760E0,NaN,NaN
3.314952968E0,NaN,NaN
3.324953176E0,1.993983462E3,-1.025897647E0
3.334953385E0,1.996609535E3,-5.773577913E-1
3.345839842E0,1.995435209E3,-7.777897049E-1
3.355840050E0,NaN,NaN
3.365840259E0,NaN,NaN
3.375840467E0,NaN,NaN
3.385840675E0,NaN,NaN
3.395840884E0,NaN,NaN
3.405841092E0,NaN,1.829204339E0
3.415841300E0,NaN,NaN
3.425841509E0,1.998218165E3,NaN
3.435841717E0,NaN,-3.031820556E-1
3.445841925E0,NaN,NaN
3.455842134E0,NaN,NaN
3.465842342E0,NaN,NaN
3.475842550E0,NaN,NaN
3.485842759E0,NaN,NaN
3.495842967E0,NaN,NaN
3.505843175E0,NaN,NaN
3.515843384E0,NaN,NaN
3.525843592E0,NaN,NaN
3.535843800E0,NaN,NaN
3.545844009E0,NaN,NaN
3.555844217E0,2.001139732E3,NaN
3.565844425E0,NaN,1.936440056E-1
3.575844634E0,NaN,NaN
3.585844842E0,2.004436883E3,NaN
3.595845050E0,NaN,7.526004378E-1
3.605845259E0,2.008103494E3,NaN
3.615845467E0,1.996107716E3,1.372034864E0
3.625845675E0,NaN,-6.629786057E-1
3.635845884E0,NaN,NaN
3.645846092E0,NaN,NaN
3.655846300E0,NaN,NaN
3.665846509E0,NaN,NaN
3.675846717E0,NaN,NaN
3.685846925E0,NaN,NaN
3.695847134E0,2.009956348E3,NaN
3.705847342E0,2.003823183E3,1.684194903E0
3.715847550E0,NaN,6.487011240E-1
3.725847759E0,NaN,NaN
3.735847967E0,NaN,NaN
3.745848176E0,2.007205020E3,NaN
3.755848384E0,NaN,1.220456614E0
3.765848592E0,NaN,NaN
3.775848801E0,NaN,NaN
3.785849009E0,NaN,NaN
3.795849217E0,NaN,NaN
3.805849426E0,NaN,NaN
3.815849634E0,NaN,NaN
3.825849842E0,NaN,NaN
3.835850051E0,NaN,NaN
3.845850259E0,NaN,NaN
3.855850467E0,NaN,NaN
3.865850676E0,NaN,NaN
3.875850884E0,NaN,NaN
3.885851092E0,NaN,NaN
3.895851301E0,NaN,NaN
3.932803436E0,1.993406618E3,NaN
3.942803644E0,NaN,-1.124582350E0
3.952803853E0,NaN,NaN
3.962804061E0,1.995508310E3,NaN
3.972804269E0,2.001659376E3,-7.653060239E-1
3.982804478E0,2.000211057E3,2.818601197E-1
3.992804686E0,2.000845549E3,3.587587648E-2
4.002804894E0,2.004575924E3,1.436825632E-1
4.012805103E0,2.005700402E3,7.761313565E-1
4.022805311E0,1.994076224E3,9.663141117E-1
4.032805519E0,2.001867028E3,-1.010033475E0
4.042805728E0,1.999836775E3,3.170987843E-1
4.052805936E0,2.002146516E3,-2.775049629E-2
4.062806144E0,2.001243345E3,3.645164433E-1
4.072806353E0,2.006372657E3,2.112373166E-1
4.082806561E0,2.002023447E3,1.079910808E0
4.092806769E0,1.998588956E3,3.436383361E-1
4.102806978E0,2.000945451E3,-2.400469218E-1
4.112807186E0,NaN,1.606508007E-1
4.122807394E0,NaN,NaN
4.132807603E0,NaN,NaN
4.142807811E0,1.993936352E3,NaN
4.152808019E0,1.996542957E3,-1.033954931E0
4.162808228E0,2.003068749E3,-5.887148772E-1
4.172808436E0,2.007273158E3,5.208880589E-1
4.182808644E0,2.006902231E3,1.231956802E0
4.192808853E0,2.005920487E3,1.169343745E0
4.202809061E0,2.006844446E3,1.003512103E0
4.212809269E0,2.006431461E3,1.159587504E0
4.222809478E0,2.005122467E3,1.089843712E0
4.232809686E0,2.004178690E3,8.685946524E-1
4.242809894E0,2.001477428E3,7.088961087E-1
4.252810103E0,2.000270207E3,2.509774320E-1
4.262810311E0,1.999102781E3,4.592894922E-2
4.272810519E0,1.999433470E3,-1.525956192E-1
4.282810728E0,1.998458763E3,-9.633744809E-2
4.292810936E0,1.997827621E3,-2.622123912E-1
4.302811144E0,1.995414008E3,-3.697060758E-1
4.312811353E0,NaN,-7.814103362E-1
4.322811561E0,NaN,NaN
4.332811770E0,NaN,NaN
4.342811978E0,NaN,NaN
4.352812186E0,1.996239560E3,NaN
4.362812395E0,1.998475550E3,-6.404790653E-1
4.372812603E0,1.999958159E3,-2.593541653E-1
4.382812811E0,2.001360613E3,-7.113127389E-3
4.392813020E0,2.002030427E3,2.311469740E-1
4.402813228E0,2.002973033E3,3.448225770E-1
4.412813436E0,2.003098121E3,5.046654045E-1
4.422813645E0,2.001963459E3,5.258659377E-1
4.432813853E0,1.999913906E3,3.334606659E-1
4.442814061E0,1.998603503E3,-1.463656893E-2
4.452814270E0,1.996136901E3,-2.375704285E-1
4.462814478E0,1.993630804E3,-6.579977150E-1
4.472814686E0,1.993435223E3,-1.086222527E0
4.482814895E0,1.994213286E3,-1.119687315E0
4.492815103E0,1.994666748E3,-9.865960024E-1
4.502815311E0,1.994976513E3,-9.090769246E-1
4.461819789E0,1.994770532E3,-8.561432685E-1
4.471819997E0,1.997404007E3,-8.913402368E-1
4.481820206E0,1.997851160E3,-4.418924619E-1
4.491820414E0,1.997170444E3,-3.656957224E-1
4.501820622E0,1.997155197E3,-4.817060793E-1
4.511820831E0,1.998860635E3,-4.843053389E-1
4.521821039E0,1.998364542E3,-1.938024093E-1
4.531821247E0,1.999014432E3,-2.782554707E-1
4.541821456E0,1.999727596E3,-1.676291836E-1
4.551821664E0,1.999129997E3,-4.631501479E-2
4.561821872E0,1.997886798E3,-1.479648663E-1
4.571822081E0,1.998289854E3,-3.596243917E-1
4.581822289E0,1.999737746E3,-2.909735738E-1
4.591822497E0,2.000831243E3,-4.458896625E-2
4.601822706E0,2.000162508E3,1.412526232E-1
4.611822914E0,1.999953691E3,2.762406187E-2
4.621823122E0,1.999664863E3,-7.872760042E-3
4.631823331E0,1.999422673E3,-5.698282101E-2
4.641823539E0,1.999343913E3,-9.817393577E-2
4.651823747E0,1.998751831E3,-1.115714623E-1
4.661823956E0,1.997852232E3,-2.123212321E-1
4.671824164E0,1.997441279E3,-3.655131486E-1
4.681824372E0,1.998925871E3,-4.355398013E-1
4.691824581E0,1.999773722E3,-1.827000557E-1
4.701824789E0,1.999770467E3,-3.847164785E-2
4.711824997E0,2.001434014E3,-3.902509748E-2
4.721825206E0,2.001569588E3,2.436076472E-1
4.731825414E0,2.001627840E3,2.666207452E-1
4.741825622E0,1.998424157E3,2.765078256E-1
4.751825831E0,1.996846756E3,-2.681045396E-1
4.761826039E0,2.000371152E3,-5.368979125E-1
4.771826247E0,2.001781695E3,6.308413807E-2
4.781826456E0,2.001792589E3,3.026186475E-1
4.791826664E0,2.001345003E3,3.044672996E-1
4.801826872E0,1.998838711E3,2.284968129E-1
4.811827081E0,1.996807832E3,-1.975338266E-1
4.821827289E0,1.997186237E3,-5.435360520E-1
4.831827497E0,1.998477863E3,-4.790136167E-1
4.841827706E0,1.996743037E3,-2.589603180E-1
4.851827914E0,1.998843111E3,-5.545867752E-1
4.861828123E0,NaN,-1.967849115E-1
4.871828331E0,NaN,NaN
4.881828539E0,NaN,NaN
4.891828748E0,1.996008729E3,NaN
4.901828956E0,1.996009142E3,-6.798728762E-1
4.911829164E0,1.997411883E3,-6.798024159E-1
4.921829373E0,1.997214082E3,-4.405499908E-1
4.931829581E0,1.997036268E3,-4.742667096E-1
4.941829789E0,1.997678488E3,-5.045820966E-1
4.951829998E0,1.997852137E3,-3.951156285E-1
4.961830206E0,1.998412402E3,-3.655292808E-1
4.971830414E0,1.998055867E3,-2.701061358E-1
4.981830623E0,1.997357819E3,-3.308241188E-1
4.991830831E0,1.998481404E3,-4.497649299E-1
5.003355050E0,1.999618139E3,-2.583575192E-1
5.013355258E0,1.999683132E3,-6.492875994E-2
5.023355467E0,1.999707729E3,-5.387604603E-2
5.033355675E0,1.998455791E3,-4.969328272E-2
5.043355883E0,1.998734821E3,-2.627183000E-1
5.053356092E0,1.998201738E3,-2.152165280E-1
5.063356300E0,1.998052158E3,-3.059795814E-1
5.073356508E0,1.997826833E3,-3.314559053E-1
5.083356717E0,1.997827207E3,-3.698402988E-1
5.093356925E0,1.997553955E3,-3.697764741E-1
5.103357133E0,1.998129564E3,-4.163368476E-1
5.113357342E0,1.997936417E3,-3.182717689E-1
5.123357550E0,1.997773858E3,-3.511714416E-1
5.133357758E0,1.997725267E3,-3.788657700E-1
5.143357967E0,1.997522383E3,-3.871448904E-1
5.153358175E0,1.997647353E3,-4.217173745E-1
5.163358383E0,1.997501272E3,-4.004210412E-1
5.173358592E0,1.997662709E3,-4.253151438E-1
5.183358800E0,1.997448684E3,-3.978043337E-1
5.193359008E0,1.997717192E3,-4.342777253E-1
5.203359217E0,1.997187152E3,-3.885208036E-1
5.213359425E0,1.997401768E3,-4.788576117E-1
5.223359633E0,1.997424655E3,-4.422740063E-1
5.233359842E0,1.997078139E3,-4.383731861E-1
5.243360050E0,1.997334322E3,-4.974430157E-1
5.253360258E0,1.997266823E3,-4.537700177E-1
5.263360467E0,1.997464736E3,-4.652760059E-1
5.273360675E0,1.996994278E3,-4.315419634E-1
5.283360883E0,1.997001356E3,-5.117418479E-1
5.293361092E0,1.997352560E3,-5.105348980E-1
5.303361300E0,1.996991799E3,-4.506614141E-1
5.313361508E0,1.997151744E3,-5.121644367E-1
5.323361717E0,1.997351469E3,-4.848941203E-1
5.333361925E0,1.997245521E3,-4.508473248E-1
5.343362133E0,1.996973148E3,-4.689071718E-1
5.353362342E0,1.997128138E3,-5.153447088E-1
5.363362550E0,1.997495565E3,-4.889186631E-1
5.373362758E0,1.997303080E3,-4.262877367E-1
5.383362967E0,1.997244880E3,-4.590954199E-1
5.393363175E0,1.997381070E3,-4.690165190E-1
5.403363384E0,1.997198693E3,-4.458019057E-1
5.413363592E0,1.997131545E3,-4.768902039E-1
5.423363800E0,1.997248443E3,-4.883378128E-1
5.433364009E0,1.997323863E3,-4.684091460E-1
5.443364217E0,1.997220526E3,-4.555528522E-1
5.453364425E0,1.997264245E3,-4.731681851E-1
5.463364634E0,1.997341052E3,-4.657154031E-1
5.473364842E0,1.997266839E3,-4.526229876E-1
5.483365050E0,1.997342043E3,-4.652732873E-1
5.493365259E0,1.997259770E3,-4.524539572E-1
5.503365467E0,1.997308669E3,-4.664781676E-1
5.513365675E0,1.997277029E3,-4.581426923E-1
5.523365884E0,1.997368939E3,-4.635362278E-1
5.533366092E0,NaN,-4.478695853E-1
